@ Measure_optics:version %s "0.2.0"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_24_28.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_24_28.sdds/'"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
@ Date %s "14. June 2019, 13:53:34"
@ Model_directory %s "model/"
@ Q1 %le 0.5447564922682077
@ Q2 %le 0.6121689222775024
@ RMSbetabeat %le 0.4825226521318954
@ RescalingFactor %le 1.103817829733189
@ FILENAME %s "getampbetay.out"
*                 NAME                    S                COUNT                 BETY              BETYSTD              BETYMDL               MUYMDL            DELTABETY              BETYRES           BETYSTDRES
$                   %s                  %le                   %d                  %le                  %le                  %le                  %le                  %le                  %le                  %le
                MQC1LE            0.5300002                    1        61.3292727897                    0           93.6285972            0.2490992     -0.3449728541944       67.69634478984                    0
                MQC2LE            2.2500008                    1       262.8819359896                    0          291.1407337            0.2499778    -0.09706232910542       290.1737680601                    0
               MQLC7LE           27.2720861                    1       291.7926972742                    0          227.9670433            0.7492946      0.2799775487294       322.0859818372                    0
               MQLB1LE           55.2235731                    1       183.0922582702                    0          227.9626232            1.2500394      -0.196832113528       202.1004991647                    0
               MQLB4LE           77.1787307                    1       12.41653531584                    0           18.1118897            1.9465966     -0.3144539017463       13.70559306513                    0
               MQLA5LE          119.0986538                    1       165.7047658511                    0          234.1217208              2.94926      -0.292228139769       182.9078750182                    0
                MQEAE4          230.8020191                    1       12.23119273338                    0            7.6858431            4.3815318      0.5913924567857       13.50100861801                    0
                MQD3E4          270.0136808                    1       8.343351686854                    0           20.9498176            5.0411482     -0.6017458554458       9.209540351684                    0
              MQTATNE1          354.4092937                    1       16.67395645525                    0           14.5078121            6.2268103      0.1493088234337        18.4050104275                    0
              MQTATNE2          397.7476034                    1        18.8988736234                    0           14.5078121            6.6685508      0.3026687617082       20.86091366739                    0
                MQEAE8          472.7108711                    1       11.00490862934                    0            7.6858431            7.7060253      0.4318414370629       12.14741435965                    0
               MQD3E12          947.4355886                    1       30.22006927264                    0           20.9498176           13.8650143      0.4424979658363       33.35745127891                    0
               MQD3E14         1023.1059944                    1       17.19723580637                    0           20.9498176           14.9882786      -0.179122408857        18.9826155052                    0
              MQTANFE1         1107.5016074                    1       15.19344747899                    0           14.5078121           16.1739407     0.04725973663427       16.77079822242                    0
               MQD3E16         1189.3444407                    1       14.05607893701                    0           20.9498176           17.1895078     -0.3290596030294        15.5153505468                    0
               MQEAE20         1225.8031848                    1        9.36731999825                    0            7.6858431           17.6531557       0.218775855345       10.33981483088                    0
               MQD3E18         1265.0148465                    1       31.78889639429                    0           20.9498176            18.312772      0.5173829673004       35.08915062756                    0
               MQEAE22         1301.4735906                    1        5.81334334797                    0            7.6858431           18.7764199     -0.2436297134442        6.41687203785                    0
               MQEAE23         1350.1175975                    1       14.72692256425                    0            7.6858431           19.5842239      0.9161102266385       16.25583970352                    0
                 MQI6E         1404.3012987                    1         18.837692011                    0           27.8083512           20.2018289     -0.3225886757717       20.79338031276                    0
                 MQI5E         1418.7440064                    1       31.36403351251                    0           69.7334913           20.2546404     -0.5502299837882       34.62017940346                    0
                 MQI4E         1424.1361014                    1       53.90977007832                    0           30.1163345           20.2734103      0.7900508469356       59.50656540927                    0
                MQX2RE         1494.6206604                    1        11.7621684254                    0           22.2827608           21.2341795     -0.4721404348872       12.98329122428                    0
                 MQM2E         1564.3492168                    1       13.88309264147                    0           28.5508884           22.0286912     -0.5137421838869       15.32440518949                    0
                 MQM7E         1608.8759522                    1       34.78495824194                    0           35.6097046           22.6624348    -0.02316071889171       38.39625711398                    0
               MQEAE25         1634.7988225                    1       19.35290476091                    0            7.6858431           22.9865152       1.517993733298       21.36208133222                    0
               MQD3E21         1671.2575666                    1       4.801894279904                    0           20.9498176           23.4501631     -0.7707906402056       5.300416522652                    0
               MQEAE27         1710.4692283                    1       2.937566734556                    0            7.6858431           24.1097794     -0.6177951206737       3.242538537634                    0
               MQD3E23         1746.9279724                    1       10.31032412413                    0           20.9498176           24.5734273     -0.5078561388461       11.38071959855                    0
               MQEAE29         1786.1396341                    1       2.576965999797                    0            7.6858431           25.2330437     -0.6647126455395       2.844501017193                    0
              MQTAFOE1         1861.1278611                    1       11.67386211966                    0           13.8843623           26.2818318     -0.1592079011323       12.88581714952                    0
