@ ErrorsFrom: %s "Analytical N-BPM method"
@ RCond %le 1e-10
@ RangeOfBPMs %d 11
@ Measure_optics:version %s "0.2.0"
@ FILENAME %s "getbetay.out"
@ Model_directory %s "model/"
@ CALCULATION_TIME %s "0.84 s"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_24_28.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_24_28.sdds/'"
@ RMS_BETABEAT %s "129.204 %"
@ Date %s "14. June 2019, 13:53:34"
@ BetaAlgorithmVersion %s "2018.7.a"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
*                 NAME                    S              BETYMDL              ALFYMDL                 BETY             STATBETY              SYSBETY              ERRBETY                 ALFY             STATALFY              SYSALFY              ERRALFY                 CORR                NCOMB               BBEATY            DELTABETY
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                   %d                  %le                  %le
                MQC1LE            0.5300002           93.6285972         -176.6390896       9.004440190443                    0                    0       579.1914462264      -6.497397247958                    0                    0       3464.574508913                    0                    2     -0.9038280988958     -0.9038280988958
                MQC2LE            2.2500008          291.1407337             168.5324       20.41727345883                    0                    0       867.3152971818       11.82951667211                    0                    0       1006.493945536                    0                    4     -0.9298714638816     -0.9298714638816
               MQLC7LE           27.2720861          227.9670433            2.7768696       125.5986429261                    0                    0       361.7152608712        1.78327481778                    0                    0        9.54198958459                    0                    8     -0.4490491208382     -0.4490491208382
               MQLB1LE           55.2235731          227.9626232           -2.7726728        138.756137076                    0                    0       363.3309316122      -1.349424187853                    0                    0       8.257922591985                    0                    8     -0.3913206685893     -0.3913206685893
               MQLB4LE           77.1787307           18.1118897           -5.8434664       28.24408549231                    0                    0       23.24507472795      -9.572840397276                    0                    0       15.57969974291                    0                   26      0.5594223441139      0.5594223441139
               MQLA5LE          119.0986538          234.1217208           14.3138633       169.4112420215                    0                    0       372.1859277774       11.00392807173                    0                    0       40.99945805479                    0                   21     -0.2763967331068     -0.2763967331068
                MQEAE4          230.8020191            7.6858431            1.2526734        11.9980107208                    0                    0       8.168884564796      0.7934825965779                    0                    0       2.031383980191                    0                   32      0.5610532982133      0.5610532982133
                MQD3E4          270.0136808           20.9498176           -1.7084092       30.68011801139                    0                    0        17.0449285093      -2.688832184707                    0                    0        2.76946549803                    0                   37      0.4644575240305      0.4644575240305
              MQTATNE1          354.4092937           14.5078121           -1.2253565       5.552126604203                    0                    0       15.82512730926     -0.3663631444203                    0                    0       2.598775745868                    0                   32      -0.617300902029      -0.617300902029
              MQTATNE2          397.7476034           14.5078121            1.2253565        21.1595813896                    0                    0       19.05308104152       1.337540094809                    0                    0       3.137980589308                    0                   12      0.4584956879613      0.4584956879613
                MQEAE8          472.7108711            7.6858431            1.2526734       8.234334461058                    0                    0       8.819031040155       1.861787139447                    0                    0        3.13557631381                    0                   19     0.07136385090381     0.07136385090381
               MQD3E12          947.4355886           20.9498176           -1.7084092       29.68241081894                    0                    0       20.17972753073      -1.872260334869                    0                    0       3.840810834346                    0                   38      0.4168338543881      0.4168338543881
               MQD3E14         1023.1059944           20.9498176           -1.7084092       41.73651647826                    0                    0       20.32284658493      -2.454515299673                    0                    0       3.176085491485                    0                   37      0.9922138357073      0.9922138357073
              MQTANFE1         1107.5016074           14.5078121           -1.2253565       10.49465724685                    0                    0        14.6800550202      -1.159828114801                    0                    0       2.545022195082                    0                   26     -0.2766202667562     -0.2766202667562
               MQD3E16         1189.3444407           20.9498176           -1.7084092       16.00033463703                    0                    0       21.05552929815      -1.586476320344                    0                    0       3.514996047145                    0                   29     -0.2362542270043     -0.2362542270043
               MQEAE20         1225.8031848            7.6858431            1.2526734       5.224563231231                    0                    0       7.198265903826      0.8044905180482                    0                    0       3.124621563395                    0                   39     -0.3202355079001     -0.3202355079001
               MQD3E18         1265.0148465           20.9498176           -1.7084092       41.63906963092                    0                    0       19.65342696852      -3.619176593711                    0                    0       3.955385885353                    0                   35      0.9875623943817      0.9875623943817
               MQEAE22         1301.4735906            7.6858431            1.2526734        21.7984560504                    0                    0       8.372037375142      0.4605852296142                    0                    0        2.42036361894                    0                   24       1.836182806073       1.836182806073
               MQEAE23         1350.1175975            7.6858431           -1.2526734       8.111333727571                    0                    0       10.79287737214      -1.072083122361                    0                    0       2.343176719932                    0                   30     0.05536030621949     0.05536030621949
                 MQI6E         1404.3012987           27.8083512            1.2057705       35.35350962556                    0                    0       27.42854060319       0.700394569232                    0                    0       2.705798328704                    0                   21      0.2713270690265      0.2713270690265
                 MQI5E         1418.7440064           69.7334913            4.4926479       56.15268949152                    0                    0       80.62803951355       3.727924216647                    0                    0       9.898614680895                    0                   36     -0.1947529308414     -0.1947529308414
                 MQI4E         1424.1361014           30.1163345            2.8546183       34.03372763238                    0                    0       36.08832809825       3.219408182373                    0                    0       6.917509444138                    0                   26      0.1300753626699      0.1300753626699
                MQX2RE         1494.6206604           22.2827608            0.9330685       6.151572970807                    0                    0       27.47746447194      0.7248897030123                    0                    0       2.156865396427                    0                   23     -0.7239312926248     -0.7239312926248
                 MQM2E         1564.3492168           28.5508884            1.3770404     -0.9579908479106                    0                    0       31.86173482467     -0.5514561430944                    0                    0       3.881534392984                    0                   28      -1.033553801706      -1.033553801706
                 MQM7E         1608.8759522           35.6097046            -3.009263       38.16939293943                    0                    0       38.18070180334      -3.374172548495                    0                    0       6.792747025646                    0                   15     0.07188176279995     0.07188176279995
               MQEAE25         1634.7988225            7.6858431           -1.2526734       4.162907573503                    0                    0       8.620458394382     -0.2716505671211                    0                    0        2.85672465897                    0                   29     -0.4583668285522     -0.4583668285522
               MQD3E21         1671.2575666           20.9498176            1.7084092       10.34183727089                    0                    0       18.53687774632        0.96757715628                    0                    0       3.121992269923                    0                   29     -0.5063519182674     -0.5063519182674
               MQEAE27         1710.4692283            7.6858431           -1.2526734      -1.377501309652                    0                    0       5.781436768368      -1.058543843351                    0                    0       2.358961443922                    0                   17      -1.179225791072      -1.179225791072
               MQD3E23         1746.9279724           20.9498176            1.7084092       16.73355512385                    0                    0       21.48096874311       1.046410498276                    0                    0       3.652998710943                    0                   23     -0.2012553310319     -0.2012553310319
               MQEAE29         1786.1396341            7.6858431           -1.2526734       3.276847040938                    0                    0       10.98018338308      -0.229909566947                    0                    0       3.432966055614                    0                   11     -0.5736515827473     -0.5736515827473
              MQTAFOE1         1861.1278611           13.8843623           -1.6545976       29.19158840203                    0                    0       11.85369826342      -3.496168979274                    0                    0       2.975787936367                    0                   35       1.102479593321       1.102479593321
               MQD3E29         2065.4852081           20.9498176            1.7084092       26.93492244481                    0                    0       17.02272157013       2.749772199295                    0                    0       3.044182399154                    0                   36      0.2856876827803      0.2856876827803
               MQEAE35         2104.6968698            7.6858431           -1.2526734       4.179593901331                    0                    0       6.975388316188      -1.177153344371                    0                    0       2.435322109593                    0                   26      -0.456195781393      -0.456195781393
               MQEAE37         2389.8065079            7.6858431           -1.2526734        7.81219290773                    0                    0       8.651008501013     -0.8885902063576                    0                    0       2.956457960249                    0                   17     0.01643929053536     0.01643929053536
               MQD3E33         2501.9356578           20.9498176            1.7084092      0.1117210949492                    0                    0       19.38758776769      0.3524921374438                    0                    0       3.213460621079                    0                   24     -0.9946672044081     -0.9946672044081
              MQTAOTE1         2616.1355465           13.8843623           -1.6545976        4.77885184942                    0                    0       14.18959688326      -0.543175019474                    0                    0        3.34868676742                    0                   30     -0.6558104905243     -0.6558104905243
               MQEAE45         2784.0341494            7.6858431           -1.2526734       2.265517065003                    0                    0       6.780274130065      0.1388971111109                    0                    0       2.424509545772                    0                   25       -0.70523506198       -0.70523506198
               MQD3E40           2850.27221           20.9498176           -1.7084092      -81.02901335461                    0                    0        28.4240708148       9.788579191981                    0                    0       5.208747927453                    0                   15      -4.867767008846      -4.867767008846
               MQLA2RE         2920.9780873            4.4997139            1.4176538       3.786437661657                    0                    0       7.160316918656      -1.922134859068                    0                    0       4.138202865004                    0                   13      -0.158515908832      -0.158515908832
               MQLB1RE         2960.9918734          263.1461398             28.21658       474.9166087464                    0                    0       394.4968165635        79.5993788272                    0                    0       623.7898332413                    0                    8      0.8047637297943      0.8047637297943
               MQLC7RE         2989.1433603          263.1507975          -28.2212238      -187.7541121609                    0                    0       505.0713053327       33.43374213518                    0                    0       940.1554932992                    0                    4      -1.713484868542      -1.713484868542
               MQLC3RE         3003.3799331           25.6036831           -7.2885555       4.635732636928                    0                    0       76.29005694322      -1.321141235444                    0                    0       35.70932049737                    0                   15     -0.8189427427756     -0.8189427427756
                MQC1RE         3015.7846995           93.6284372          176.6381914       522.8367909853                    0                    0       447.2657078318      -25.83929936575                    0                    0       2725.690169948                    0                    2       4.584166591059       4.584166591059
