@ ErrorsFrom: %s "Analytical N-BPM method"
@ RCond %le 1e-10
@ RangeOfBPMs %d 11
@ Measure_optics:version %s "0.2.0"
@ FILENAME %s "getbetax.out"
@ Model_directory %s "model/"
@ CALCULATION_TIME %s "1.56 s"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_30_00.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_30_00.sdds/'"
@ RMS_BETABEAT %s "10.815 %"
@ Date %s "14. June 2019, 13:57:44"
@ BetaAlgorithmVersion %s "2018.7.a"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
*                 NAME                    S              BETXMDL              ALFXMDL                 BETX             STATBETX              SYSBETX              ERRBETX                 ALFX             STATALFX              SYSALFX              ERRALFX                 CORR                NCOMB               BBEATX            DELTABETX
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                   %d                  %le                  %le
                MQC1LE            0.5300002            2.9087358           -5.2990847       2.443514789361                    0                    0       3.788119521761      -4.442652419914                    0                    0       13.96462782819                    0                   41     -0.1599392459911     -0.1599392459911
                MQC2LE            2.2500008          142.9688048         -106.7116067       109.7270632905                    0                    0       202.5031522066      -81.06824295093                    0                    0       300.9927849462                    0                   34     -0.2325104525842     -0.2325104525842
               MQLC3LE           12.9355133           26.9933253            1.1608736       24.56598689291                    0                    0       43.27172062008       1.193284827406                    0                    0       4.751542009183                    0                   36     -0.0899236526108     -0.0899236526108
               MQLC7LE           27.2720861            9.3764221           -1.0647787       9.566794445855                    0                    0       14.56649537724      -1.233747715999                    0                    0       4.317307344435                    0                   45     0.02030330373616     0.02030330373616
               MQLB1LE           55.2235731           12.5617527           -1.9840866       12.05784566774                    0                    0       15.60210332444      -2.032362664546                    0                    0        5.47106373747                    0                   45    -0.04011438883547    -0.04011438883547
               MQLB4LE           77.1787307           35.3516866            4.2598365       33.28751197689                    0                    0       32.36839707869       4.076420581826                    0                    0        7.79757852033                    0                   28    -0.05838970701648    -0.05838970701648
               MQLA2LE           98.9121927           36.8830728           -6.1504106       36.14989979851                    0                    0       32.61916408879      -5.873730736824                    0                    0       10.61847429151                    0                   35    -0.01987830584144    -0.01987830584144
               MQLA5LE          119.0986538           10.0415612           -3.1555304       10.77590848116                    0                    0       9.448682026715      -3.264716215614                    0                    0       5.670181651018                    0                   36     0.07313078778659     0.07313078778659
                MQD3E1          164.5639584            7.4403317            0.2028379       6.221035376185                    0                    0       7.176324180874     0.09014165320684                    0                    0      0.9997373881879                    0                   45     -0.1638766083259     -0.1638766083259
                MQEAE4          230.8020191           48.5050151           -5.6463304       45.37437208793                    0                    0       43.92979283541      -5.448543142582                    0                    0       10.27721897474                    0                   45    -0.06454266647708    -0.06454266647708
