@ Measure_optics:version %s "0.2.0"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_30_00.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_30_00.sdds/'"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
@ Date %s "14. June 2019, 13:57:44"
@ Model_directory %s "model/"
@ Q1 %le 0.5439879633224035
@ Q2 %le 0.6049067091484432
@ RMSbetabeat %le 0.5602245787974458
@ RescalingFactor %le 1.935429091386574
@ FILENAME %s "getampbetay.out"
*                 NAME                    S                COUNT                 BETY              BETYSTD              BETYMDL               MUYMDL            DELTABETY              BETYRES           BETYSTDRES
$                   %s                  %le                   %d                  %le                  %le                  %le                  %le                  %le                  %le                  %le
                MQC1LE            0.5300002                    1       62.65378163691                    0           93.6285972            0.2490992     -0.3308264407393       121.2619516655                    0
                MQC2LE            2.2500008                    1        192.224294394                    0          291.1407337            0.2499778     -0.3397547229097       372.0364914415                    0
               MQLC7LE           27.2720861                    1       257.3290688672                    0          227.9670433            0.7492946      0.1287994314536        498.042165945                    0
               MQLB1LE           55.2235731                    1       150.6082525963                    0          227.9626232            1.2500394     -0.3393291826435       291.4915934777                    0
               MQLB4LE           77.1787307                    1        26.3461171938                    0           18.1118897            1.9465966      0.4546310534236       50.99104166197                    0
               MQLA5LE          119.0986538                    1       215.2568575968                    0          234.1217208              2.94926    -0.08057715934555       416.6143843134                    0
                MQD3E1          164.5639584                    1       19.40431805053                    0           20.9498176            3.4064553    -0.07377150383754       37.55568165351                    0
                MQEAE4          230.8020191                    1       11.42036916246                    0            7.6858431            4.3815318      0.4858967342771       22.10331471139                    0
                MQD3E4          270.0136808                    1       15.08674232081                    0           20.9498176            5.0411482     -0.2798628317981       29.19931998195                    0
              MQTATNE2          397.7476034                    1       9.941923204809                    0           14.5078121            6.6685508     -0.3147193294013       19.24188739492                    0
                MQD3E8          511.9225329                    1       16.33080395536                    0           20.9498176            8.3656416     -0.2204798978602       31.60711306094                    0
               MQEAE11          597.0252838                    1       26.84572708188                    0            7.6858431            9.6370935       2.492879926456        51.9580011737                    0
               MQD3E14         1023.1059944                    1       14.53958821729                    0           20.9498176           14.9882786      -0.305980200167       28.14034201253                    0
              MQTANFE1         1107.5016074                    1       11.23125673783                    0           14.5078121           16.1739407     -0.2258476563925       21.73730102323                    0
               MQD3E18         1265.0148465                    1       16.53528698005                    0           20.9498176            18.312772      -0.210719286642       32.00287545561                    0
               MQEAE22         1301.4735906                    1       7.583945195691                    0            7.6858431           18.7764199    -0.01325786943386       14.67818815922                    0
                 MQI6E         1404.3012987                    1       13.75863861709                    0           27.8083512           20.2018289     -0.5052335710902        26.6288694374                    0
                 MQI5E         1418.7440064                    1       22.16272472121                    0           69.7334913           20.2546404     -0.6821796197488       42.89438216982                    0
                 MQI4E         1424.1361014                    1       20.70651481304                    0           30.1163345           20.2734103     -0.3124490361521       40.07599115038                    0
                MQX2RE         1494.6206604                    1       14.18057956297                    0           22.2827608           21.2341795     -0.3636076027453       27.44550621889                    0
                 MQM2E         1564.3492168                    1       15.88983824798                    0           28.5508884           22.0286912      -0.443455558182       30.75365520258                    0
               MQD3E21         1671.2575666                    1       30.37600987877                    0           20.9498176           23.4501631      0.4499414963295       58.79061319962                    0
               MQD3E23         1746.9279724                    1       22.49639719247                    0           20.9498176           24.5734273     0.07382305765129       43.54018157769                    0
              MQTAFOE1         1861.1278611                    1       19.93252450912                    0           13.8843623           26.2818318      0.4356096505146       38.57798779973                    0
              MQTAFOE2         1905.3942301                    1       7.267863691832                    0           13.8843623           26.7136413     -0.4765432120831        14.0664348214                    0
               MQEAE32         1980.3824571                    1       8.837964055201                    0            7.6858431           27.7624294      0.1499017011161       17.10525274107                    0
               MQD3E33         2501.9356578                    1       35.68091852601                    0           20.9498176           34.9378656      0.7031612975003       69.05788772264                    0
               MQEAE41         2541.1473195                    1       11.46646799231                    0            7.6858431           35.5974819      0.4918946227649       22.19253572776                    0
               MQLB1RE         2960.9918734                    1       151.1602883673                    0          263.1461398           42.3540933     -0.4255652449159       292.5600195686                    0
               MQLC7RE         2989.1433603                    1       213.7300930978                    0          263.1507975            42.854773     -0.1878037417015       413.6594398862                    0
               MQLC3RE         3003.3799331                    1       35.84311022375                    0           25.6036831           43.3284036      0.3999200850814       69.37179825282                    0
                MQC2RE         3013.8146988                    1       244.8429284728                    0          263.7467378           43.3540103    -0.07167409722254       473.8761265865                    0
                MQC1RE         3015.7846995                    1       87.74657784867                    0           93.6284372           43.3550008     -0.0628212915566       169.8272794379                    0
