@ Measure_optics:version %s "0.2.0"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_24_59.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_24_59.sdds/'"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
@ Date %s "14. June 2019, 13:54:16"
@ Model_directory %s "model/"
@ Q1 %le 0.5447712070796205
@ Q2 %le 0.6122371712571784
@ FILENAME %s "getphasex.out"
*                    S               MUXMDL                 NAME                NAME2                   S2               PHASEX               STDPHX               PHXMDL          DELTAPHASEX
$                  %le                  %le                   %s                   %s                  %le                  %le                  %le                  %le                  %le
             0.5300002            0.2203223               MQC1LE               MQC2LE            2.2500008      0.0210521885825                  nan             0.020702      0.0003501885825
             2.2500008            0.2410243               MQC2LE              MQLC3LE           12.9355133      0.0227278109277                  nan            0.0206725      0.0020553109277
            12.9355133            0.2616968              MQLC3LE              MQLC7LE           27.2720861      0.1870808502947                  nan              0.21045    -0.02336914970525
            27.2720861            0.4721468              MQLC7LE              MQLB1LE           55.2235731      0.5132354282161                  nan            0.5158008    -0.00256537178385
            55.2235731            0.9879476              MQLB1LE              MQLB4LE           77.1787307      0.3386625456405                  nan            0.3322599      0.0064026456405
            77.1787307            1.3202075              MQLB4LE              MQLA2LE           98.9121927      0.5038641466738                  nan            0.5040403     -0.0001761533262
            98.9121927            1.8242478              MQLA2LE              MQLA5LE          119.0986538       0.487061578034                  nan            0.4878296  -0.0007680219660002
           119.0986538            2.3120774              MQLA5LE               MQD3E1          164.5639584      0.6717738618914                  nan            0.6951392     -0.0233653381086
           164.5639584            3.0072166               MQD3E1               MQEAE4          230.8020191      0.0623113496387                  nan            0.0735521     -0.0112407503613
           230.8020191            4.0807687               MQEAE4               MQD3E4          270.0136808      0.6059514356044                  nan            0.6054169   0.0005345356044002
           270.0136808            4.6861856               MQD3E4               MQEAE6          306.4724249      0.5534526895703                  nan            0.5427189      0.0107337895703
           306.4724249            5.2289045               MQEAE6             MQTATNE1          354.4092937       0.721782987156                  nan            0.7003273       0.021455687156
           354.4092937            5.9292318             MQTATNE1             MQTATNE2          397.7476034      0.4740521011402                  nan             0.472296     0.00175610114019
           397.7476034            6.4015278             MQTATNE2               MQEAE8          472.7108711      0.1503880451295                  nan            0.1684624    -0.01807435487049
           472.7108711            7.5699902               MQEAE8               MQD3E8          511.9225329      0.6006936918025                  nan             0.605417     -0.0047233081975
           511.9225329            8.1754072               MQD3E8              MQEAE10          548.3812769       0.547526005096                  nan            0.5427188    0.004807205096001
           548.3812769             8.718126              MQEAE10              MQEAE11          597.0252838      0.6920395129639                  nan            0.6800007     0.01203881296389
           597.0252838            9.3981267              MQEAE11              MQR2NE1          696.7698054      0.5214076482267                  nan            0.5224928    -0.00108515177329
           696.7698054           10.9206195              MQR2NE1              MQFRNE3          753.3246054      0.6142925952244                  nan            0.6172843    -0.00299170477561
           753.3246054           11.5379038              MQFRNE3              MQDRNE5          781.6020054      0.3223152875357                  nan            0.3185172    0.003798087535711
           781.6020054            11.856421              MQDRNE5              MQEAE13           881.197528      0.3409640516502                  nan            0.3456713   -0.004707248349801
            881.197528           13.2020923              MQEAE13              MQD3E12          947.4355886      0.0738769087172                  nan            0.0735521   0.0003248087172012
           947.4355886           14.2756444              MQD3E12              MQEAE16          983.8943327       0.541616788514                  nan            0.5427189   -0.001102111486001
