@ Measure_optics:version %s "0.2.0"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_24_59.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_24_59.sdds/'"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
@ Date %s "14. June 2019, 13:54:16"
@ Model_directory %s "model/"
@ Q1 %le 0.5447712070796205
@ Q2 %le 0.6122371712571784
@ RMSbetabeat %le 0.6848732953006944
@ RescalingFactor %le 1.620356689675905
@ FILENAME %s "getampbetay.out"
*                 NAME                    S                COUNT                 BETY              BETYSTD              BETYMDL               MUYMDL            DELTABETY              BETYRES           BETYSTDRES
$                   %s                  %le                   %d                  %le                  %le                  %le                  %le                  %le                  %le                  %le
                MQC1LE            0.5300002                    1       94.45639299152                    0           93.6285972            0.2490992    0.008841270896631       153.0530482665                    0
                MQC2LE            2.2500008                    1        315.569755861                    0          291.1407337            0.2499778     0.08390795011924       511.3355649687                    0
               MQLC7LE           27.2720861                    1       192.3034326441                    0          227.9670433            0.7492946     -0.1564419581868       311.6001535325                    0
               MQLB1LE           55.2235731                    1       185.2010883593                    0          227.9626232            1.2500394     -0.1875813422413       300.0918224583                    0
               MQLA5LE          119.0986538                    1       194.0858865713                    0          234.1217208              2.94926     -0.1710043565882       314.4883646774                    0
                MQD3E1          164.5639584                    1       15.45490710385                    0           20.9498176            3.4064553     -0.2622891807972       25.04246211404                    0
                MQD3E4          270.0136808                    1       14.40163356241                    0           20.9498176            5.0411482     -0.3125652052258       23.33578328512                    0
              MQTATNE1          354.4092937                    1       16.63798998657                    0           14.5078121            6.2268103      0.1468297129772        26.9594783775                    0
              MQTATNE2          397.7476034                    1       10.21899902556                    0           14.5078121            6.6685508     -0.2956209416608       16.55842343286                    0
                MQEAE8          472.7108711                    1       2.668880902234                    0            7.6858431            7.7060253     -0.6527536579254       4.324539023883                    0
                MQD3E8          511.9225329                    1       9.425083367229                    0           20.9498176            8.3656416       -0.55011143547       15.27199688484                    0
               MQDRNE5          781.6020054                    1       13.92502598318                    0           30.1970047           11.7122452     -0.5388606876239       22.56350900575                    0
               MQEAE13           881.197528                    1        15.5590828273                    0            7.6858431           12.8899378       1.024382052153       25.21126394445                    0
               MQD3E12          947.4355886                    1       16.00751320283                    0           20.9498176           13.8650143     -0.2359115717153       25.93788110329                    0
              MQTANFE1         1107.5016074                    1       7.917526770633                    0           14.5078121           16.1739407     -0.4542576981244       12.82921746848                    0
               MQEAE20         1225.8031848                    1       3.077109238386                    0            7.6858431           17.6531557     -0.5996393371099       4.986014539282                    0
               MQD3E18         1265.0148465                    1       12.79760094528                    0           20.9498176            18.312772     -0.3891306745657       20.73667830349                    0
               MQEAE22         1301.4735906                    1      0.8973183811904                    0            7.6858431           18.7764199     -0.8832504945111       1.453975841731                    0
               MQEAE23         1350.1175975                    1       13.72001422453                    0            7.6858431           19.5842239      0.7851020435915       22.23131683117                    0
                 MQI6E         1404.3012987                    1       19.29329228087                    0           27.8083512           20.2018289     -0.3062050985291       31.26201521319                    0
                 MQI5E         1418.7440064                    1       32.60385309425                    0           69.7334913           20.2546404     -0.5324505845551       52.82987147047                    0
                 MQI4E         1424.1361014                    1        22.8209065702                    0           30.1163345           20.2734103     -0.2422415626244       36.97800862549                    0
                MQX2RE         1494.6206604                    1       28.19120854272                    0           22.2827608           21.2341795      0.2651577960087       45.67981335224                    0
                 MQM2E         1564.3492168                    1       21.93764028637                    0           28.5508884           22.0286912     -0.2316302043207       35.54680219373                    0
               MQD3E21         1671.2575666                    1       17.80472364826                    0           20.9498176           23.4501631     -0.1501251233684       28.85000307128                    0
               MQD3E23         1746.9279724                    1       12.04599679465                    0           20.9498176           24.5734273     -0.4250070800308       19.51881149002                    0
               MQEAE29         1786.1396341                    1       5.966402697532                    0            7.6858431           25.2330437     -0.2237152619559       9.667700524246                    0
               MQEAE30          1813.166033                    1       13.54109206045                    0            7.6858431           25.5485039      0.7618225982848       21.94139910567                    0
              MQTAFOE1         1861.1278611                    1       6.830237187337                    0           13.8843623           26.2818318     -0.5080625930269       11.06742051857                    0
              MQTAFOE2         1905.3942301                    1       33.13389866615                    0           13.8843623           26.7136413       1.386418472107       53.68873435874                    0
