@ Measure_optics:version %s "0.2.0"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_28_44.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_28_44.sdds/'"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
@ Date %s "14. June 2019, 13:56:58"
@ Model_directory %s "model/"
@ Q1 %le 0.5436251353721478
@ Q2 %le 0.6107033358460618
@ RMSbetabeat %le 2.11875799125121
@ RescalingFactor %le -0.8902561240503228
@ FILENAME %s "getampbetay.out"
*                 NAME                    S                COUNT                 BETY              BETYSTD              BETYMDL               MUYMDL            DELTABETY              BETYRES           BETYSTDRES
$                   %s                  %le                   %d                  %le                  %le                  %le                  %le                  %le                  %le                  %le
                MQC2LE            2.2500008                    1       1.778971380354                    0          291.1407337            0.2499778     -0.9938896513801       -1.58374016587                   -0
               MQLC3LE           12.9355133                    1        13.9014832951                    0            7.6774363            0.2953789      0.8106934075252      -12.37588063685                   -0
               MQLC7LE           27.2720861                    1       17.44259196416                    0          227.9670433            0.7492946     -0.9234863438519      -15.52837431541                   -0
               MQLB1LE           55.2235731                    1       13.01475954814                    0          227.9626232            1.2500394     -0.9429083620576      -11.58646939077                   -0
               MQLB4LE           77.1787307                    1       11.21672329028                    0           18.1118897            1.9465966     -0.3806983436807      -9.985756600951                   -0
               MQLA2LE           98.9121927                    1       57.23892864358                    0           17.1404258            2.4533248       2.339411127324      -50.95730675903                   -0
               MQLA5LE          119.0986538                    1       21.11146400604                    0          234.1217208              2.94926     -0.9098269740462      -18.79461011904                   -0
                MQD3E1          164.5639584                    1       15.92737056531                    0           20.9498176            3.4064553      -0.239737029247      -14.17943918579                   -0
                MQEAE4          230.8020191                    1      0.6756106079333                    0            7.6858431            4.3815318     -0.9120967473388      -0.601466481186                   -0
                MQD3E4          270.0136808                    1       4.586412682153                    0           20.9498176            5.0411482     -0.7810762475492      -4.083081977709                   -0
                MQEAE6          306.4724249                    1       2.755216312727                    0            7.6858431            5.5047961     -0.6415206143453      -2.452848195488                   -0
              MQTATNE1          354.4092937                    1       9.822137151631                    0           14.5078121            6.2268103     -0.3229759881139      -8.744217750502                   -0
              MQTATNE2          397.7476034                    1    0.007908675324947                    0           14.5078121            6.6685508     -0.9994548678139    -0.00704074664116                   -0
                MQEAE8          472.7108711                    1       8.403559512902                    0            7.6858431            7.7060253     0.09338161130321      -7.481320320182                   -0
                MQD3E8          511.9225329                    1         3.9603893863                    0           20.9498176            8.3656416     -0.8109582879471      -3.525760904778                   -0
               MQEAE10          548.3812769                    1      0.6859074212627                    0            7.6858431            8.8292895     -0.9107570357164     -0.6106332823106                   -0
               MQEAE11          597.0252838                    1       15.32943029294                    0            7.6858431            9.6370935      0.9945021116733      -13.64711919649                   -0
               MQR2NE1          696.7698054                    1       4.816580586659                    0            9.2517301             10.85891     -0.4793859597505      -4.287990364255                   -0
               MQFRNE3          753.3246054                    1       53.73618630815                    0            9.2517568           11.4337841       4.808214317539      -47.83896894394                   -0
               MQDRNE5          781.6020054                    1       11.40823673798                    0           30.1970047           11.7122452      -0.622206346248       -10.1562526206                   -0
               MQEAE13           881.197528                    1       3.602011299499                    0            7.6858431           12.8899378     -0.5313446745355      -3.206712618278                   -0
               MQD3E12          947.4355886                    1       9.820446479672                    0           20.9498176           13.8650143     -0.5312395235521      -8.742712619436                   -0
               MQEAE16          983.8943327                    1       10.76339924613                    0            7.6858431           14.3286622      0.4004188097632      -9.582182094465                   -0
               MQD3E14         1023.1059944                    1       4.050769544009                    0           20.9498176           14.9882786     -0.8066441617129      -3.606222393671                   -0
