@ Measure_optics:version %s "0.2.0"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_28_44.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_28_44.sdds/'"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
@ Date %s "14. June 2019, 13:56:58"
@ Model_directory %s "model/"
@ Q1 %le 0.5436251353721478
@ Q2 %le 0.6107033358460618
@ RMSbetabeat %le 0.30227607647384064
@ RescalingFactor %le 1.1348858454917217
@ FILENAME %s "getampbetax.out"
*                 NAME                    S                COUNT                 BETX              BETXSTD              BETXMDL               MUXMDL            DELTABETX              BETXRES           BETXSTDRES
$                   %s                  %le                   %d                  %le                  %le                  %le                  %le                  %le                  %le                  %le
                MQC1LE            0.5300002                    1       1.240910145852                    0            2.9087358            0.2203223     -0.5733850610109       1.408291360055                    0
                MQC2LE            2.2500008                    1        226.533961865                    0          142.9688048            0.2410243      0.5844992352139       257.0901868438                    0
               MQLC3LE           12.9355133                    1       43.64940056101                    0           26.9933253            0.2616968      0.6170442165202       49.53708686089                    0
               MQLC7LE           27.2720861                    1       10.41528830329                    0            9.3764221            0.4721468      0.1107955883612       11.82016327212                    0
               MQLB1LE           55.2235731                    1       13.14392329308                    0           12.5617527            0.9879476     0.04634469464417       14.91685249954                    0
               MQLB4LE           77.1787307                    1       44.16959992047                    0           35.3516866            1.3202075      0.2494340205107       50.12745375078                    0
               MQLA2LE           98.9121927                    1       53.80090105221                    0           36.8830728            1.8242478      0.4586881452081       61.05788107885                    0
               MQLA5LE          119.0986538                    1       12.00293192698                    0           10.0415612            2.3120774       0.195325277406       13.62195754833                    0
                MQD3E1          164.5639584                    1       7.137027542158                    0            7.4403317            3.0072166    -0.04076487044816        8.09971153648                    0
                MQEAE4          230.8020191                    1       38.31517809898                    0           48.5050151            4.0807687     -0.2100780090475       43.48335329202                    0
                MQD3E4          270.0136808                    1       6.629621516685                    0            7.4403317            4.6861856     -0.1089615646188       7.523863620254                    0
                MQEAE6          306.4724249                    1       52.23099459382                    0           48.5050151            5.2289045      0.0768163763301       59.27621646048                    0
              MQTATNE1          354.4092937                    1       36.54352039126                    0           45.9537751            5.9292318     -0.2047765322492       41.47272403648                    0
              MQTATNE2          397.7476034                    1       38.19404747488                    0           45.9537751            6.4015278     -0.1688594159725       43.34588386128                    0
                MQEAE8          472.7108711                    1       37.19504552719                    0           48.5050151            7.5699902     -0.2331711380666       42.21213069123                    0
                MQD3E8          511.9225329                    1       6.387964525958                    0            7.4403317            8.1754072     -0.1414408949055       7.249610522013                    0
               MQEAE10          548.3812769                    1       47.55100125441                    0           48.5050151             8.718126    -0.01966835477986       53.96495826259                    0
               MQEAE11          597.0252838                    1       52.13720775103                    0           48.5050151            9.3981267      0.0748828269313       59.16977910011                    0
               MQR2NE1          696.7698054                    1       10.87175263369                    0           28.8232835           10.9206195     -0.6228135273453       12.33819817967                    0
               MQFRNE3          753.3246054                    1       12.59518286742                    0           28.8233021           11.5379038     -0.5630208217046       14.29409475761                    0
               MQDRNE5          781.6020054                    1       3.244414478414                    0            8.5241331            11.856421     -0.6193848171594        3.68204006846                    0
               MQEAE13           881.197528                    1       55.66804227902                    0           48.5050151           13.2020923      0.1476760117331        63.1768732287                    0
               MQD3E12          947.4355886                    1       7.430375707227                    0            7.4403317           14.2756444   -0.001338111414131       8.432628216818                    0
               MQEAE16          983.8943327                    1       41.99658756789                    0           48.5050151           14.8183633     -0.1341805072875       47.66133278976                    0
               MQD3E14         1023.1059944                    1       5.784148476536                    0            7.4403317           15.4237802     -0.2225953479283       6.564348234244                    0
               MQEAE18         1059.5647385                    1       37.95681383262                    0           48.5050151           15.9664991     -0.2174661990236        43.0766507586                    0
              MQTANFE1         1107.5016074                    1       40.00354673087                    0           45.9537751           16.6668263     -0.1294829065986       45.39945895433                    0
               MQD3E16         1189.3444407                    1        7.02358259268                    0            7.4403317            17.764866    -0.05601216775323       7.970964469075                    0
               MQEAE20         1225.8031848                    1       37.23771697836                    0           48.5050151           18.3075848     -0.2322914052992       42.26055791717                    0
               MQD3E18         1265.0148465                    1       5.924455086242                    0            7.4403317           18.9130018     -0.2037377733788       6.723580219627                    0
               MQEAE22         1301.4735906                    1       42.12494380203                    0           48.5050151           19.4557206     -0.1315342606289       47.80700246306                    0
               MQEAE23         1350.1175975                    1        55.9464581678                    0           48.5050151           20.1357212      0.1534159519889       63.49284348003                    0
                 MQI6E         1404.3012987                    1       11.80231673433                    0           12.5196316             21.14351    -0.05729520552911        13.3942822058                    0
                 MQI5E         1418.7440064                    1        75.2334250797                    0           36.6707357           21.2614628       1.051593011255       85.38134923082                    0
                 MQI4E         1424.1361014                    1       123.3744083363                    0          102.3414091           21.2754895      0.2055179757757       140.0158697167                    0
                MQX2RE         1494.6206604                    1       78.04887962847                    0            79.143814           22.6372352    -0.01383474356605       88.57656874684                    0
                 MQM2E         1564.3492168                    1       26.92111100259                    0           29.3408767           23.6951094    -0.08247080420101       30.55238782175                    0
                 MQM7E         1608.8759522                    1       5.116658699543                    0            5.5669757           24.4296714    -0.08089077889407       5.806823534323                    0
               MQEAE25         1634.7988225                    1       47.72535074289                    0           48.5050151           24.9087078    -0.01607389164808       54.16282502924                    0
               MQD3E21         1671.2575666                    1        8.40126793874                    0            7.4403317           25.4514267      0.1291523385631       9.534480067859                    0
               MQEAE27         1710.4692283                    1       51.30441491607                    0           48.5050151           26.0568436     0.05771361601071       58.22465429949                    0
               MQD3E23         1746.9279724                    1       7.173691075591                    0            7.4403317           26.5995625    -0.03583719586166       8.141320461619                    0
               MQEAE29         1786.1396341                    1       41.36599286617                    0           48.5050151           27.2049794     -0.1471811155839       46.94567978853                    0
               MQEAE30          1813.166033                    1       66.55224922624                    0           48.5050151           27.6731146      0.3720694466137        75.5292056325                    0
              MQTAFOE1         1861.1278611                    1       47.64445467403                    0           48.1181067           28.3637785   -0.009843529981913       54.07101722572                    0
