@ Measure_optics:version %s "0.2.0"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_26_28.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_26_28.sdds/'"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
@ Date %s "14. June 2019, 13:55:13"
@ Model_directory %s "model/"
@ Q1 %le 0.5443286235935375
@ Q2 %le 0.6102921245218453
@ FILENAME %s "getphasey.out"
*                    S               MUYMDL                 NAME                NAME2                   S2               PHASEY               STDPHY               PHYMDL          DELTAPHASEY
$                  %le                  %le                   %s                   %s                  %le                  %le                  %le                  %le                  %le
             0.5300002            0.2490992               MQC1LE               MQC2LE            2.2500008      0.9960265527832                  nan            0.0008786     -0.0048520472168
             2.2500008            0.2499778               MQC2LE              MQLC7LE           27.2720861      0.4972424613146                  nan            0.4993168     -0.0020743386854
            27.2720861            0.7492946              MQLC7LE              MQLB1LE           55.2235731      0.5253450463557                  nan            0.5007448      0.0246002463557
            55.2235731            1.2500394              MQLB1LE              MQLA2LE           98.9121927      0.2346328826814                  nan            0.2032854      0.0313474826814
            98.9121927            2.4533248              MQLA2LE              MQLA5LE          119.0986538      0.4717509113797                  nan            0.4959352     -0.0241842886203
           119.0986538              2.94926              MQLA5LE               MQEAE4          230.8020191      0.3380810246206                  nan            0.4322718     -0.0941907753794
           230.8020191            4.3815318               MQEAE4               MQD3E4          270.0136808      0.7588534494792                  nan            0.6596164      0.0992370494792
           270.0136808            5.0411482               MQD3E4               MQEAE6          306.4724249      0.4426671522286                  nan            0.4636479     -0.0209807477714
           306.4724249            5.5047961               MQEAE6             MQTATNE2          397.7476034      0.2178950216572                  nan            0.1637547      0.0541403216572
           397.7476034            6.6685508             MQTATNE2               MQEAE8          472.7108711      0.0021483365068                  nan            0.0374745     -0.0353261634932
           472.7108711            7.7060253               MQEAE8               MQD3E8          511.9225329      0.6704906748239                  nan            0.6596163      0.0108743748239
           511.9225329            8.3656416               MQD3E8              MQEAE11          597.0252838       0.209308419059                  nan            0.2714519      -0.062143480941
           597.0252838            9.6370935              MQEAE11              MQEAE13           881.197528      0.1862260333338                  nan            0.2528443     -0.0666182666662
            881.197528           12.8899378              MQEAE13              MQD3E12          947.4355886     0.06935005219639                  nan            0.9750765     0.09427355219639
           947.4355886           13.8650143              MQD3E12              MQEAE18         1059.5647385      0.5510124809219                  nan            0.5869122    -0.03589971907809
          1059.5647385           15.4519265              MQEAE18             MQTANFE1         1107.5016074      0.7702252227101                  nan            0.7220142      0.0482110227101
          1107.5016074           16.1739407             MQTANFE1              MQD3E16         1189.3444407      0.0178861535289                  nan            0.0155671    0.002319053528898
          1189.3444407           17.1895078              MQD3E16              MQD3E18         1265.0148465      0.1867024688289                  nan            0.1232642      0.0634382688289
          1265.0148465            18.312772              MQD3E18                MQI6E         1404.3012987      0.8671160178455                  nan            0.8890569     -0.0219408821545
          1404.3012987           20.2018289                MQI6E                MQI5E         1418.7440064      0.0037753661852                  nan            0.0528115     -0.0490361338148
          1418.7440064           20.2546404                MQI5E                MQI4E         1424.1361014      0.0154122923021                  nan            0.0187699   -0.003357607697899
          1424.1361014           20.2734103                MQI4E                MQM2E         1564.3492168      0.7874547029506                  nan            0.7552809      0.0321738029506
          1564.3492168           22.0286912                MQM2E                MQM7E         1608.8759522      0.6244714306661                  nan            0.6337436   -0.009272169333899
          1608.8759522           22.6624348                MQM7E              MQD3E21         1671.2575666      0.7130675971462                  nan            0.7877283     -0.0746607028538
          1671.2575666           23.4501631              MQD3E21              MQEAE27         1710.4692283      0.7439794196717                  nan            0.6596163      0.0843631196717
          1710.4692283           24.1097794              MQEAE27              MQD3E23         1746.9279724      0.4522814454427                  nan            0.4636479     -0.0113664545573
          1746.9279724           24.5734273              MQD3E23              MQEAE29         1786.1396341      0.6999041902988                  nan            0.6596164      0.0402877902988
          1786.1396341           25.2330437              MQEAE29              MQD3E29         2065.4852081      0.7215107339292                  nan            0.8008376    -0.07932686607083
          2065.4852081           29.0338813              MQD3E29              MQEAE35         2104.6968698      0.7578444763166                  nan            0.6596163     0.09822817631663
          2104.6968698           29.6934976              MQEAE35              MQEAE37         2389.8065079      0.6342478393105                  nan            0.6574558     -0.0232079606895
          2389.8065079           33.3509534              MQEAE37              MQEAE39         2465.4769137      0.0493866055408                  nan            0.1232643     -0.0738776944592
          2465.4769137           34.4742177              MQEAE39              MQD3E33         2501.9356578      0.4957615702916                  nan            0.4636479     0.03211367029163
          2501.9356578           34.9378656              MQD3E33             MQTAOTE1         2616.1355465      0.7283508701411                  nan            0.7084044     0.01994647014106
          2616.1355465             36.64627             MQTAOTE1              MQEAE45         2784.0341494      0.2797234985314                  nan            0.2884016     -0.0086781014686
          2784.0341494           38.9346716              MQEAE45              MQLB1RE         2960.9918734      0.3805982950663                  nan            0.4194217     -0.0388234049337
          2960.9918734           42.3540933              MQLB1RE              MQLC7RE         2989.1433603      0.4948193208615                  nan            0.5006797   -0.005860379138459
          2989.1433603            42.854773              MQLC7RE              MQLC3RE         3003.3799331      0.5121179375302                  nan            0.4736306     0.03848733753016
          3003.3799331           43.3284036              MQLC3RE               MQC2RE         3013.8146988       0.017180186526                  nan            0.0256067   -0.008426513473997
          3013.8146988           43.3540103               MQC2RE               MQC1RE         3015.7846995      0.9955068992163                  nan   0.0009905000000003     -0.0054836007837
