@ ErrorsFrom: %s "Analytical N-BPM method"
@ RCond %le 1e-10
@ RangeOfBPMs %d 11
@ Measure_optics:version %s "0.2.0"
@ FILENAME %s "getbetay.out"
@ Model_directory %s "model/"
@ CALCULATION_TIME %s "0.87 s"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_26_28.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_26_28.sdds/'"
@ RMS_BETABEAT %s "113.881 %"
@ Date %s "14. June 2019, 13:55:13"
@ BetaAlgorithmVersion %s "2018.7.a"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
*                 NAME                    S              BETYMDL              ALFYMDL                 BETY             STATBETY              SYSBETY              ERRBETY                 ALFY             STATALFY              SYSALFY              ERRALFY                 CORR                NCOMB               BBEATY            DELTABETY
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                   %d                  %le                  %le
                MQC1LE            0.5300002           93.6285972         -176.6390896       598.0573640212                    0                    0       5185.359380442      -1126.381140635                    0                    0       19531.03813405                    0                    1       5.387550191996       5.387550191996
                MQC2LE            2.2500008          291.1407337             168.5324       1055.939420358                    0                    0       962.7747837094       612.3541710064                    0                    0        1117.33210793                    0                    3       2.626903755233       2.626903755233
               MQLC7LE           27.2720861          227.9670433            2.7768696       426.2730395489                    0                    0       378.1909266252       5.485694926927                    0                    0         9.9350563108                    0                    6      0.8698888812095      0.8698888812095
               MQLB1LE           55.2235731          227.9626232           -2.7726728        552.062385134                    0                    0       359.6625875068      -6.652803671081                    0                    0         8.3728003503                    0                   10       1.421723251753       1.421723251753
               MQLA2LE           98.9121927           17.1404258            6.7980612       21.42989219615                    0                    0       21.54744996552       7.913388239488                    0                    0       16.00427478457                    0                   32      0.2502543662681      0.2502543662681
               MQLA5LE          119.0986538          234.1217208           14.3138633       165.9430254938                    0                    0       295.8363180414       9.674113752078                    0                    0       33.51802279119                    0                   33     -0.2912104655357     -0.2912104655357
                MQEAE4          230.8020191            7.6858431            1.2526734       10.77713253607                    0                    0       6.735807259791       3.048179367978                    0                    0       2.013537117224                    0                   35       0.402205639101       0.402205639101
                MQD3E4          270.0136808           20.9498176           -1.7084092       22.47367364079                    0                    0       16.84873673494      -2.009305513186                    0                    0       2.784650540278                    0                   44     0.07273839180286     0.07273839180286
                MQEAE6          306.4724249            7.6858431            1.2526734       7.988422045831                    0                    0       6.278114962929       1.356778178044                    0                    0       2.340778381335                    0                   42     0.03936834799964     0.03936834799964
              MQTATNE2          397.7476034           14.5078121            1.2253565       24.57707624633                    0                    0       15.94863548472       1.343819489243                    0                    0       2.788787508687                    0                   31      0.6940580755338      0.6940580755338
                MQEAE8          472.7108711            7.6858431            1.2526734       12.25124343857                    0                    0       7.514303952608       1.589717219018                    0                    0       2.804902281597                    0                   30      0.5940012408745      0.5940012408745
                MQD3E8          511.9225329           20.9498176           -1.7084092       44.41975898088                    0                    0       20.94526353106      -3.969207835997                    0                    0       3.679878381982                    0                   20       1.120293351904       1.120293351904
               MQEAE11          597.0252838            7.6858431           -1.2526734       8.733910702059                    0                    0       8.023865000432      -1.326414803918                    0                    0       2.955014808194                    0                   41      0.1363633876496      0.1363633876496
               MQEAE13           881.197528            7.6858431           -1.2526734        11.7259345728                    0                    0       10.08153269142     -0.8243661505543                    0                    0        3.80129459105                    0                   21      0.5256536492143      0.5256536492143
               MQD3E12          947.4355886           20.9498176           -1.7084092       38.66895359895                    0                    0       32.11741459858      -3.287858563965                    0                    0       6.426282994043                    0                   18      0.8457895117404      0.8457895117404
