@ Measure_optics:version %s "0.2.0"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_26_28.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_26_28.sdds/'"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
@ Date %s "14. June 2019, 13:55:13"
@ Model_directory %s "model/"
@ Q1 %le 0.5443286235935375
@ Q2 %le 0.6102921245218453
@ FILENAME %s "getphasetotx.out"
*                    S               MUXMDL                 NAME                NAME2                   S2               PHASEX               STDPHX               PHXMDL          DELTAPHASEX
$                  %le                  %le                   %s                   %s                  %le                  %le                  %le                  %le                  %le
             0.5300002            0.2203223               MQC1LE               MQC1LE            0.5300002                    0                  nan                    0                    0
             2.2500008            0.2410243               MQC2LE               MQC1LE            0.5300002      0.0198244686365                  nan             0.020702     -0.0008775313635
            12.9355133            0.2616968              MQLC3LE               MQC1LE            0.5300002       0.038836489752                  nan            0.0413745      -0.002538010248
            27.2720861            0.4721468              MQLC7LE               MQC1LE            0.5300002      0.2390618752425                  nan            0.2518245     -0.0127626247575
            55.2235731            0.9879476              MQLB1LE               MQC1LE            0.5300002       0.753188338234                  nan            0.7676253      -0.014436961766
            77.1787307            1.3202075              MQLB4LE               MQC1LE            0.5300002      0.0899561758865                  nan            0.0998852     -0.0099290241135
            98.9121927            1.8242478              MQLA2LE               MQC1LE            0.5300002       0.594194209099                  nan            0.6039255      -0.009731290901
           119.0986538            2.3120774              MQLA5LE               MQC1LE            0.5300002      0.0816427418656                  nan            0.0917551     -0.0101123581344
           164.5639584            3.0072166               MQD3E1               MQC1LE            0.5300002      0.7582920236282                  nan            0.7868943     -0.0286022763718
           230.8020191            4.0807687               MQEAE4               MQC1LE            0.5300002       0.825494815484                  nan            0.8604464      -0.034951584516
           270.0136808            4.6861856               MQD3E4               MQC1LE            0.5300002      0.4325854298759                  nan            0.4658633     -0.0332778701241
           306.4724249            5.2289045               MQEAE6               MQC1LE            0.5300002      0.9820948815407                  nan    0.008582199999999     -0.0264873184593
           354.4092937            5.9292318             MQTATNE1               MQC1LE            0.5300002      0.6944678470291                  nan            0.7089095     -0.0144416529709
           397.7476034            6.4015278             MQTATNE2               MQC1LE            0.5300002      0.1662959115373                  nan            0.1812055     -0.0149095884627
           472.7108711            7.5699902               MQEAE8               MQC1LE            0.5300002      0.3261306560155                  nan            0.3496679    -0.02353724398447
           511.9225329            8.1754072               MQD3E8               MQC1LE            0.5300002      0.9295179256982                  nan            0.9550849     -0.0255669743018
           548.3812769             8.718126              MQEAE10               MQC1LE            0.5300002      0.4754017527958                  nan            0.4978037     -0.0224019472042
           597.0252838            9.3981267              MQEAE11               MQC1LE            0.5300002      0.1613086217697                  nan            0.1778044     -0.0164957782303
           696.7698054           10.9206195              MQR2NE1               MQC1LE            0.5300002      0.6819461683817                  nan            0.7002972     -0.0183510316183
           753.3246054           11.5379038              MQFRNE3               MQC1LE            0.5300002      0.3001544163452                  nan            0.3175815    -0.01742708365477
           781.6020054            11.856421              MQDRNE5               MQC1LE            0.5300002      0.6198394753419                  nan            0.6360987     -0.0162592246581
            881.197528           13.2020923              MQEAE13               MQC1LE            0.5300002      0.9627678128789                  nan              0.98177     -0.0190021871211
           947.4355886           14.2756444              MQD3E12               MQC1LE            0.5300002      0.0355259853138                  nan            0.0553221     -0.0197961146862
           983.8943327           14.8183633              MQEAE16               MQC1LE            0.5300002       0.579179484634                  nan             0.598041      -0.018861515366
          1023.1059944           15.4237802              MQD3E14               MQC1LE            0.5300002      0.1849021936609                  nan            0.2034579    -0.01855570633911
          1059.5647385           15.9664991              MQEAE18               MQC1LE            0.5300002      0.7277038855706                  nan            0.7461768     -0.0184729144294
          1107.5016074           16.6668263             MQTANFE1               MQC1LE            0.5300002      0.4365528646848                  nan             0.446504   -0.009951135315201
          1189.3444407            17.764866              MQD3E16               MQC1LE            0.5300002      0.5364241957784                  nan            0.5445437   -0.008119504221602
          1225.8031848           18.3075848              MQEAE20               MQC1LE            0.5300002      0.0784453955181                  nan            0.0872625   -0.008817104481901
          1265.0148465           18.9130018              MQD3E18               MQC1LE            0.5300002      0.6805383523244                  nan            0.6926795     -0.0121411476756
          1301.4735906           19.4557206              MQEAE22               MQC1LE            0.5300002      0.2237710236521                  nan            0.2353983    -0.01162727634793
          1350.1175975           20.1357212              MQEAE23               MQC1LE            0.5300002      0.9061578020712                  nan            0.9153989     -0.0092410979288
          1404.3012987             21.14351                MQI6E               MQC1LE            0.5300002      0.9141379994204                  nan            0.9231877     -0.0090497005796
          1418.7440064           21.2614628                MQI5E               MQC1LE            0.5300002      0.0395969704478                  nan            0.0411405   -0.001543529552201
          1424.1361014           21.2754895                MQI4E               MQC1LE            0.5300002      0.0550319459596                  nan            0.0551672  -0.0001352540403996
          1494.6206604           22.6372352               MQX2RE               MQC1LE            0.5300002      0.4085114270904                  nan            0.4169129     -0.0084014729096
          1564.3492168           23.6951094                MQM2E               MQC1LE            0.5300002      0.4620142083834                  nan            0.4747871     -0.0127728916166
          1608.8759522           24.4296714                MQM7E               MQC1LE            0.5300002      0.2054417021853                  nan            0.2093491   -0.003907397814681
          1634.7988225           24.9087078              MQEAE25               MQC1LE            0.5300002      0.6849341522489                  nan            0.6883855   -0.003451347751099
          1671.2575666           25.4514267              MQD3E21               MQC1LE            0.5300002      0.2279065561769                  nan            0.2311044   -0.003197843823119
          1710.4692283           26.0568436              MQEAE27               MQC1LE            0.5300002      0.8290682885235                  nan            0.8365213   -0.007453011476501
          1746.9279724           26.5995625              MQD3E23               MQC1LE            0.5300002      0.3702880829801                  nan            0.3792402   -0.008952117019902
          1786.1396341           27.2049794              MQEAE29               MQC1LE            0.5300002       0.976141528206                  nan            0.9846571      -0.008515571794
           1813.166033           27.6731146              MQEAE30               MQC1LE            0.5300002      0.4434033907584                  nan            0.4527923   -0.009388909241602
          1861.1278611           28.3637785             MQTAFOE1               MQC1LE            0.5300002      0.1524675662328                  nan            0.1434562    0.009011366232801
          1905.3942301           28.8386941             MQTAFOE2               MQC1LE            0.5300002      0.6250911832335                  nan            0.6183718    0.006719383233498
          1980.3824571           29.9974932              MQEAE32               MQC1LE            0.5300002      0.7854774911712                  nan            0.7771709    0.008306591171198
          2065.4852081           31.2202127              MQD3E29               MQC1LE            0.5300002      0.9940335347282                  nan            0.9998904   -0.005856865271802
          2104.6968698           31.8256296              MQEAE35               MQC1LE            0.5300002      0.6115284827181                  nan            0.6053073      0.0062211827181
          2203.8099939           33.1656568              MQR2ORE               MQC1LE            0.5300002      0.9564915977857                  nan            0.9453345      0.0111570977857
          2288.3421939           34.2378829              MQDROE5               MQC1LE            0.5300002      0.0238344557779                  nan            0.0175606    0.006273855777897
          2389.8065079           35.8334041              MQEAE37               MQC1LE            0.5300002      0.6131187071006                  nan            0.6130818   3.690710059656e-05
           2426.265252           36.3761229              MQD3E31               MQC1LE            0.5300002      0.1452756193021                  nan            0.1558006     -0.0105249806979
          2465.4769137           36.9815398              MQEAE39               MQC1LE            0.5300002      0.7906206474242                  nan            0.7612175      0.0294031474242
          2501.9356578           37.5242587              MQD3E33               MQC1LE            0.5300002      0.3353370960138                  nan            0.3039364     0.03140069601381
          2541.1473195           38.1296756              MQEAE41               MQC1LE            0.5300002      0.9306011499187                  nan            0.9093533      0.0212478499187
