@ Measure_optics:version %s "0.2.0"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_26_28.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_26_28.sdds/'"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
@ Date %s "14. June 2019, 13:55:13"
@ Model_directory %s "model/"
@ Q1 %le 0.5443286235935375
@ Q2 %le 0.6102921245218453
@ FILENAME %s "getphasex.out"
*                    S               MUXMDL                 NAME                NAME2                   S2               PHASEX               STDPHX               PHXMDL          DELTAPHASEX
$                  %le                  %le                   %s                   %s                  %le                  %le                  %le                  %le                  %le
             0.5300002            0.2203223               MQC1LE               MQC2LE            2.2500008      0.0198244686365                  nan             0.020702     -0.0008775313635
             2.2500008            0.2410243               MQC2LE              MQLC3LE           12.9355133      0.0190120211155                  nan            0.0206725     -0.0016604788845
            12.9355133            0.2616968              MQLC3LE              MQLC7LE           27.2720861      0.2002253854905                  nan              0.21045     -0.0102246145095
            27.2720861            0.4721468              MQLC7LE              MQLB1LE           55.2235731      0.5141264629915                  nan            0.5158008     -0.0016743370085
            55.2235731            0.9879476              MQLB1LE              MQLB4LE           77.1787307      0.3367678376525                  nan            0.3322599      0.0045079376525
            77.1787307            1.3202075              MQLB4LE              MQLA2LE           98.9121927      0.5042380332125                  nan            0.5040403   0.0001977332124999
            98.9121927            1.8242478              MQLA2LE              MQLA5LE          119.0986538      0.4874485327666                  nan            0.4878296  -0.0003810672334001
           119.0986538            2.3120774              MQLA5LE               MQD3E1          164.5639584      0.6766492817626                  nan            0.6951392     -0.0184899182374
           164.5639584            3.0072166               MQD3E1               MQEAE4          230.8020191      0.0672027918558                  nan            0.0735521     -0.0063493081442
           230.8020191            4.0807687               MQEAE4               MQD3E4          270.0136808      0.6070906143919                  nan            0.6054169      0.0016737143919
           270.0136808            4.6861856               MQD3E4               MQEAE6          306.4724249      0.5495094516648                  nan            0.5427189      0.0067905516648
           306.4724249            5.2289045               MQEAE6             MQTATNE1          354.4092937      0.7123729654884                  nan            0.7003273      0.0120456654884
           354.4092937            5.9292318             MQTATNE1             MQTATNE2          397.7476034      0.4718280645082                  nan             0.472296     -0.0004679354918
           397.7476034            6.4015278             MQTATNE2               MQEAE8          472.7108711      0.1598347444782                  nan            0.1684624    -0.00862765552177
           472.7108711            7.5699902               MQEAE8               MQD3E8          511.9225329      0.6033872696827                  nan             0.605417    -0.00202973031733
           511.9225329            8.1754072               MQD3E8              MQEAE10          548.3812769      0.5458838270976                  nan            0.5427188    0.003165027097601
           548.3812769             8.718126              MQEAE10              MQEAE11          597.0252838      0.6859068689739                  nan            0.6800007    0.005906168973899
           597.0252838            9.3981267              MQEAE11              MQR2NE1          696.7698054       0.520637546612                  nan            0.5224928      -0.001855253388
           696.7698054           10.9206195              MQR2NE1              MQFRNE3          753.3246054      0.6182082479635                  nan            0.6172843   0.0009239479635303
           753.3246054           11.5379038              MQFRNE3              MQDRNE5          781.6020054      0.3196850589967                  nan            0.3185172    0.001167858996671
           781.6020054            11.856421              MQDRNE5              MQEAE13           881.197528       0.342928337537                  nan            0.3456713   -0.002742962463001
            881.197528           13.2020923              MQEAE13              MQD3E12          947.4355886      0.0727581724349                  nan            0.0735521  -0.0007939275650988
           947.4355886           14.2756444              MQD3E12              MQEAE16          983.8943327      0.5436534993202                  nan            0.5427189   0.0009345993201995
           983.8943327           14.8183633              MQEAE16              MQD3E14         1023.1059944      0.6057227090269                  nan            0.6054169   0.0003058090268903
          1023.1059944           15.4237802              MQD3E14              MQEAE18         1059.5647385      0.5428016919097                  nan            0.5427189   8.279190970939e-05
          1059.5647385           15.9664991              MQEAE18             MQTANFE1         1107.5016074      0.7088489791142                  nan            0.7003272      0.0085217791142
          1107.5016074           16.6668263             MQTANFE1              MQD3E16         1189.3444407      0.0998713310936                  nan            0.0980397    0.001831631093599
          1189.3444407            17.764866              MQD3E16              MQEAE20         1225.8031848      0.5420211997397                  nan            0.5427188  -0.0006976002602994
          1225.8031848           18.3075848              MQEAE20              MQD3E18         1265.0148465      0.6020929568063                  nan             0.605417   -0.003324043193699
          1265.0148465           18.9130018              MQD3E18              MQEAE22         1301.4735906      0.5432326713277                  nan            0.5427188   0.0005138713276707
          1301.4735906           19.4557206              MQEAE22              MQEAE23         1350.1175975      0.6823867784191                  nan            0.6800006     0.00238617841913
          1350.1175975           20.1357212              MQEAE23                MQI6E         1404.3012987      0.0079801973492                  nan            0.0077888   0.0001913973491998
          1404.3012987             21.14351                MQI6E                MQI5E         1418.7440064      0.1254589710274                  nan            0.1179528    0.007506171027399
          1418.7440064           21.2614628                MQI5E                MQI4E         1424.1361014      0.0154349755118                  nan            0.0140267    0.001408275511801
          1424.1361014           21.2754895                MQI4E               MQX2RE         1494.6206604      0.3534794811308                  nan            0.3617457     -0.0082662188692
          1494.6206604           22.6372352               MQX2RE                MQM2E         1564.3492168       0.053502781293                  nan            0.0578742   -0.004371418707001
          1564.3492168           23.6951094                MQM2E                MQM7E         1608.8759522      0.7434274938019                  nan             0.734562     0.00886549380192
          1608.8759522           24.4296714                MQM7E              MQEAE25         1634.7988225      0.4794924500636                  nan            0.4790364   0.0004560500635817
          1634.7988225           24.9087078              MQEAE25              MQD3E21         1671.2575666       0.542972403928                  nan            0.5427189   0.0002535039279794
          1671.2575666           25.4514267              MQD3E21              MQEAE27         1710.4692283      0.6011617323466                  nan            0.6054169   -0.004255167653382
          1710.4692283           26.0568436              MQEAE27              MQD3E23         1746.9279724      0.5412197944566                  nan            0.5427189   -0.001499105543401
          1746.9279724           26.5995625              MQD3E23              MQEAE29         1786.1396341      0.6058534452259                  nan            0.6054169    0.000436545225902
          1786.1396341           27.2049794              MQEAE29              MQEAE30          1813.166033      0.4672618625524                  nan            0.4681352  -0.0008733374476025
           1813.166033           27.6731146              MQEAE30             MQTAFOE1         1861.1278611      0.7090641754744                  nan            0.6906639      0.0184002754744
          1861.1278611           28.3637785             MQTAFOE1             MQTAFOE2         1905.3942301      0.4726236170007                  nan            0.4749156   -0.002291982999303
          1905.3942301           28.8386941             MQTAFOE2              MQEAE32         1980.3824571      0.1603863079377                  nan            0.1587991      0.0015872079377
          1980.3824571           29.9974932              MQEAE32              MQD3E29         2065.4852081       0.208556043557                  nan            0.2227195      -0.014163456443
          2065.4852081           31.2202127              MQD3E29              MQEAE35         2104.6968698      0.6174949479899                  nan            0.6054169      0.0120780479899
          2104.6968698           31.8256296              MQEAE35              MQR2ORE         2203.8099939      0.3449631150676                  nan            0.3400272    0.004935915067599
          2203.8099939           33.1656568              MQR2ORE              MQDROE5         2288.3421939      0.0673428579922                  nan            0.0722261   -0.004883242007802
          2288.3421939           34.2378829              MQDROE5              MQEAE37         2389.8065079      0.5892842513227                  nan            0.5955212     -0.0062369486773
          2389.8065079           35.8334041              MQEAE37              MQD3E31          2426.265252      0.5321569122015                  nan            0.5427188     -0.0105618877985
           2426.265252           36.3761229              MQD3E31              MQEAE39         2465.4769137      0.6453450281221                  nan            0.6054169      0.0399281281221
          2465.4769137           36.9815398              MQEAE39              MQD3E33         2501.9356578      0.5447164485896                  nan            0.5427189    0.001997548589613
          2501.9356578           37.5242587              MQD3E33              MQEAE41         2541.1473195      0.5952640539049                  nan            0.6054169    -0.01015284609511
          2541.1473195           38.1296756              MQEAE41             MQTAOTE1         2616.1355465      0.1477918236606                  nan            0.1587991     -0.0110072763394
          2616.1355465           39.2884747             MQTAOTE1             MQTAOTE2         2660.4019155      0.4747664455062                  nan            0.4749156  -0.0001491544937957
          2660.4019155           39.7633903             MQTAOTE2              MQEAE44         2735.3901425      0.1803545965329                  nan            0.1587991      0.0215554965329
          2735.3901425           40.9221894              MQEAE44              MQEAE45         2784.0341494      0.6743365119879                  nan            0.6800006     -0.0056640880121
          2784.0341494             41.60219              MQEAE45              MQD3E40           2850.27221      0.0628921375625                  nan            0.0735521     -0.0106599624375
            2850.27221           42.6757421              MQD3E40              MQLA2RE         2920.9780873      0.1245734009892                  nan            0.1278497   -0.003276299010799
          2920.9780873           43.8035918              MQLA2RE              MQLB8RE         2942.8131119      0.5010041858785                  nan            0.5017116  -0.0007074141215001
          2942.8131119           44.3053034              MQLB8RE              MQLB1RE         2960.9918734      0.2372372933625                  nan             0.234258    0.002979293362523
          2960.9918734           44.5395614              MQLB1RE              MQLC7RE         2989.1433603      0.5272334978919                  nan             0.528155  -0.0009215021081252
          2989.1433603           45.0677164              MQLC7RE              MQLC3RE         3003.3799331      0.2042599340347                  nan            0.2217067     -0.0174467659653
          3003.3799331           45.2894231              MQLC3RE               MQC2RE         3013.8146988      0.0176090523097                  nan            0.0153077    0.002301352309699
          3013.8146988           45.3047308               MQC2RE               MQC1RE         3015.7846995      0.0234763176986                  nan            0.0210136    0.002462717698604
