@ ErrorsFrom: %s "Analytical N-BPM method"
@ RCond %le 1e-10
@ RangeOfBPMs %d 11
@ Measure_optics:version %s "0.2.0"
@ FILENAME %s "getbetax.out"
@ Model_directory %s "model/"
@ CALCULATION_TIME %s "1.41 s"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_26_28.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_26_28.sdds/'"
@ RMS_BETABEAT %s "7.544 %"
@ Date %s "14. June 2019, 13:55:13"
@ BetaAlgorithmVersion %s "2018.7.a"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
*                 NAME                    S              BETXMDL              ALFXMDL                 BETX             STATBETX              SYSBETX              ERRBETX                 ALFX             STATALFX              SYSALFX              ERRALFX                 CORR                NCOMB               BBEATX            DELTABETX
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                   %d                  %le                  %le
                MQC1LE            0.5300002            2.9087358           -5.2990847       3.228080191385                    0                    0       3.788119521761      -5.918342956401                    0                    0       13.96462782784                    0                   45      0.1097880362268      0.1097880362268
                MQC2LE            2.2500008          142.9688048         -106.7116067       163.9471118183                    0                    0       202.5031522066      -122.7103110309                    0                    0        300.992312684                    0                   36      0.1467334573276      0.1467334573276
               MQLC3LE           12.9355133           26.9933253            1.1608736       30.01678443837                    0                    0       43.27172062008       1.237726331207                    0                    0       4.751542009183                    0                   36      0.1120076576252      0.1120076576252
               MQLC7LE           27.2720861            9.3764221           -1.0647787       9.768549509869                    0                    0       14.56649537724      -1.052414496168                    0                    0       4.317307344435                    0                   45     0.04182057992767     0.04182057992767
               MQLB1LE           55.2235731           12.5617527           -1.9840866       13.95673332985                    0                    0       15.78700889316      -2.156787934895                    0                    0       5.534726998737                    0                   36      0.1110498401904      0.1110498401904
               MQLB4LE           77.1787307           35.3516866            4.2598365       35.97209908743                    0                    0       32.36839707869       4.286054676659                    0                    0       7.797578520329                    0                   28     0.01754972809217     0.01754972809217
               MQLA2LE           98.9121927           36.8830728           -6.1504106       35.60397479492                    0                    0       32.61916408879      -6.098937882819                    0                    0       10.61847429152                    0                   36     -0.0346798113058     -0.0346798113058
               MQLA5LE          119.0986538           10.0415612           -3.1555304        9.10143768605                    0                    0       9.448682026715       -2.99414290285                    0                    0       5.670181651018                    0                   36    -0.09362324196658    -0.09362324196658
                MQD3E1          164.5639584            7.4403317            0.2028379       9.036937386381                    0                    0       7.212780155293      0.3046014451133                    0                    0      0.9999020524552                    0                   36       0.214587971445       0.214587971445
                MQEAE4          230.8020191           48.5050151           -5.6463304       53.39160404774                    0                    0       44.01186006863      -6.064049373794                    0                    0       10.29598260831                    0                   36      0.1007439939492      0.1007439939492
                MQD3E4          270.0136808            7.4403317           -0.2028379       6.690879252649                    0                    0       6.239750408005    -0.06277228709464                    0                    0       1.039633093727                    0                   35     -0.1007283650205     -0.1007283650205
                MQEAE6          306.4724249           48.5050151           -5.6463304       42.62097833701                    0                    0       43.00353162842      -4.917311959866                    0                    0       10.00656959743                    0                   35     -0.1213078019016     -0.1213078019016
              MQTATNE1          354.4092937           45.9537751            4.4063204        50.9636276592                    0                    0        44.2402592318       4.795594758459                    0                    0       8.467563166122                    0                   44      0.1090193906441      0.1090193906441
              MQTATNE2          397.7476034           45.9537751           -4.4063204       48.76091095721                    0                    0       46.68595545704      -4.780682199715                    0                    0       9.005505855425                    0                   35     0.06108607728315     0.06108607728315
                MQEAE8          472.7108711           48.5050151           -5.6463304       52.18748720596                    0                    0       36.76211815704          -6.05400286                    0                    0       8.678127587956                    0                   36     0.07591940953664     0.07591940953664
                MQD3E8          511.9225329            7.4403317           -0.2028379       7.460755113806                    0                    0       8.183894426171     -0.1404275352968                    0                    0      0.9564122995274                    0                   36    0.002744960121352    0.002744960121352
               MQEAE10          548.3812769           48.5050151           -5.6463304       46.95787691955                    0                    0       48.75808216113      -5.431235232024                    0                    0        11.0450373166                    0                   36    -0.03189645807271    -0.03189645807271
               MQEAE11          597.0252838           48.5050151            5.6463304       48.45491306413                    0                    0       48.29571787187       5.599852218974                    0                    0       11.04411637882                    0                   36   -0.001032924858758   -0.001032924858758
               MQR2NE1          696.7698054           28.8232835            1.9137339       29.28894786193                    0                    0       26.81957171461       1.918960113284                    0                    0       3.474886000652                    0                   45     0.01615584018829     0.01615584018829
               MQFRNE3          753.3246054           28.8233021            1.9137359       29.81715684974                    0                    0       23.50978321488       1.963049156151                    0                    0       3.152281419172                    0                   45     0.03448094691896     0.03448094691896
               MQDRNE5          781.6020054            8.5241331            -0.615502       8.389718685505                    0                    0       6.991734343044     -0.6451806253543                    0                    0       1.797201129187                    0                   45    -0.01576869024897    -0.01576869024897
               MQEAE13           881.197528           48.5050151            5.6463304       49.51538718625                    0                    0       50.97713808989        5.77676103312                    0                    0       12.24319768149                    0                   45     0.02083026021461     0.02083026021461
               MQD3E12          947.4355886            7.4403317           -0.2028379       7.611439466145                    0                    0       6.825539645442     -0.1757429764508                    0                    0       1.160957432602                    0                   36     0.02299733036695     0.02299733036695
               MQEAE16          983.8943327           48.5050151           -5.6463304       50.27712262143                    0                    0       41.47756614525      -5.819996972667                    0                    0       9.493434465752                    0                   35     0.03653452159067     0.03653452159067
               MQD3E14         1023.1059944            7.4403317           -0.2028379       7.579274329788                    0                    0       7.083011050377     -0.1743456752949                    0                    0       1.431051843573                    0                   35     0.01867425208856     0.01867425208856
               MQEAE18         1059.5647385           48.5050151           -5.6463304       49.24908774696                    0                    0       52.19777460792      -5.700350707942                    0                    0       12.66666229174                    0                   35     0.01534011782958     0.01534011782958
              MQTANFE1         1107.5016074           45.9537751            4.4063204       47.15006834993                    0                    0        44.0013449254       4.493613766854                    0                    0        8.60648274909                    0                   44     0.02603253480968     0.02603253480968
               MQD3E16         1189.3444407            7.4403317           -0.2028379       7.723854696084                    0                    0       6.292033233317      -0.256153946969                    0                    0       1.131170792929                    0                   36     0.03810623067835     0.03810623067835
