@ Measure_optics:version %s "0.2.0"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_30_09.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_30_09.sdds/'"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
@ Date %s "14. June 2019, 13:57:59"
@ Model_directory %s "model/"
@ Q1 %le 0.5438700496288051
@ Q2 %le 0.608711454818491
@ RMSbetabeat %le 2.692991359192362
@ RescalingFactor %le 0.7653003592736684
@ FILENAME %s "getampbetay.out"
*                 NAME                    S                COUNT                 BETY              BETYSTD              BETYMDL               MUYMDL            DELTABETY              BETYRES           BETYSTDRES
$                   %s                  %le                   %d                  %le                  %le                  %le                  %le                  %le                  %le                  %le
                MQC1LE            0.5300002                    1      0.1367094297461                    0           93.6285972            0.2490992     -0.9985398752749      0.1046237757008                    0
                MQC2LE            2.2500008                    1       24.61096758811                    0          291.1407337            0.2499778     -0.9154671100971       18.83478233725                    0
               MQLC3LE           12.9355133                    1       9.307944121993                    0            7.6774363            0.2953789      0.2123766005057        7.12337298066                    0
               MQLC7LE           27.2720861                    1       12.61215549954                    0          227.9670433            0.7492946     -0.9446755315287       9.652087135011                    0
               MQLB1LE           55.2235731                    1        5.71990880514                    0          227.9626232            1.2500394      -0.974908567357       4.377448263586                    0
               MQLB4LE           77.1787307                    1       16.92412813197                    0           18.1118897            1.9465966    -0.06557910785144       12.95204133979                    0
               MQLA2LE           98.9121927                    1       6.912529324544                    0           17.1404258            2.4533248     -0.5967119250594       5.290161175564                    0
               MQLA5LE          119.0986538                    1        9.70963135064                    0          234.1217208              2.94926     -0.9585274219006        7.43078436106                    0
                MQD3E1          164.5639584                    1       12.16914414572                    0           20.9498176            3.4064553     -0.4191288736699       9.313050386775                    0
                MQEAE4          230.8020191                    1       9.893047792163                    0            7.6858431            4.3815318      0.2871779534718       7.571153029654                    0
                MQD3E4          270.0136808                    1      0.3855457837952                    0           20.9498176            5.0411482     -0.9815966997347      0.2950583268549                    0
                MQEAE6          306.4724249                    1       1.728514434695                    0            7.6858431            5.5047961     -0.7751041216682       1.322832717882                    0
              MQTATNE1          354.4092937                    1       3.068118648526                    0           14.5078121            6.2268103     -0.7885195488211       2.348032304011                    0
              MQTATNE2          397.7476034                    1       14.52535402567                    0           14.5078121            6.6685508    0.001209136536443       11.11625865443                    0
                MQEAE8          472.7108711                    1       12.04023020039                    0            7.6858431            7.7060253       0.566546446985       9.214392498096                    0
                MQD3E8          511.9225329                    1       2.835136421542                    0           20.9498176            8.3656416     -0.8646701142858       2.169730921996                    0
               MQEAE10          548.3812769                    1       6.976816560533                    0            7.6858431            8.8292895    -0.09225097757546       5.339360220363                    0
               MQEAE11          597.0252838                    1       7.689589758331                    0            7.6858431            9.6370935   0.0004874752557355       5.884845804718                    0
               MQR2NE1          696.7698054                    1       12.26868669057                    0            9.2517301             10.85891      0.3260964768705       9.389230332107                    0
               MQFRNE3          753.3246054                    1       33.96877916506                    0            9.2517568           11.4337841       2.671603123534       25.99631889911                    0
               MQDRNE5          781.6020054                    1       13.08134340309                    0           30.1970047           11.7122452     -0.5667999679753       10.01115680617                    0
               MQEAE13           881.197528                    1       37.72770139554                    0            7.6858431           12.8899378       3.908726460412       28.87302343258                    0
               MQD3E12          947.4355886                    1       8.847418490008                    0           20.9498176           13.8650143     -0.5776851780319       6.770932549048                    0
               MQEAE16          983.8943327                    1       2.964604931545                    0            7.6858431           14.3286622      -0.614277198614       2.268813219216                    0
               MQD3E14         1023.1059944                    1        2.44275004691                    0           20.9498176           14.9882786     -0.8833999372429       1.869437488516                    0
               MQEAE18         1059.5647385                    1       9.175677508026                    0            7.6858431           15.4519265      0.1938413767548       7.022149293471                    0
              MQTANFE1         1107.5016074                    1       3.471777765726                    0           14.5078121           16.1739407      -0.760695979394       2.656952771429                    0
