@ Measure_optics:version %s "0.2.0"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_30_09.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_30_09.sdds/'"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
@ Date %s "14. June 2019, 13:57:59"
@ Model_directory %s "model/"
@ Q1 %le 0.5438700496288051
@ Q2 %le 0.608711454818491
@ FILENAME %s "getphasex.out"
*                    S               MUXMDL                 NAME                NAME2                   S2               PHASEX               STDPHX               PHXMDL          DELTAPHASEX
$                  %le                  %le                   %s                   %s                  %le                  %le                  %le                  %le                  %le
             0.5300002            0.2203223               MQC1LE               MQC2LE            2.2500008        0.01995044811                  nan             0.020702       -0.00075155189
             2.2500008            0.2410243               MQC2LE              MQLC3LE           12.9355133       0.019317642422                  nan            0.0206725      -0.001354857578
            12.9355133            0.2616968              MQLC3LE              MQLC7LE           27.2720861       0.232902143511                  nan              0.21045       0.022452143511
            27.2720861            0.4721468              MQLC7LE              MQLB1LE           55.2235731      0.5164978880615                  nan            0.5158008   0.0006970880614998
            55.2235731            0.9879476              MQLB1LE              MQLB4LE           77.1787307      0.3201664495182                  nan            0.3322599     -0.0120934504818
            77.1787307            1.3202075              MQLB4LE              MQLA2LE           98.9121927      0.5051704562106                  nan            0.5040403      0.0011301562106
            98.9121927            1.8242478              MQLA2LE              MQLA5LE          119.0986538      0.4887489918189                  nan            0.4878296   0.0009193918188999
           119.0986538            2.3120774              MQLA5LE               MQD3E1          164.5639584      0.7098808256854                  nan            0.6951392      0.0147416256854
           164.5639584            3.0072166               MQD3E1               MQEAE4          230.8020191      0.0795703995597                  nan            0.0735521      0.0060182995597
           230.8020191            4.0807687               MQEAE4               MQD3E4          270.0136808      0.5981886632263                  nan            0.6054169    -0.00722823677367
           270.0136808            4.6861856               MQD3E4               MQEAE6          306.4724249        0.53589656584                  nan            0.5427189    -0.00682233416003
           306.4724249            5.2289045               MQEAE6             MQTATNE1          354.4092937      0.6820275653018                  nan            0.7003273     -0.0182997346982
           354.4092937            5.9292318             MQTATNE1             MQTATNE2          397.7476034      0.4705905293169                  nan             0.472296     -0.0017054706831
           397.7476034            6.4015278             MQTATNE2               MQEAE8          472.7108711      0.1894409579206                  nan            0.1684624     0.02097855792055
           472.7108711            7.5699902               MQEAE8               MQD3E8          511.9225329      0.6064366013118                  nan             0.605417     0.00101960131185
           511.9225329            8.1754072               MQD3E8              MQEAE10          548.3812769      0.5418968502939                  nan            0.5427188  -0.0008219497061095
           548.3812769             8.718126              MQEAE10              MQEAE11          597.0252838      0.6668832967155                  nan            0.6800007    -0.01311740328449
           597.0252838            9.3981267              MQEAE11              MQR2NE1          696.7698054      0.5260734464912                  nan            0.5224928      0.0035806464912
           696.7698054           10.9206195              MQR2NE1              MQFRNE3          753.3246054      0.6184535814833                  nan            0.6172843      0.0011692814833
           753.3246054           11.5379038              MQFRNE3              MQDRNE5          781.6020054       0.317311753594                  nan            0.3185172   -0.001205446405999
           781.6020054            11.856421              MQDRNE5              MQEAE13           881.197528      0.3460034348133                  nan            0.3456713    0.000332134813299
            881.197528           13.2020923              MQEAE13              MQD3E12          947.4355886      0.0742122676797                  nan            0.0735521   0.0006601676797012
           947.4355886           14.2756444              MQD3E12              MQEAE16          983.8943327       0.542637470925                  nan            0.5427189  -8.142907500064e-05
           983.8943327           14.8183633              MQEAE16              MQD3E14         1023.1059944      0.6078045214151                  nan            0.6054169      0.0023876214151
          1023.1059944           15.4237802              MQD3E14              MQEAE18         1059.5647385      0.5468348529325                  nan            0.5427189    0.004115952932499
          1059.5647385           15.9664991              MQEAE18             MQTANFE1         1107.5016074       0.684649639605                  nan            0.7003272    -0.01567756039497
          1107.5016074           16.6668263             MQTANFE1              MQD3E16         1189.3444407     0.08834440847203                  nan            0.0980397   -0.009695291527975
          1189.3444407            17.764866              MQD3E16              MQEAE20         1225.8031848      0.5423289447728                  nan            0.5427188  -0.0003898552271594
          1225.8031848           18.3075848              MQEAE20              MQD3E18         1265.0148465      0.6122185009376                  nan             0.605417    0.006801500937601
          1265.0148465           18.9130018              MQD3E18              MQEAE22         1301.4735906      0.5469056181038                  nan            0.5427188    0.004186818103801
          1301.4735906           19.4557206              MQEAE22              MQEAE23         1350.1175975      0.6819480776983                  nan            0.6800006      0.0019474776983
          1350.1175975           20.1357212              MQEAE23                MQI6E         1404.3012987      0.0092083641057                  nan            0.0077888      0.0014195641057
          1404.3012987             21.14351                MQI6E                MQI5E         1418.7440064      0.1049084744579                  nan            0.1179528     -0.0130443255421
          1418.7440064           21.2614628                MQI5E                MQI4E         1424.1361014      0.0139433199512                  nan            0.0140267  -8.338004879871e-05
          1424.1361014           21.2754895                MQI4E               MQX2RE         1494.6206604      0.3783206374761                  nan            0.3617457     0.01657493747609
          1494.6206604           22.6372352               MQX2RE                MQM2E         1564.3492168      0.0514825261847                  nan            0.0578742   -0.006391673815301
          1564.3492168           23.6951094                MQM2E                MQM7E         1608.8759522      0.7529202136423                  nan             0.734562     0.01835821364231
          1608.8759522           24.4296714                MQM7E              MQEAE25         1634.7988225      0.4749807836708                  nan            0.4790364   -0.004055616329198
          1634.7988225           24.9087078              MQEAE25              MQD3E21         1671.2575666      0.5498472715869                  nan            0.5427189    0.007128371586899
          1671.2575666           25.4514267              MQD3E21              MQEAE27         1710.4692283      0.6010617020224                  nan            0.6054169   -0.004355197977602
          1710.4692283           26.0568436              MQEAE27              MQD3E23         1746.9279724      0.5369871114821                  nan            0.5427189   -0.005731788517941
          1746.9279724           26.5995625              MQD3E23              MQEAE29         1786.1396341      0.5950825855164                  nan            0.6054169    -0.01033431448356
          1786.1396341           27.2049794              MQEAE29              MQEAE30          1813.166033        0.47084067471                  nan            0.4681352    0.002705474709984
           1813.166033           27.6731146              MQEAE30             MQTAFOE1         1861.1278611      0.6733372734974                  nan            0.6906639    -0.01732662650258
          1861.1278611           28.3637785             MQTAFOE1             MQTAFOE2         1905.3942301      0.4769450570213                  nan            0.4749156    0.002029457021297
          1905.3942301           28.8386941             MQTAFOE2              MQEAE32         1980.3824571      0.1604794644734                  nan            0.1587991      0.0016803644734
          1980.3824571           29.9974932              MQEAE32              MQD3E29         2065.4852081       0.235630217213                  nan            0.2227195       0.012910717213
          2065.4852081           31.2202127              MQD3E29              MQEAE35         2104.6968698      0.5948554093567                  nan            0.6054169     -0.0105614906433
          2104.6968698           31.8256296              MQEAE35              MQR2ORE         2203.8099939      0.3355505218399                  nan            0.3400272   -0.004476678160102
          2203.8099939           33.1656568              MQR2ORE              MQDROE5         2288.3421939      0.0818346496809                  nan            0.0722261    0.009608549680898
          2288.3421939           34.2378829              MQDROE5              MQEAE37         2389.8065079      0.5932438586437                  nan            0.5955212     -0.0022773413563
          2389.8065079           35.8334041              MQEAE37              MQD3E31          2426.265252      0.5541872031189                  nan            0.5427188      0.0114684031189
           2426.265252           36.3761229              MQD3E31              MQEAE39         2465.4769137      0.5799105084301                  nan            0.6054169     -0.0255063915699
          2465.4769137           36.9815398              MQEAE39              MQD3E33         2501.9356578      0.5403734490926                  nan            0.5427189   -0.002345450907397
          2501.9356578           37.5242587              MQD3E33              MQEAE41         2541.1473195      0.6041209894037                  nan            0.6054169   -0.001295910596302
          2541.1473195           38.1296756              MQEAE41             MQTAOTE1         2616.1355465      0.1632268923759                  nan            0.1587991    0.004427792375897
          2616.1355465           39.2884747             MQTAOTE1             MQTAOTE2         2660.4019155      0.4753517601465                  nan            0.4749156   0.0004361601465444
          2660.4019155           39.7633903             MQTAOTE2              MQEAE44         2735.3901425      0.1522920250478                  nan            0.1587991   -0.006507074952243
          2735.3901425           40.9221894              MQEAE44              MQEAE45         2784.0341494      0.6757836550407                  nan            0.6800006    -0.00421694495935
          2784.0341494             41.60219              MQEAE45              MQD3E40           2850.27221     0.08341813031444                  nan            0.0735521    0.009866030314439
            2850.27221           42.6757421              MQD3E40              MQLA2RE         2920.9780873      0.1396199663826                  nan            0.1278497     0.01177026638261
          2920.9780873           43.8035918              MQLA2RE              MQLB8RE         2942.8131119      0.5023669593237                  nan            0.5017116   0.0006553593236999
          2942.8131119           44.3053034              MQLB8RE              MQLB1RE         2960.9918734      0.1849928604167                  nan             0.234258     -0.0492651395833
          2960.9918734           44.5395614              MQLB1RE              MQLC7RE         2989.1433603      0.5276235547946                  nan             0.528155  -0.0005314452054053
          2989.1433603           45.0677164              MQLC7RE              MQLC3RE         3003.3799331      0.2701999855078                  nan            0.2217067      0.0484932855078
          3003.3799331           45.2894231              MQLC3RE               MQC2RE         3013.8146988      0.0158552014546                  nan            0.0153077   0.0005475014545989
          3013.8146988           45.3047308               MQC2RE               MQC1RE         3015.7846995      0.0224004873075                  nan            0.0210136    0.001386887307504
