@ Measure_optics:version %s "0.2.0"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_21_17.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_21_17.sdds/'"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
@ Date %s "14. June 2019, 13:53:06"
@ Model_directory %s "model/"
@ Q1 %le 0.5438740040082745
@ Q2 %le 0.611119829297848
@ RMSbetabeat %le 1.0952923701098347
@ RescalingFactor %le 0.32559287886035176
@ FILENAME %s "getampbetay.out"
*                 NAME                    S                COUNT                 BETY              BETYSTD              BETYMDL               MUYMDL            DELTABETY              BETYRES           BETYSTDRES
$                   %s                  %le                   %d                  %le                  %le                  %le                  %le                  %le                  %le                  %le
                MQC1LE            0.5300002                    1        5.99987858062                    0           93.6285972            0.2490992     -0.9359183117119       1.953517739876                    0
                MQC2LE            2.2500008                    1       17.46373107489                    0          291.1407337            0.2499778     -0.9400161878657       5.686066476318                    0
               MQLC3LE           12.9355133                    1       1.204654372366                    0            7.6774363            0.2953789     -0.8430915835322      0.3922268851302                    0
               MQLC7LE           27.2720861                    1       10.84469253919                    0          227.9670433            0.7492946     -0.9524286827508       3.530954664191                    0
               MQLB1LE           55.2235731                    1        8.53614396442                    0          227.9626232            1.2500394     -0.9625546335421       2.779307687742                    0
               MQLB4LE           77.1787307                    1       4.245021830471                    0           18.1118897            1.9465966     -0.7656223673629       1.382148878608                    0
               MQLA2LE           98.9121927                    1       20.39188470543                    0           17.1404258            2.4533248      0.1896953403238       6.639452446628                    0
               MQLA5LE          119.0986538                    1       7.203695932527                    0          234.1217208              2.94926     -0.9692309799026       2.345472097106                    0
                MQD3E1          164.5639584                    1       15.43887586435                    0           20.9498176            3.4064553     -0.2630544017554        5.02678803904                    0
                MQEAE4          230.8020191                    1       25.86848314694                    0            7.6858431            4.3815318        2.36573135964       8.422593899562                    0
                MQD3E4          270.0136808                    1       9.638470719932                    0           20.9498176            5.0411482      -0.539925792961       3.138217429514                    0
                MQEAE6          306.4724249                    1       7.994659722028                    0            7.6858431            5.5047961     0.04017992795456       2.603004274404                    0
              MQTATNE1          354.4092937                    1       33.97041299696                    0           14.5078121            6.2268103       1.341525570004       11.06052456375                    0
              MQTATNE2          397.7476034                    1       16.55184322408                    0           14.5078121            6.6685508      0.1408917561095       5.389162285772                    0
                MQEAE8          472.7108711                    1       8.841064042922                    0            7.6858431            7.7060253      0.1503050384833       2.878587493924                    0
                MQD3E8          511.9225329                    1        19.5051212088                    0           20.9498176            8.3656416    -0.06895985534504       6.350728566893                    0
               MQEAE10          548.3812769                    1       12.56890586335                    0            7.6858431            8.8292895      0.6353320904181       4.092346244173                    0
               MQEAE11          597.0252838                    1       3.259655981654                    0            7.6858431            9.6370935     -0.5758883001848       1.061320775161                    0
               MQR2NE1          696.7698054                    1       10.81824390143                    0            9.2517301             10.85891      0.1693211739317        3.52234317608                    0
               MQFRNE3          753.3246054                    1       31.94219791198                    0            9.2517568           11.4337841        2.45255486093       10.40015217529                    0
               MQEAE13           881.197528                    1       4.905373799788                    0            7.6858431           12.8899378     -0.3617650352779       1.597154777359                    0
