@ Measure_optics:version %s "0.2.0"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_21_17.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_21_17.sdds/'"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
@ Date %s "14. June 2019, 13:53:06"
@ Model_directory %s "model/"
@ Q1 %le 0.5438740040082745
@ Q2 %le 0.611119829297848
@ RMSbetabeat %le 0.29091509799154197
@ RescalingFactor %le 1.1471788333610495
@ FILENAME %s "getampbetax.out"
*                 NAME                    S                COUNT                 BETX              BETXSTD              BETXMDL               MUXMDL            DELTABETX              BETXRES           BETXSTDRES
$                   %s                  %le                   %d                  %le                  %le                  %le                  %le                  %le                  %le                  %le
                MQC1LE            0.5300002                    1       1.397109969431                    0            2.9087358            0.2203223     -0.5196848165341       1.602734984809                    0
                MQC2LE            2.2500008                    1       221.0797900145                    0          142.9688048            0.2410243      0.5463498511002       253.6180555885                    0
               MQLC3LE           12.9355133                    1       44.06760224559                    0           26.9933253            0.2616968      0.6325369977886       50.55342053312                    0
               MQLC7LE           27.2720861                    1       10.97400636757                    0            9.3764221            0.4721468      0.1703831430084       12.58914782205                    0
               MQLB1LE           55.2235731                    1       13.03548548861                    0           12.5617527            0.9879476     0.03771231610114       14.95403303511                    0
               MQLB4LE           77.1787307                    1       44.13786075127                    0           35.3516866            1.3202075      0.2485362084895        50.6340196037                    0
               MQLA2LE           98.9121927                    1       51.82292624282                    0           36.8830728            1.8242478      0.4050598908566        59.4501640686                    0
               MQLA5LE          119.0986538                    1       11.94007469799                    0           10.0415612            2.3120774      0.1890655706001       13.69740096229                    0
                MQD3E1          164.5639584                    1       8.103737449388                    0            7.4403317            3.0072166     0.08916346422936       9.296436073053                    0
                MQEAE4          230.8020191                    1       40.43719798206                    0           48.5050151            4.0807687     -0.1663295455389       46.38869760545                    0
                MQD3E4          270.0136808                    1       6.367916032026                    0            7.4403317            4.6861856     -0.1441354648173       7.305138484561                    0
                MQEAE6          306.4724249                    1       45.59859238573                    0           48.5050151            5.2289045    -0.05992004555153       52.30974001597                    0
              MQTATNE1          354.4092937                    1       38.72285508363                    0           45.9537751            5.9292318     -0.1573520347487       44.42203971925                    0
              MQTATNE2          397.7476034                    1       39.70670007108                    0           45.9537751            6.4015278     -0.1359425861168       45.55068586416                    0
                MQEAE8          472.7108711                    1       40.84413562962                    0           48.5050151            7.5699902     -0.1579399460982       46.85552786122                    0
                MQD3E8          511.9225329                    1       6.028193810629                    0            7.4403317            8.1754072     -0.1897950180597       6.915416342951                    0
               MQEAE10          548.3812769                    1       44.06779620461                    0           48.5050151             8.718126    -0.09147959002262        50.5536430388                    0
               MQEAE11          597.0252838                    1       52.60285965912                    0           48.5050151            9.3981267     0.08448290451356       60.34488717521                    0
               MQR2NE1          696.7698054                    1       10.80798214954                    0           28.8232835           10.9206195     -0.6250259915899       12.39868835329                    0
               MQFRNE3          753.3246054                    1       13.12328455714                    0           28.8233021           11.5379038     -0.5446987818532       15.05475426813                    0
               MQDRNE5          781.6020054                    1       3.297854769148                    0            8.5241331            11.856421     -0.6131155238357       3.783229186666                    0
               MQEAE13           881.197528                    1       53.72789846826                    0           48.5050151           13.2020923      0.1076771826066       61.63550788376                    0
               MQD3E12          947.4355886                    1       7.192324959594                    0            7.4403317           14.2756444    -0.03333275321666         8.2508829563                    0
               MQEAE16          983.8943327                    1       42.76943629907                    0           48.5050151           14.8183633     -0.1182471294794       49.06419203708                    0
               MQD3E14         1023.1059944                    1       6.385888488663                    0            7.4403317           15.4237802     -0.1417199197365       7.325756106398                    0
               MQEAE18         1059.5647385                    1        39.7403335518                    0           48.5050151           15.9664991     -0.1806963987153       45.58926948133                    0
              MQTANFE1         1107.5016074                    1       40.04753493061                    0           45.9537751           16.6668263     -0.1285256794799       45.94168440068                    0
               MQD3E16         1189.3444407                    1        6.57531589815                    0            7.4403317            17.764866     -0.1162603814895        7.54306322102                    0
               MQEAE20         1225.8031848                    1       40.41960022354                    0           48.5050151           18.3075848     -0.1666923484053       46.36850982937                    0
               MQD3E18         1265.0148465                    1       6.101398113074                    0            7.4403317           18.9130018     -0.1799561687453       6.999394769227                    0
               MQEAE22         1301.4735906                    1       42.34996702382                    0           48.5050151           19.4557206     -0.1268950862812       48.58298576326                    0
               MQEAE23         1350.1175975                    1       54.85722378436                    0           48.5050151           20.1357212      0.1309598331485       62.93104598237                    0
                 MQI6E         1404.3012987                    1       10.99577839273                    0           12.5196316             21.14351     -0.1217170964731       12.61412422847                    0
                 MQI5E         1418.7440064                    1       71.93864459304                    0           36.6707357           21.2614628      0.9617453323425       82.52649037782                    0
                 MQI4E         1424.1361014                    1       115.5463623858                    0          102.3414091           21.2754895      0.1290284490117       132.5523412009                    0
                MQX2RE         1494.6206604                    1       74.32998296813                    0            79.143814           22.6372352    -0.06082384444942       85.26978314513                    0
                 MQM2E         1564.3492168                    1       27.26153288209                    0           29.3408767           23.6951094    -0.07086849650639       31.27385348731                    0
                 MQM7E         1608.8759522                    1       5.187849907485                    0            5.5669757           24.4296714    -0.06810264907655       5.951391604521                    0
               MQEAE25         1634.7988225                    1       60.08369697993                    0           48.5050151           24.9087078      0.2387110251601       68.92674540545                    0
               MQD3E21         1671.2575666                    1        8.37951426799                    0            7.4403317           25.4514267      0.1262285884364       9.612801402085                    0
               MQEAE27         1710.4692283                    1       50.41467242723                    0           48.5050151           26.0568436       0.039370306829       57.83464509935                    0
               MQD3E23         1746.9279724                    1       6.835803961645                    0            7.4403317           26.5995625    -0.08125010587295       7.841889613805                    0
