@ Measure_optics:version %s "0.2.0"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_21_17.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_21_17.sdds/'"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
@ Date %s "14. June 2019, 13:53:06"
@ Model_directory %s "model/"
@ Q1 %le 0.5438740040082745
@ Q2 %le 0.611119829297848
@ FILENAME %s "getphasex.out"
*                    S               MUXMDL                 NAME                NAME2                   S2               PHASEX               STDPHX               PHXMDL          DELTAPHASEX
$                  %le                  %le                   %s                   %s                  %le                  %le                  %le                  %le                  %le
             0.5300002            0.2203223               MQC1LE               MQC2LE            2.2500008      0.0195473999723                  nan             0.020702     -0.0011546000277
             2.2500008            0.2410243               MQC2LE              MQLC3LE           12.9355133      0.0191489361279                  nan            0.0206725     -0.0015235638721
            12.9355133            0.2616968              MQLC3LE              MQLC7LE           27.2720861      0.2080495264146                  nan              0.21045    -0.00240047358544
            27.2720861            0.4721468              MQLC7LE              MQLB1LE           55.2235731      0.5195430515376                  nan            0.5158008     0.00374225153764
            55.2235731            0.9879476              MQLB1LE              MQLB4LE           77.1787307        0.33211116826                  nan            0.3322599       -0.00014873174
            77.1787307            1.3202075              MQLB4LE              MQLA2LE           98.9121927      0.5023618507459                  nan            0.5040403     -0.0016784492541
            98.9121927            1.8242478              MQLA2LE              MQLA5LE          119.0986538       0.488218094275                  nan            0.4878296   0.0003884942749999
           119.0986538            2.3120774              MQLA5LE               MQD3E1          164.5639584      0.6879404511137                  nan            0.6951392     -0.0071987488863
           164.5639584            3.0072166               MQD3E1               MQEAE4          230.8020191      0.0700647983125                  nan            0.0735521     -0.0034873016875
           230.8020191            4.0807687               MQEAE4               MQD3E4          270.0136808       0.607005208338                  nan            0.6054169       0.001588308338
           270.0136808            4.6861856               MQD3E4               MQEAE6          306.4724249      0.5439552408603                  nan            0.5427189      0.0012363408603
           306.4724249            5.2289045               MQEAE6             MQTATNE1          354.4092937      0.6989658699893                  nan            0.7003273   -0.001361430010701
           354.4092937            5.9292318             MQTATNE1             MQTATNE2          397.7476034      0.4736432837378                  nan             0.472296      0.0013472837378
           397.7476034            6.4015278             MQTATNE2               MQEAE8          472.7108711      0.1691380506789                  nan            0.1684624   0.0006756506789098
           472.7108711            7.5699902               MQEAE8               MQD3E8          511.9225329      0.6071384071578                  nan             0.605417     0.00172140715779
           511.9225329            8.1754072               MQD3E8              MQEAE10          548.3812769      0.5424375869692                  nan            0.5427188  -0.0002812130307995
           548.3812769             8.718126              MQEAE10              MQEAE11          597.0252838      0.6789279458169                  nan            0.6800007   -0.001072754183101
           597.0252838            9.3981267              MQEAE11              MQR2NE1          696.7698054      0.5235876409953                  nan            0.5224928      0.0010948409953
           696.7698054           10.9206195              MQR2NE1              MQFRNE3          753.3246054      0.6191792230377                  nan            0.6172843     0.00189492303767
           753.3246054           11.5379038              MQFRNE3              MQDRNE5          781.6020054      0.3159188142776                  nan            0.3185172   -0.002598385722369
           781.6020054            11.856421              MQDRNE5              MQEAE13           881.197528      0.3462504313343                  nan            0.3456713   0.0005791313342989
            881.197528           13.2020923              MQEAE13              MQD3E12          947.4355886      0.0717079772032                  nan            0.0735521   -0.001844122796799
           947.4355886           14.2756444              MQD3E12              MQEAE16          983.8943327      0.5433775776473                  nan            0.5427189   0.0006586776472993
           983.8943327           14.8183633              MQEAE16              MQD3E14         1023.1059944      0.6068080981845                  nan            0.6054169     0.00139119818446
          1023.1059944           15.4237802              MQD3E14              MQEAE18         1059.5647385      0.5438985434824                  nan            0.5427189    0.001179643482439
          1059.5647385           15.9664991              MQEAE18             MQTANFE1         1107.5016074      0.7010248165087                  nan            0.7003272   0.0006976165086998
          1107.5016074           16.6668263             MQTANFE1              MQD3E16         1189.3444407      0.0948448904832                  nan            0.0980397   -0.003194809516801
          1189.3444407            17.764866              MQD3E16              MQEAE20         1225.8031848      0.5434481517281                  nan            0.5427188   0.0007293517281006
          1225.8031848           18.3075848              MQEAE20              MQD3E18         1265.0148465      0.6051232807382                  nan             0.605417  -0.0002937192617993
          1265.0148465           18.9130018              MQD3E18              MQEAE22         1301.4735906      0.5446667262208                  nan            0.5427188    0.001947926220761
          1301.4735906           19.4557206              MQEAE22              MQEAE23         1350.1175975      0.6822796137992                  nan            0.6800006     0.00227901379924
          1350.1175975           20.1357212              MQEAE23                MQI6E         1404.3012987      0.0083087442096                  nan            0.0077888   0.0005199442095998
          1404.3012987             21.14351                MQI6E                MQI5E         1418.7440064       0.118768655408                  nan            0.1179528   0.0008158554079988
          1418.7440064           21.2614628                MQI5E                MQI4E         1424.1361014      0.0147927906864                  nan            0.0140267   0.0007660906864013
          1424.1361014           21.2754895                MQI4E               MQX2RE         1494.6206604      0.3618142710962                  nan            0.3617457   6.857109619984e-05
          1494.6206604           22.6372352               MQX2RE                MQM2E         1564.3492168       0.052829188373                  nan            0.0578742   -0.005045011627001
          1564.3492168           23.6951094                MQM2E                MQM7E         1608.8759522      0.7451591575694                  nan             0.734562      0.0105971575694
          1608.8759522           24.4296714                MQM7E              MQEAE25         1634.7988225       0.477363578004                  nan            0.4790364   -0.001672821995998
          1634.7988225           24.9087078              MQEAE25              MQD3E21         1671.2575666      0.5445951659808                  nan            0.5427189    0.001876265980839
