@ Measure_optics:version %s "0.2.0"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_25_10.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_25_10.sdds/'"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
@ Date %s "14. June 2019, 13:54:30"
@ Model_directory %s "model/"
@ Q1 %le 0.5448470705451594
@ Q2 %le 0.6122711524306976
@ FILENAME %s "getphasetoty.out"
*                    S               MUYMDL                 NAME                NAME2                   S2               PHASEY               STDPHY               PHYMDL          DELTAPHASEY
$                  %le                  %le                   %s                   %s                  %le                  %le                  %le                  %le                  %le
             0.5300002            0.2490992               MQC1LE               MQC1LE            0.5300002                    0                  nan                    0                    0
             2.2500008            0.2499778               MQC2LE               MQC1LE            0.5300002      0.9907484002891                  nan            0.0008786     -0.0101301997109
            12.9355133            0.2953789              MQLC3LE               MQC1LE            0.5300002      0.1010317937834                  nan            0.0462797      0.0547520937834
            27.2720861            0.7492946              MQLC7LE               MQC1LE            0.5300002      0.5064708766608                  nan            0.5001954     0.00627547666079
            55.2235731            1.2500394              MQLB1LE               MQC1LE            0.5300002      0.0003167961465                  nan   0.0009401999999998  -0.0006234038534998
           119.0986538              2.94926              MQLA5LE               MQC1LE            0.5300002      0.7419902692647                  nan            0.7001608      0.0418294692647
           164.5639584            3.4064553               MQD3E1               MQC1LE            0.5300002      0.2388354462483                  nan            0.1573561      0.0814793462483
           270.0136808            5.0411482               MQD3E4               MQC1LE            0.5300002      0.7772995422414                  nan             0.792049     -0.0147494577586
           354.4092937            6.2268103             MQTATNE1               MQC1LE            0.5300002      0.9042135696086                  nan            0.9777111     -0.0734975303914
           472.7108711            7.7060253               MQEAE8               MQC1LE            0.5300002      0.4442974198023                  nan            0.4569261     -0.0126286801977
           511.9225329            8.3656416               MQD3E8               MQC1LE            0.5300002      0.1238962878312                  nan            0.1165424      0.0073538878312
           597.0252838            9.6370935              MQEAE11               MQC1LE            0.5300002      0.3653248025745                  nan            0.3879943     -0.0226694974255
           753.3246054           11.4337841              MQFRNE3               MQC1LE            0.5300002      0.1548918883022                  nan            0.1846849     -0.0297930116978
            881.197528           12.8899378              MQEAE13               MQC1LE            0.5300002      0.6026224812169                  nan            0.6408386    -0.03821611878314
           947.4355886           13.8650143              MQD3E12               MQC1LE            0.5300002       0.581679417326                  nan            0.6159151    -0.03423568267403
           983.8943327           14.3286622              MQEAE16               MQC1LE            0.5300002      0.0270796699815                  nan             0.079563     -0.0524833300185
          1023.1059944           14.9882786              MQD3E14               MQC1LE            0.5300002      0.7893812219012                  nan            0.7391794      0.0502018219012
          1059.5647385           15.4519265              MQEAE18               MQC1LE            0.5300002      0.0062650701446                  nan            0.2028273     -0.1965622298554
          1107.5016074           16.1739407             MQTANFE1               MQC1LE            0.5300002      0.8248110519779                  nan            0.9248415     -0.1000304480221
          1189.3444407           17.1895078              MQD3E16               MQC1LE            0.5300002      0.8966237654794                  nan            0.9404086     -0.0437848345206
          1265.0148465            18.312772              MQD3E18               MQC1LE            0.5300002      0.0676227128801                  nan            0.0636728    0.003949912880101
          1301.4735906           18.7764199              MQEAE22               MQC1LE            0.5300002      0.7004457172041                  nan            0.5273207      0.1731250172041
          1350.1175975           19.5842239              MQEAE23               MQC1LE            0.5300002      0.4213132530847                  nan            0.3351247      0.0861885530847
          1404.3012987           20.2018289                MQI6E               MQC1LE            0.5300002      0.9358320183784                  nan            0.9527297     -0.0168976816216
          1418.7440064           20.2546404                MQI5E               MQC1LE            0.5300002      0.0275623741674                  nan            0.0055412      0.0220211741674
