@ Measure_optics:version %s "0.2.0"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_25_10.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_25_10.sdds/'"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
@ Date %s "14. June 2019, 13:54:30"
@ Model_directory %s "model/"
@ Q1 %le 0.5448470705451594
@ Q2 %le 0.6122711524306976
@ RMSbetabeat %le 0.569065990561804
@ RescalingFactor %le 1.0664633020693879
@ FILENAME %s "getampbetay.out"
*                 NAME                    S                COUNT                 BETY              BETYSTD              BETYMDL               MUYMDL            DELTABETY              BETYRES           BETYSTDRES
$                   %s                  %le                   %d                  %le                  %le                  %le                  %le                  %le                  %le                  %le
                MQC1LE            0.5300002                    1       66.09077253515                    0           93.6285972            0.2490992     -0.2941176679816       70.48338351415                    0
                MQC2LE            2.2500008                    1       432.2463504855                    0          291.1407337            0.2499778      0.4846646327781       460.9748702462                    0
               MQLC3LE           12.9355133                    1       4.145336478014                    0            7.6774363            0.2953789      -0.460062406768       4.420849228531                    0
               MQLC7LE           27.2720861                    1       190.1062366523                    0          227.9670433            0.7492946      -0.166080175887       202.7413248842                    0
               MQLB1LE           55.2235731                    1       222.4977999799                    0          227.9626232            1.2500394    -0.02397245277906       237.2857384698                    0
               MQLA5LE          119.0986538                    1       148.5856780911                    0          234.1217208              2.94926     -0.3653485990817       158.4611728973                    0
                MQD3E1          164.5639584                    1        13.2064102234                    0           20.9498176            3.4064553     -0.3696169353093       14.08415185533                    0
                MQD3E4          270.0136808                    1        18.3612495371                    0           20.9498176            5.0411482     -0.1235604105163       19.58159881146                    0
              MQTATNE1          354.4092937                    1       5.744455218253                    0           14.5078121            6.2268103     -0.6040440020413       6.126250680648                    0
                MQEAE8          472.7108711                    1       10.79213932722                    0            7.6858431            7.7060253      0.4041581628458        11.5094205433                    0
                MQD3E8          511.9225329                    1        26.9258777394                    0           20.9498176            8.3656416      0.2852559508395       28.71546048508                    0
               MQEAE11          597.0252838                    1       11.57161866267                    0            7.6858431            9.6370935      0.5055757074545       12.34070664928                    0
               MQFRNE3          753.3246054                    1        18.2429697337                    0            9.2517568           11.4337841      0.9718384440994       19.45545774175                    0
               MQEAE13           881.197528                    1       5.118752809572                    0            7.6858431           12.8899378     -0.3340024323979       5.458962023773                    0
               MQD3E12          947.4355886                    1       7.778851077196                    0           20.9498176           13.8650143     -0.6286912265434       8.295859206093                    0
               MQEAE16          983.8943327                    1       8.513747719152                    0            7.6858431           14.3286622      0.1077181264801       9.079599505553                    0
               MQD3E14         1023.1059944                    1       12.57769629156                    0           20.9498176           14.9882786     -0.3996274081373       13.41365151953                    0
               MQEAE18         1059.5647385                    1       8.594428627061                    0            7.6858431           15.4519265      0.1182154664412       9.165642733015                    0
              MQTANFE1         1107.5016074                    1       3.204049055847                    0           14.5078121           16.1739407     -0.7791500859149       3.417000736091                    0
               MQD3E16         1189.3444407                    1       12.31824015958                    0           20.9498176           17.1895078     -0.4120120568695       13.13695107627                    0
               MQD3E18         1265.0148465                    1       20.17776155201                    0           20.9498176            18.312772    -0.03685263818185       21.51884221313                    0
               MQEAE22         1301.4735906                    1       10.16750610761                    0            7.6858431           18.7764199      0.3228875447133       10.84327213733                    0
               MQEAE23         1350.1175975                    1       8.915853744917                    0            7.6858431           19.5842239      0.1600358775105       9.508430825572                    0
                 MQI6E         1404.3012987                    1       27.57045828319                    0           27.8083512           20.2018289   -0.008554729300407       29.40288198026                    0
                 MQI5E         1418.7440064                    1       26.95288563157                    0           69.7334913           20.2546404     -0.6134872192816       28.74426341094                    0
                 MQI4E         1424.1361014                    1       23.98781804063                    0           30.1163345           20.2734103     -0.2034947665815       25.58212763705                    0
                MQX2RE         1494.6206604                    1       9.511290724663                    0           22.2827608           21.2341795     -0.5731547446013       10.14344251317                    0
                 MQM2E         1564.3492168                    1        13.1027373226                    0           28.5508884           22.0286912     -0.5410742692476       13.97358851121                    0
               MQD3E21         1671.2575666                    1       8.697281959279                    0           20.9498176           23.4501631      -0.584851661941       9.275332037321                    0
               MQEAE27         1710.4692283                    1       13.20086811732                    0            7.6858431           24.1097794      0.7175562844001       14.07824140258                    0
               MQD3E23         1746.9279724                    1       20.47777354961                    0           20.9498176           24.5734273    -0.02253213175434       21.83879399874                    0
               MQEAE30          1813.166033                    1       18.16752511015                    0            7.6858431           25.5485039       1.363764765137        19.3749988194                    0
               MQEAE32         1980.3824571                    1       6.373276783099                    0            7.6858431           27.7624294     -0.1707771417947       6.796865803106                    0
               MQD3E29         2065.4852081                    1       19.87487138162                    0           20.9498176           29.0338813    -0.05131052875534       21.19582096184                    0
               MQD3E33         2501.9356578                    1       7.189650830028                    0           20.9498176           34.9378656     -0.6568155882165       7.667498764917                    0
              MQTAOTE1         2616.1355465                    1       11.27869127749                    0           13.8843623             36.64627     -0.1876694778061       12.02831034281                    0
              MQTAOTE2         2660.4019155                    1       22.26988862799                    0           13.8843623           37.0780795      0.6039547331599       23.75001896293                    0
               MQEAE44         2735.3901425                    1        6.45158680493                    0            7.6858431           38.1268676     -0.1605882762647       6.880380567573                    0
               MQEAE45         2784.0341494                    1       3.545370978212                    0            7.6858431           38.9346716     -0.5387141095539       3.781008040485                    0
               MQD3E40           2850.27221                    1       24.51327523635                    0           20.9498176           39.9097482      0.1700949241845       26.14250845309                    0
               MQLA2RE         2920.9780873                    1       8.958755921425                    0            4.4997139           41.0885679      0.9909612300963       9.554184422397                    0
               MQLB1RE         2960.9918734                    1       311.5837089826                    0          263.1461398           42.3540933      0.1840709851167       332.2925911527                    0
               MQLC7RE         2989.1433603                    1       234.8151768669                    0          263.1507975            42.854773     -0.1076782624348       250.4217688975                    0
               MQLC3RE         3003.3799331                    1       80.55793394665                    0           25.6036831           43.3284036        2.14634162718       85.91208024463                    0
                MQC2RE         3013.8146988                    1       213.5510867299                    0          263.7467378           43.3540103     -0.1903176186701       227.7443971145                    0
                MQC1RE         3015.7846995                    1       100.2821010969                    0           93.6284372           43.3550008     0.07106456217666       106.9471806743                    0
