@ Measure_optics:version %s "0.2.0"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_26_35.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_26_35.sdds/'"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
@ Date %s "14. June 2019, 13:55:27"
@ Model_directory %s "model/"
@ Q1 %le 0.5443937236917246
@ Q2 %le 0.610541626884042
@ RMSbetabeat %le 0.5782642718992267
@ RescalingFactor %le 1.6237809416322533
@ FILENAME %s "getampbetay.out"
*                 NAME                    S                COUNT                 BETY              BETYSTD              BETYMDL               MUYMDL            DELTABETY              BETYRES           BETYSTDRES
$                   %s                  %le                   %d                  %le                  %le                  %le                  %le                  %le                  %le                  %le
                MQC1LE            0.5300002                    1        80.0457805671                    0           93.6285972            0.2490992     -0.1450712393339       129.9768129429                    0
                MQC2LE            2.2500008                    1       255.6817524012                    0          291.1407337            0.2499778     -0.1217932676346       415.1711566721                    0
               MQLC7LE           27.2720861                    1       215.4601253502                    0          227.9670433            0.7492946    -0.05486283354259       349.8600452254                    0
               MQLB1LE           55.2235731                    1       129.1368858561                    0          227.9626232            1.2500394     -0.4335172843543       209.6900141148                    0
               MQLA2LE           98.9121927                    1       25.34366809455                    0           17.1404258            2.4533248      0.4785903448528       41.15256524298                    0
               MQLA5LE          119.0986538                    1       168.9845558855                    0          234.1217208              2.94926     -0.2782192301164        274.393901277                    0
                MQD3E1          164.5639584                    1       16.54794375204                    0           20.9498176            3.4064553     -0.2101151395208       26.87023568776                    0
                MQEAE4          230.8020191                    1        6.46174139494                    0            7.6858431            4.3815318      -0.159267069225       10.49245252686                    0
                MQD3E4          270.0136808                    1       20.84115655432                    0           20.9498176            5.0411482   -0.005186729916118       33.84147281447                    0
              MQTATNE2          397.7476034                    1       22.45698459923                    0           14.5078121            6.6685508      0.5479235907133       36.46522359875                    0
                MQEAE8          472.7108711                    1       6.543751184245                    0            7.6858431            7.7060253     -0.1485968293777       10.62561845976                    0
               MQEAE10          548.3812769                    1       9.518595740454                    0            7.6858431            8.8292895      0.2384582428509       15.45611435445                    0
               MQEAE11          597.0252838                    1       13.19643783719                    0            7.6858431            9.6370935      0.7169798635617       21.42812425747                    0
               MQDRNE5          781.6020054                    1       20.36811090159                    0           30.1970047           11.7122452     -0.3254923425705       33.07335029905                    0
               MQD3E12          947.4355886                    1       19.83475263452                    0           20.9498176           13.8650143    -0.05322552142309       32.20729330993                    0
               MQD3E14         1023.1059944                    1       13.51742638125                    0           20.9498176           14.9882786     -0.3547711660625       21.94933933779                    0
               MQEAE18         1059.5647385                    1       5.142197816375                    0            7.6858431           15.4519265     -0.3309520179543       8.349802812332                    0
              MQTANFE1         1107.5016074                    1       6.272912341165                    0           14.5078121           16.1739407     -0.5676183081276       10.18583550811                    0
               MQD3E16         1189.3444407                    1       18.60456417873                    0           20.9498176           17.1895078     -0.1119462453589       30.20973674079                    0
               MQD3E18         1265.0148465                    1        6.66949959728                    0           20.9498176            18.312772     -0.6816440255174       10.82980633629                    0
               MQEAE23         1350.1175975                    1       10.38329970922                    0            7.6858431           19.5842239      0.3509643085505       16.86020417909                    0
                 MQI6E         1404.3012987                    1       21.71582405931                    0           27.8083512           20.2018289     -0.2190898373252       35.26174123935                    0
                 MQI5E         1418.7440064                    1       19.20986578182                    0           69.7334913           20.2546404     -0.7245245372962       31.19261394783                    0
                 MQI4E         1424.1361014                    1       27.63691359894                    0           30.1163345           20.2734103    -0.08232811005139        44.8762935875                    0
                MQX2RE         1494.6206604                    1       19.85006091311                    0           22.2827608           21.2341795     -0.1091740789539       32.23215060095                    0
                 MQM2E         1564.3492168                    1       11.85366184245                    0           28.5508884           22.0286912     -0.5848233625385       19.24775018833                    0
                 MQM7E         1608.8759522                    1       20.62343432037                    0           35.6097046           22.6624348     -0.4208479246872       33.48793960042                    0
               MQD3E21         1671.2575666                    1       21.78842567048                    0           20.9498176           23.4501631     0.04002937335743        35.3796303519                    0
               MQD3E23         1746.9279724                    1       11.53832088712                    0           20.9498176           24.5734273     -0.4492400312296       18.73570555495                    0
               MQEAE29         1786.1396341                    1       9.100618082561                    0            7.6858431           25.2330437       0.184075444184       14.77741019954                    0
              MQTAFOE2         1905.3942301                    1       18.70193155451                    0           13.8843623           26.7136413      0.3469780714748       30.36784002993                    0
               MQEAE32         1980.3824571                    1       9.541114299752                    0            7.6858431           27.7624294      0.2413881178178       15.49267956187                    0
               MQD3E29         2065.4852081                    1       5.308185909241                    0           20.9498176           29.0338813     -0.7466237649133       8.619331114067                    0
               MQD3E31          2426.265252                    1       77.74313452121                    0           20.9498176           33.8146013       2.710921784885       126.2378201783                    0
               MQD3E33         2501.9356578                    1       17.58906396377                    0           20.9498176           34.9378656     -0.1604192313458       28.56078684552                    0
              MQTAOTE1         2616.1355465                    1       21.13648181139                    0           13.8843623             36.64627      0.5223228373546        34.3210163385                    0
              MQTAOTE2         2660.4019155                    1       14.52820326597                    0           13.8843623           37.0780795     0.04637166274262       23.59061957944                    0
               MQEAE45         2784.0341494                    1       10.43458364372                    0            7.6858431           38.9346716      0.3576368276003       16.94347805454                    0
               MQD3E40           2850.27221                    1       22.65621221712                    0           20.9498176           39.9097482     0.08145152619958       36.78872560774                    0
               MQLB1RE         2960.9918734                    1       161.1767292731                    0          263.1461398           42.3540933     -0.3875010691944       261.7157012283                    0
               MQLC7RE         2989.1433603                    1       194.1263674972                    0          263.1507975            42.854773      -0.262299908108       315.2186958103                    0
               MQLC3RE         3003.3799331                    1       60.32541253533                    0           25.6036831           43.3284036       1.356122449247       97.95525517097                    0
                MQC2RE         3013.8146988                    1       225.5632627192                    0          263.7467378           43.3540103     -0.1447732601332       366.2653271358                    0
                MQC1RE         3015.7846995                    1       98.65721311102                    0           93.6284372           43.3550008     0.05370992041957       160.1977024042                    0
