@ Measure_optics:version %s "0.2.0"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_26_35.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_26_35.sdds/'"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
@ Date %s "14. June 2019, 13:55:27"
@ Model_directory %s "model/"
@ TABLE %s "ORBIT"
@ TYPE %s "ORBIT"
@ Q1 %le 0.5443937236917246
@ Q2 %le 0.610541626884042
@ FILENAME %s "getCOy.out"
*                 NAME                    S                COUNT                    Y                 STDY                 YMDL               MUYMDL               DELTAY
$                   %s                  %le                   %d                  %le                  %le                  %le                  %le                  %le
                MQC1LE            0.5300002                    1       1.019057862581                  nan                  nan            0.2490992                  nan
                MQC2LE            2.2500008                    1      0.4943619654292                  nan                  nan            0.2499778                  nan
               MQLC7LE           27.2720861                    1       1.901795387594                  nan                  nan            0.7492946                  nan
               MQLB1LE           55.2235731                    1      0.4591190038708                  nan                  nan            1.2500394                  nan
               MQLA2LE           98.9121927                    1      0.6390638983742                  nan                  nan            2.4533248                  nan
               MQLA5LE          119.0986538                    1      0.1204602048351                  nan                  nan              2.94926                  nan
                MQD3E1          164.5639584                    1      0.3190428345138                  nan                  nan            3.4064553                  nan
                MQEAE4          230.8020191                    1      0.3490146536466                  nan                  nan            4.3815318                  nan
                MQD3E4          270.0136808                    1       1.326479325663                  nan                  nan            5.0411482                  nan
              MQTATNE2          397.7476034                    1      0.8220278902451                  nan                  nan            6.6685508                  nan
                MQEAE8          472.7108711                    1      -1.010926349925                  nan                  nan            7.7060253                  nan
               MQEAE10          548.3812769                    1      0.4867305659064                  nan                  nan            8.8292895                  nan
               MQEAE11          597.0252838                    1       1.154872322086                  nan                  nan            9.6370935                  nan
               MQDRNE5          781.6020054                    1     -0.2521220662398                  nan                  nan           11.7122452                  nan
               MQD3E12          947.4355886                    1     0.07044526246686                  nan                  nan           13.8650143                  nan
               MQD3E14         1023.1059944                    1     -0.1496894001751                  nan                  nan           14.9882786                  nan
               MQEAE18         1059.5647385                    1      0.8245102581291                  nan                  nan           15.4519265                  nan
              MQTANFE1         1107.5016074                    1     -0.1284295988896                  nan                  nan           16.1739407                  nan
               MQD3E16         1189.3444407                    1       1.376818164382                  nan                  nan           17.1895078                  nan
               MQD3E18         1265.0148465                    1       1.431865702676                  nan                  nan            18.312772                  nan
               MQEAE23         1350.1175975                    1     0.09178952308008                  nan                  nan           19.5842239                  nan
                 MQI6E         1404.3012987                    1      0.1058947794756                  nan                  nan           20.2018289                  nan
                 MQI5E         1418.7440064                    1       1.100558523587                  nan                  nan           20.2546404                  nan
                 MQI4E         1424.1361014                    1      0.6968959215858                  nan                  nan           20.2734103                  nan
                MQX2RE         1494.6206604                    1      0.6947075478239                  nan                  nan           21.2341795                  nan
                 MQM2E         1564.3492168                    1     0.08715121212416                  nan                  nan           22.0286912                  nan
                 MQM7E         1608.8759522                    1       1.707097134417                  nan                  nan           22.6624348                  nan
               MQD3E21         1671.2575666                    1       2.290422854377                  nan                  nan           23.4501631                  nan
               MQD3E23         1746.9279724                    1      -1.593886144997                  nan                  nan           24.5734273                  nan
               MQEAE29         1786.1396341                    1     -0.2553640654177                  nan                  nan           25.2330437                  nan
              MQTAFOE2         1905.3942301                    1       0.564742896048                  nan                  nan           26.7136413                  nan
               MQEAE32         1980.3824571                    1       0.788606568084                  nan                  nan           27.7624294                  nan
               MQD3E29         2065.4852081                    1      0.1987714693199                  nan                  nan           29.0338813                  nan
               MQD3E31          2426.265252                    1       30.16192180458                  nan                  nan           33.8146013                  nan
               MQD3E33         2501.9356578                    1      0.6896300873937                  nan                  nan           34.9378656                  nan
              MQTAOTE1         2616.1355465                    1     0.08310077796915                  nan                  nan             36.64627                  nan
              MQTAOTE2         2660.4019155                    1      0.9727751802901                  nan                  nan           37.0780795                  nan
               MQEAE45         2784.0341494                    1      0.3005160027474                  nan                  nan           38.9346716                  nan
               MQD3E40           2850.27221                    1      -1.132110545848                  nan                  nan           39.9097482                  nan
               MQLB1RE         2960.9918734                    1     -0.4078804569416                  nan                  nan           42.3540933                  nan
               MQLC7RE         2989.1433603                    1      0.8711664064782                  nan                  nan            42.854773                  nan
               MQLC3RE         3003.3799331                    1      -1.350480204302                  nan                  nan           43.3284036                  nan
                MQC2RE         3013.8146988                    1     -0.6198447522511                  nan                  nan           43.3540103                  nan
                MQC1RE         3015.7846995                    1      0.2477515372801                  nan                  nan           43.3550008                  nan
