@ ErrorsFrom: %s "Analytical N-BPM method"
@ RCond %le 1e-10
@ RangeOfBPMs %d 11
@ Measure_optics:version %s "0.2.0"
@ FILENAME %s "getbetax.out"
@ Model_directory %s "model/"
@ CALCULATION_TIME %s "1.42 s"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_26_35.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_26_35.sdds/'"
@ RMS_BETABEAT %s "7.408 %"
@ Date %s "14. June 2019, 13:55:27"
@ BetaAlgorithmVersion %s "2018.7.a"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
*                 NAME                    S              BETXMDL              ALFXMDL                 BETX             STATBETX              SYSBETX              ERRBETX                 ALFX             STATALFX              SYSALFX              ERRALFX                 CORR                NCOMB               BBEATX            DELTABETX
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                   %d                  %le                  %le
                MQC1LE            0.5300002            2.9087358           -5.2990847       3.132807828256                    0                    0       3.788119521761      -5.737247874711                    0                    0       13.96462782785                    0                   45       0.077034163177       0.077034163177
                MQC2LE            2.2500008          142.9688048         -106.7116067       161.0890761223                    0                    0       202.5031522066      -120.5668420522                    0                    0       300.9923121297                    0                   36      0.1267428327997      0.1267428327997
               MQLC3LE           12.9355133           26.9933253            1.1608736       31.24394782319                    0                    0       43.27172062008        1.26814117408                    0                    0       4.751542009183                    0                   36      0.1574693920053      0.1574693920053
               MQLC7LE           27.2720861            9.3764221           -1.0647787       9.523309363943                    0                    0       14.56649537724      -1.014249759854                    0                    0       4.317307344435                    0                   45      0.0156655984955      0.0156655984955
               MQLB1LE           55.2235731           12.5617527           -1.9840866       13.80709903768                    0                    0       15.78700889316      -2.118104896816                    0                    0       5.534726998737                    0                   36     0.09913794415615     0.09913794415615
               MQLB4LE           77.1787307           35.3516866            4.2598365       36.01059402348                    0                    0       32.36839707869       4.287540783989                    0                    0       7.797578520329                    0                   28     0.01863864179774     0.01863864179774
               MQLA2LE           98.9121927           36.8830728           -6.1504106       35.95442083365                    0                    0       32.61916408879      -6.149804487684                    0                    0       10.61847429152                    0                   36    -0.02517827002611    -0.02517827002611
               MQLA5LE          119.0986538           10.0415612           -3.1555304       9.256461341523                    0                    0       9.448682026715      -3.023296950187                    0                    0       5.670181651018                    0                   36    -0.07818503944153    -0.07818503944153
                MQD3E1          164.5639584            7.4403317            0.2028379       8.894701875019                    0                    0       7.212780155293      0.2804879388709                    0                    0      0.9999020524552                    0                   36      0.1954711474784      0.1954711474784
                MQEAE4          230.8020191           48.5050151           -5.6463304       53.31245184115                    0                    0       44.01186006863      -6.059892867714                    0                    0       10.29598260831                    0                   36      0.0991121584282      0.0991121584282
