@ Measure_optics:version %s "0.2.0"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_26_02.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_26_02.sdds/'"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
@ Date %s "14. June 2019, 13:54:45"
@ Model_directory %s "model/"
@ TABLE %s "ORBIT"
@ TYPE %s "ORBIT"
@ Q1 %le 0.5443252118326277
@ Q2 %le 0.6103323536269583
@ FILENAME %s "getCOy.out"
*                 NAME                    S                COUNT                    Y                 STDY                 YMDL               MUYMDL               DELTAY
$                   %s                  %le                   %d                  %le                  %le                  %le                  %le                  %le
                MQC1LE            0.5300002                    1       1.026431997574                  nan                  nan            0.2490992                  nan
                MQC2LE            2.2500008                    1      0.5046379075788                  nan                  nan            0.2499778                  nan
               MQLC3LE           12.9355133                    1       1.194667238369                  nan                  nan            0.2953789                  nan
               MQLC7LE           27.2720861                    1       1.900934738769                  nan                  nan            0.7492946                  nan
               MQLB1LE           55.2235731                    1      0.4736971380529                  nan                  nan            1.2500394                  nan
               MQLB4LE           77.1787307                    1      0.5640464642487                  nan                  nan            1.9465966                  nan
               MQLA2LE           98.9121927                    1        0.64560337638                  nan                  nan            2.4533248                  nan
               MQLA5LE          119.0986538                    1      0.1254709721535                  nan                  nan              2.94926                  nan
                MQD3E1          164.5639584                    1       0.319876410925                  nan                  nan            3.4064553                  nan
                MQD3E4          270.0136808                    1       1.327101221811                  nan                  nan            5.0411482                  nan
              MQTATNE2          397.7476034                    1      0.8151286916208                  nan                  nan            6.6685508                  nan
                MQEAE8          472.7108711                    1      -1.021217952326                  nan                  nan            7.7060253                  nan
                MQD3E8          511.9225329                    1     -0.1108481705622                  nan                  nan            8.3656416                  nan
               MQEAE11          597.0252838                    1       1.154811562156                  nan                  nan            9.6370935                  nan
               MQDRNE5          781.6020054                    1     -0.2516733865659                  nan                  nan           11.7122452                  nan
               MQD3E12          947.4355886                    1     0.07922564275009                  nan                  nan           13.8650143                  nan
               MQD3E14         1023.1059944                    1     -0.1508577135501                  nan                  nan           14.9882786                  nan
              MQTANFE1         1107.5016074                    1     -0.1260164775626                  nan                  nan           16.1739407                  nan
               MQD3E16         1189.3444407                    1       1.380840557479                  nan                  nan           17.1895078                  nan
               MQD3E18         1265.0148465                    1       1.430100299875                  nan                  nan            18.312772                  nan
                 MQI6E         1404.3012987                    1      0.1099652285265                  nan                  nan           20.2018289                  nan
                 MQI5E         1418.7440064                    1       1.106256675863                  nan                  nan           20.2546404                  nan
                 MQI4E         1424.1361014                    1       0.693721966008                  nan                  nan           20.2734103                  nan
                MQX2RE         1494.6206604                    1      0.6946038587294                  nan                  nan           21.2341795                  nan
                 MQM2E         1564.3492168                    1     0.08382355044111                  nan                  nan           22.0286912                  nan
                 MQM7E         1608.8759522                    1       1.700985593022                  nan                  nan           22.6624348                  nan
               MQEAE27         1710.4692283                    1      -0.685525145923                  nan                  nan           24.1097794                  nan
               MQD3E23         1746.9279724                    1      -1.596770741096                  nan                  nan           24.5734273                  nan
               MQEAE29         1786.1396341                    1     -0.2406896379835                  nan                  nan           25.2330437                  nan
               MQEAE30          1813.166033                    1      0.5229803459061                  nan                  nan           25.5485039                  nan
              MQTAFOE2         1905.3942301                    1      0.5698751411206                  nan                  nan           26.7136413                  nan
               MQD3E29         2065.4852081                    1      0.2012372815017                  nan                  nan           29.0338813                  nan
               MQEAE39         2465.4769137                    1      0.1743664609857                  nan                  nan           34.4742177                  nan
               MQD3E33         2501.9356578                    1      0.6829773596798                  nan                  nan           34.9378656                  nan
               MQEAE41         2541.1473195                    1      0.4517562241121                  nan                  nan           35.5974819                  nan
              MQTAOTE1         2616.1355465                    1     0.08076189053149                  nan                  nan             36.64627                  nan
              MQTAOTE2         2660.4019155                    1      0.9790130767384                  nan                  nan           37.0780795                  nan
               MQEAE45         2784.0341494                    1      0.3114583569673                  nan                  nan           38.9346716                  nan
               MQD3E40           2850.27221                    1      -1.135891180815                  nan                  nan           39.9097482                  nan
               MQLB1RE         2960.9918734                    1     -0.4254738769271                  nan                  nan           42.3540933                  nan
               MQLC7RE         2989.1433603                    1      0.8670776764596                  nan                  nan            42.854773                  nan
               MQLC3RE         3003.3799331                    1      -1.335697130315                  nan                  nan           43.3284036                  nan
                MQC2RE         3013.8146988                    1     -0.6305175417459                  nan                  nan           43.3540103                  nan
                MQC1RE         3015.7846995                    1      0.2405637859272                  nan                  nan           43.3550008                  nan
