@ ErrorsFrom: %s "Analytical N-BPM method"
@ RCond %le 1e-10
@ RangeOfBPMs %d 11
@ Measure_optics:version %s "0.2.0"
@ FILENAME %s "getbetay.out"
@ Model_directory %s "model/"
@ CALCULATION_TIME %s "0.82 s"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_26_02.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_26_02.sdds/'"
@ RMS_BETABEAT %s "78.387 %"
@ Date %s "14. June 2019, 13:54:45"
@ BetaAlgorithmVersion %s "2018.7.a"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
*                 NAME                    S              BETYMDL              ALFYMDL                 BETY             STATBETY              SYSBETY              ERRBETY                 ALFY             STATALFY              SYSALFY              ERRALFY                 CORR                NCOMB               BBEATY            DELTABETY
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                   %d                  %le                  %le
                MQC1LE            0.5300002           93.6285972         -176.6390896       41.20413425756                    0                    0       318.3171637516      -78.14442953049                    0                    0       1198.482947965                    0                    3     -0.5599193463345     -0.5599193463345
                MQC2LE            2.2500008          291.1407337             168.5324       128.7824708893                    0                    0       979.9083198428       74.22508383252                    0                    0       1136.483980931                    0                    6     -0.5576624773433     -0.5576624773433
               MQLC3LE           12.9355133            7.6774363            3.9602896        7.61552680905                    0                    0       8.283952980692        1.99251191208                    0                    0       9.791088777728                    0                   38   -0.008063823460189   -0.008063823460189
               MQLC7LE           27.2720861          227.9670433            2.7768696       213.4200157039                    0                    0       699.6948686248       2.706732272561                    0                    0        19.4364376322                    0                    8    -0.06381197643962    -0.06381197643962
               MQLB1LE           55.2235731          227.9626232           -2.7726728       358.1076542534                    0                    0       364.3240515316      -3.982274557237                    0                    0       8.162571365194                    0                   13      0.5709051300888      0.5709051300888
               MQLB4LE           77.1787307           18.1118897           -5.8434664       44.16872909639                    0                    0       22.63481545048      -14.07664494955                    0                    0       15.22692582123                    0                   23       1.438659346318       1.438659346318
               MQLA2LE           98.9121927           17.1404258            6.7980612       24.35568068938                    0                    0       22.96234953536       9.534575075049                    0                    0       16.71992088079                    0                   23      0.4209495711234      0.4209495711234
               MQLA5LE          119.0986538          234.1217208           14.3138633       298.6196355346                    0                    0       279.3691717136       18.36437783752                    0                    0       32.14305436634                    0                   22      0.2754888120342      0.2754888120342
                MQD3E1          164.5639584           20.9498176            1.7084092       15.94114440536                    0                    0       23.70345746371       1.562116324122                    0                    0         3.4574965131                    0                   31     -0.2390795609907     -0.2390795609907
                MQD3E4          270.0136808           20.9498176           -1.7084092       16.85098479596                    0                    0       16.39284370161      -1.762439176051                    0                    0        2.84465001055                    0                   32     -0.1956500472845     -0.1956500472845
              MQTATNE2          397.7476034           14.5078121            1.2253565       13.79648947436                    0                    0       22.41472145873       1.740234853631                    0                    0        3.91720504419                    0                   24    -0.04903031695873    -0.04903031695873
                MQEAE8          472.7108711            7.6858431            1.2526734       9.208918684666                    0                    0       8.105652030362       1.324548601339                    0                    0         2.9188044915                    0                   30      0.1981663644248      0.1981663644248
                MQD3E8          511.9225329           20.9498176           -1.7084092       22.26395454452                    0                    0       19.64693666932      -1.672795015699                    0                    0        3.59466879863                    0                   26     0.06272784659072     0.06272784659072
               MQEAE11          597.0252838            7.6858431           -1.2526734       7.189287562254                    0                    0        7.76788275807      -1.201493902903                    0                    0       2.801413667837                    0                   34    -0.06460651502837    -0.06460651502837
               MQDRNE5          781.6020054           30.1970047            1.9356985       38.47714004144                    0                    0       28.42897530168       1.890029241216                    0                    0       3.935211707702                    0                   33      0.2742038630554      0.2742038630554
               MQD3E12          947.4355886           20.9498176           -1.7084092       24.83362190289                    0                    0       24.82569946636       -2.22041390319                    0                    0       4.986084845139                    0                   33      0.1853860676521      0.1853860676521
               MQD3E14         1023.1059944           20.9498176           -1.7084092       22.44957946036                    0                    0       19.34432273727      -1.807550460201                    0                    0       3.091222515515                    0                   41     0.07158830157856     0.07158830157856
              MQTANFE1         1107.5016074           14.5078121           -1.2253565       26.57511943702                    0                    0       15.39608857196      -2.269200390779                    0                    0       2.293118917777                    0                   33      0.8317799578488      0.8317799578488
               MQD3E16         1189.3444407           20.9498176           -1.7084092       18.77049199147                    0                    0       25.25496724726      -1.493465852776                    0                    0       3.947514447882                    0                   21     -0.1040259944089     -0.1040259944089
               MQD3E18         1265.0148465           20.9498176           -1.7084092         20.280954126                    0                    0       17.17933474595      -1.876704481965                    0                    0       3.363168793853                    0                   39     -0.0319269354404     -0.0319269354404
                 MQI6E         1404.3012987           27.8083512            1.2057705       28.24152017909                    0                    0       27.93654132751       1.789184796839                    0                    0        2.82995120315                    0                   28     0.01557693859563     0.01557693859563
                 MQI5E         1418.7440064           69.7334913            4.4926479        53.3912178009                    0                    0       75.80337685882        3.46626346502                    0                    0       9.267026679223                    0                   34     -0.2343532955893     -0.2343532955893
                 MQI4E         1424.1361014           30.1163345            2.8546183       67.76321033828                    0                    0       40.67661562583       6.749306504533                    0                    0       6.754766713983                    0                   20       1.250048402746       1.250048402746
                MQX2RE         1494.6206604           22.2827608            0.9330685       15.59455400748                    0                    0       30.80683586869        1.03143746731                    0                    0       1.990842673151                    0                   21       -0.30015162181       -0.30015162181
                 MQM2E         1564.3492168           28.5508884            1.3770404        42.0132351724                    0                    0       35.97963483063       1.956413825988                    0                    0       4.083940187046                    0                   40      0.4715211163939      0.4715211163939
                 MQM7E         1608.8759522           35.6097046            -3.009263       46.97522049903                    0                    0       30.71409288874      -3.582993732125                    0                    0       5.341753361509                    0                   33      0.3191690587356      0.3191690587356
               MQEAE27         1710.4692283            7.6858431           -1.2526734       6.716291140612                    0                    0       7.417256313037      -1.380867071635                    0                    0       1.937880626854                    0                   34      -0.126147768927      -0.126147768927
               MQD3E23         1746.9279724           20.9498176            1.7084092       21.17628723341                    0                    0       23.14706235821       1.290417238619                    0                    0       4.991763478921                    0                   35     0.01081010048544     0.01081010048544
               MQEAE29         1786.1396341            7.6858431           -1.2526734       9.992332895693                    0                    0       9.088760036494      -1.921125016103                    0                    0       3.612512859394                    0                   33      0.3000958731115      0.3000958731115
               MQEAE30          1813.166033            7.6858431            1.2526734        11.6796138779                    0                    0       9.313388589052       0.369961447941                    0                    0       3.989336935901                    0                   16      0.5196268940105      0.5196268940105
              MQTAFOE2         1905.3942301           13.8843623            1.6545976       33.24602969969                    0                    0       14.89589749999       4.311732763716                    0                    0       2.976934142157                    0                   39       1.394494538629       1.394494538629
               MQD3E29         2065.4852081           20.9498176            1.7084092       19.82501921036                    0                    0       22.99073872835       1.278365942096                    0                    0       4.822708938669                    0                   32    -0.05369012805325    -0.05369012805325
               MQEAE39         2465.4769137            7.6858431           -1.2526734       5.681709718714                    0                    0       8.384435082848     -0.5003887729651                    0                    0       2.268115134361                    0                   32     -0.2607564785295     -0.2607564785295
               MQD3E33         2501.9356578           20.9498176            1.7084092       15.67419699718                    0                    0       22.62858807058       1.345146337289                    0                    0       4.172489381328                    0                   19     -0.2518217916521     -0.2518217916521
               MQEAE41         2541.1473195            7.6858431           -1.2526734       6.849236279451                    0                    0       8.637474728413     -0.8687289958772                    0                    0         3.6497722811                    0                   18     -0.1088503641909     -0.1088503641909
              MQTAOTE1         2616.1355465           13.8843623           -1.6545976       18.72819197147                    0                    0       15.42931317376      -2.412905183119                    0                    0       3.963657304524                    0                   32      0.3488694379193      0.3488694379193
              MQTAOTE2         2660.4019155           13.8843623            1.6545976       7.469939048188                    0                    0       19.02035059636      0.5489243781817                    0                    0       3.719351473269                    0                   24     -0.4619890430123     -0.4619890430123
               MQEAE45         2784.0341494            7.6858431           -1.2526734       20.66940616004                    0                    0       6.818908353204      -2.111767387098                    0                    0       2.351279231834                    0                   28       1.689282866059       1.689282866059
               MQD3E40           2850.27221           20.9498176           -1.7084092       16.70342781475                    0                    0       23.18083342193      -1.586266792385                    0                    0       4.146354540753                    0                   25     -0.2026934012661     -0.2026934012661
               MQLB1RE         2960.9918734          263.1461398             28.21658       645.3981140203                    0                    0       426.0610855876       122.7587696783                    0                    0       567.8281334388                    0                   13       1.452622388878       1.452622388878
               MQLC7RE         2989.1433603          263.1507975          -28.2212238       847.0858583264                    0                    0       428.0663585872      -97.78117263751                    0                    0       785.1305340506                    0                    9       2.219013076814       2.219013076814
               MQLC3RE         3003.3799331           25.6036831           -7.2885555       36.58175359987                    0                    0       35.18221553096      -10.16285024271                    0                    0       18.43845519572                    0                   28      0.4287691914085      0.4287691914085
                MQC1RE         3015.7846995           93.6284372          176.6381914       71.59392935496                    0                    0       380.3902027716       132.2159987418                    0                    0       2120.838051985                    0                    2     -0.2353399085148     -0.2353399085148
