@ Measure_optics:version %s "0.2.0"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_26_02.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_26_02.sdds/'"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
@ Date %s "14. June 2019, 13:54:45"
@ Model_directory %s "model/"
@ Q1 %le 0.5443252118326277
@ Q2 %le 0.6103323536269583
@ RMSbetabeat %le 0.296275287919811
@ RescalingFactor %le 1.1694399047869897
@ FILENAME %s "getampbetax.out"
*                 NAME                    S                COUNT                 BETX              BETXSTD              BETXMDL               MUXMDL            DELTABETX              BETXRES           BETXSTDRES
$                   %s                  %le                   %d                  %le                  %le                  %le                  %le                  %le                  %le                  %le
                MQC1LE            0.5300002                    1       1.368661729884                    0            2.9087358            0.2203223     -0.5294650927444       1.600567643081                    0
                MQC2LE            2.2500008                    1       213.7924026166                    0          142.9688048            0.2410243       0.495377980642       250.0173669602                    0
               MQLC3LE           12.9355133                    1       42.63619837317                    0           26.9933253            0.2616968      0.5795089304231       49.86047176599                    0
               MQLC7LE           27.2720861                    1       11.98612710752                    0            9.3764221            0.4721468       0.278326314631       14.01705534338                    0
               MQLB1LE           55.2235731                    1       14.13671627585                    0           12.5617527            0.9879476      0.1253776931824       16.53204013563                    0
               MQLB4LE           77.1787307                    1       43.81855922497                    0           35.3516866            1.3202075      0.2395040644246       51.24317172795                    0
               MQLA2LE           98.9121927                    1       53.20934746467                    0           36.8830728            1.8242478      0.4426495252497       62.22513423286                    0
               MQLA5LE          119.0986538                    1       11.60945475668                    0           10.0415612            2.3120774      0.1561404173569       13.57655966528                    0
                MQD3E1          164.5639584                    1       8.529336300675                    0            7.4403317            3.0072166        0.14636506067       9.974546231358                    0
                MQEAE4          230.8020191                    1       42.23358121009                    0           48.5050151            4.0807687     -0.1292945456668       49.38963518914                    0
                MQD3E4          270.0136808                    1       5.496033883753                    0            7.4403317            4.6861856     -0.2613187011873       6.427281341722                    0
                MQEAE6          306.4724249                    1       42.12830495675                    0           48.5050151            5.2289045      -0.131464965635       49.26652093746                    0
              MQTATNE1          354.4092937                    1       40.79684177522                    0           45.9537751            5.9292318     -0.1122200148641       47.70945476122                    0
              MQTATNE2          397.7476034                    1       39.97525945641                    0           45.9537751            6.4015278     -0.1300984659168       46.74866361253                    0
                MQEAE8          472.7108711                    1       41.43727890147                    0           48.5050151            7.5699902     -0.1457114523924       48.45840749316                    0
                MQD3E8          511.9225329                    1       5.884944463767                    0            7.4403317            8.1754072     -0.2090481041635       6.882088893385                    0
               MQEAE10          548.3812769                    1       43.33585291397                    0           48.5050151             8.718126     -0.1065696438889       50.67867570557                    0
               MQEAE11          597.0252838                    1       53.95819347077                    0           48.5050151            9.3981267      0.1124250422255       63.10086463493                    0
               MQR2NE1          696.7698054                    1       10.86648211661                    0           28.8232835           10.9206195     -0.6229963835796       12.70769781182                    0
               MQFRNE3          753.3246054                    1       13.15433947375                    0           28.8233021           11.5379038     -0.5436213578821       15.38320950172                    0
               MQDRNE5          781.6020054                    1       3.285522821572                    0            8.5241331            11.856421     -0.6145622337159       3.842221495635                    0
               MQEAE13           881.197528                    1       53.77199985132                    0           48.5050151           13.2020923      0.1085863954575       62.88312238634                    0
               MQD3E12          947.4355886                    1       7.173453547447                    0            7.4403317           14.2756444     -0.0358691202642       8.388922833521                    0
               MQEAE16          983.8943327                    1       42.47054437976                    0           48.5050151           14.8183633     -0.1244092122805       49.66674937571                    0
               MQD3E14         1023.1059944                    1       6.028056698863                    0            7.4403317           15.4237802     -0.1898134462389       7.049450051969                    0
               MQEAE18         1059.5647385                    1       40.08345627162                    0           48.5050151           15.9664991     -0.1736224349382       46.87519328582                    0
              MQTANFE1         1107.5016074                    1       38.39426489418                    0           45.9537751           16.6668263     -0.1645024851467       44.89978548222                    0
               MQD3E16         1189.3444407                    1       6.488429408778                    0            7.4403317            17.764866     -0.1279381524377       7.587828270019                    0
               MQEAE20         1225.8031848                    1       39.21605459972                    0           48.5050151           18.3075848     -0.1915051563458       45.86081915722                    0
               MQD3E18         1265.0148465                    1       6.436249354641                    0            7.4403317           18.9130018     -0.1349512879055       7.526806832477                    0
               MQEAE22         1301.4735906                    1       43.22471854527                    0           48.5050151           19.4557206     -0.1088608372524       50.54871074003                    0
               MQEAE23         1350.1175975                    1       55.34699884169                    0           48.5050151           20.1357212      0.1410572438249       64.72498905567                    0
                 MQI6E         1404.3012987                    1       11.06951626361                    0           12.5196316             21.14351      -0.115827316867       12.94513404535                    0
                 MQI5E         1418.7440064                    1       66.16319809574                    0           36.6707357           21.2614628       0.804250632903       77.37388408149                    0
                 MQI4E         1424.1361014                    1       109.2347988918                    0          102.3414091           21.2754895     0.06735679968056       127.7435328154                    0
                MQX2RE         1494.6206604                    1       71.98509064655                    0            79.143814           22.6372352    -0.09045208957772       84.18223755178                    0
                 MQM2E         1564.3492168                    1       26.78869483306                    0           29.3408767           23.6951094    -0.08698383122755       31.32776873494                    0
                 MQM7E         1608.8759522                    1       5.318211052715                    0            5.5669757           24.4296714     -0.0446857792617       6.219328227124                    0
               MQEAE25         1634.7988225                    1       65.66518611495                    0           48.5050151           24.9087078      0.3537813766178       76.79148899808                    0
               MQD3E21         1671.2575666                    1       8.477407140403                    0            7.4403317           25.4514267      0.1393856459924       9.913818199113                    0
               MQEAE27         1710.4692283                    1        51.5527901746                    0           48.5050151           26.0568436     0.06283422586951       60.28789003328                    0
               MQD3E23         1746.9279724                    1       6.697745869115                    0            7.4403317           26.5995625    -0.09980547384533       7.832611291465                    0
               MQEAE29         1786.1396341                    1       38.70155915142                    0           48.5050151           27.2049794     -0.2021122131055       45.25914764915                    0
               MQEAE30          1813.166033                    1       61.47082153501                    0           48.5050151           27.6731146      0.2673085743459       71.88643168308                    0
              MQTAFOE1         1861.1278611                    1       45.04450017232                    0           48.1181067           28.3637785    -0.06387629810213        52.6768359927                    0
              MQTAFOE2         1905.3942301                    1       38.65196527428                    0           48.1181067           28.8386941     -0.1967272213086       45.20115059018                    0
