@ Measure_optics:version %s "0.2.0"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_27_51.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_27_51.sdds/'"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
@ Date %s "14. June 2019, 13:55:56"
@ Model_directory %s "model/"
@ Q1 %le 0.5435913236046915
@ Q2 %le 0.6106992661986484
@ FILENAME %s "getphasex.out"
*                    S               MUXMDL                 NAME                NAME2                   S2               PHASEX               STDPHX               PHXMDL          DELTAPHASEX
$                  %le                  %le                   %s                   %s                  %le                  %le                  %le                  %le                  %le
             0.5300002            0.2203223               MQC1LE               MQC2LE            2.2500008      0.0198820674427                  nan             0.020702     -0.0008199325573
             2.2500008            0.2410243               MQC2LE              MQLC3LE           12.9355133      0.0210564783574                  nan            0.0206725      0.0003839783574
            12.9355133            0.2616968              MQLC3LE              MQLC7LE           27.2720861      0.2202533024524                  nan              0.21045      0.0098033024524
            27.2720861            0.4721468              MQLC7LE              MQLB1LE           55.2235731      0.5178622781209                  nan            0.5158008      0.0020614781209
            55.2235731            0.9879476              MQLB1LE              MQLB4LE           77.1787307      0.3215348817484                  nan            0.3322599     -0.0107250182516
            77.1787307            1.3202075              MQLB4LE              MQLA2LE           98.9121927      0.5061440308595                  nan            0.5040403      0.0021037308595
            98.9121927            1.8242478              MQLA2LE              MQLA5LE          119.0986538      0.4888688585982                  nan            0.4878296      0.0010392585982
           119.0986538            2.3120774              MQLA5LE               MQD3E1          164.5639584      0.6994730956206                  nan            0.6951392      0.0043338956206
           164.5639584            3.0072166               MQD3E1               MQEAE4          230.8020191      0.0740325600507                  nan            0.0735521   0.0004804600506998
           230.8020191            4.0807687               MQEAE4               MQD3E4          270.0136808       0.603214933889                  nan            0.6054169      -0.002201966111
           270.0136808            4.6861856               MQD3E4               MQEAE6          306.4724249      0.5408249715979                  nan            0.5427189     -0.0018939284021
           306.4724249            5.2289045               MQEAE6             MQTATNE1          354.4092937      0.6892889025151                  nan            0.7003273     -0.0110383974849
           354.4092937            5.9292318             MQTATNE1             MQTATNE2          397.7476034      0.4723612836088                  nan             0.472296   6.528360880004e-05
           397.7476034            6.4015278             MQTATNE2               MQEAE8          472.7108711      0.1788705458724                  nan            0.1684624     0.01040814587239
           472.7108711            7.5699902               MQEAE8               MQD3E8          511.9225329      0.6077593452408                  nan             0.605417     0.00234234524081
           511.9225329            8.1754072               MQD3E8              MQEAE10          548.3812769      0.5426628656938                  nan            0.5427188  -5.593430619955e-05
           548.3812769             8.718126              MQEAE10              MQEAE11          597.0252838      0.6718180819286                  nan            0.6800007   -0.008182618071401
           597.0252838            9.3981267              MQEAE11              MQR2NE1          696.7698054      0.5222783527072                  nan            0.5224928  -0.0002144472928003
           696.7698054           10.9206195              MQR2NE1              MQFRNE3          753.3246054      0.6208396691336                  nan            0.6172843     0.00355536913355
           753.3246054           11.5379038              MQFRNE3              MQDRNE5          781.6020054      0.3145610984072                  nan            0.3185172   -0.003956101592849
           781.6020054            11.856421              MQDRNE5              MQEAE13           881.197528      0.3488596756575                  nan            0.3456713    0.003188375657499
            881.197528           13.2020923              MQEAE13              MQD3E12          947.4355886      0.0741077175739                  nan            0.0735521   0.0005556175739012
           947.4355886           14.2756444              MQD3E12              MQEAE16          983.8943327      0.5414393888144                  nan            0.5427189   -0.001279511185601
           983.8943327           14.8183633              MQEAE16              MQD3E14         1023.1059944      0.6091365009617                  nan            0.6054169      0.0037196009617
          1023.1059944           15.4237802              MQD3E14              MQEAE18         1059.5647385      0.5428508910863                  nan            0.5427189   0.0001319910862994
          1059.5647385           15.9664991              MQEAE18             MQTANFE1         1107.5016074      0.6947370572372                  nan            0.7003272    -0.00559014276283
          1107.5016074           16.6668263             MQTANFE1              MQD3E16         1189.3444407     0.09332974585733                  nan            0.0980397   -0.004709954142671
          1189.3444407            17.764866              MQD3E16              MQEAE20         1225.8031848      0.5391817058849                  nan            0.5427188   -0.003537094115099
          1225.8031848           18.3075848              MQEAE20              MQD3E18         1265.0148465        0.60941912979                  nan             0.605417    0.004002129790001
          1265.0148465           18.9130018              MQD3E18              MQEAE22         1301.4735906      0.5464188364633                  nan            0.5427188    0.003700036463301
          1301.4735906           19.4557206              MQEAE22              MQEAE23         1350.1175975      0.6818230640019                  nan            0.6800006      0.0018224640019
          1350.1175975           20.1357212              MQEAE23                MQI6E         1404.3012987      0.0086939296277                  nan            0.0077888   0.0009051296276998
          1404.3012987             21.14351                MQI6E                MQI5E         1418.7440064      0.1127931995142                  nan            0.1179528   -0.005159600485801
          1418.7440064           21.2614628                MQI5E                MQI4E         1424.1361014      0.0129045299359                  nan            0.0140267   -0.001122170064099
          1424.1361014           21.2754895                MQI4E               MQX2RE         1494.6206604      0.3708152512742                  nan            0.3617457     0.00906955127418
          1494.6206604           22.6372352               MQX2RE                MQM2E         1564.3492168     0.05199477245872                  nan            0.0578742   -0.005879427541281
          1564.3492168           23.6951094                MQM2E                MQM7E         1608.8759522      0.7451211986458                  nan             0.734562      0.0105591986458
          1608.8759522           24.4296714                MQM7E              MQEAE25         1634.7988225      0.4770802240447                  nan            0.4790364   -0.001956175955298
          1634.7988225           24.9087078              MQEAE25              MQD3E21         1671.2575666      0.5478678065766                  nan            0.5427189    0.005148906576599
          1671.2575666           25.4514267              MQD3E21              MQEAE27         1710.4692283      0.6040801713647                  nan            0.6054169   -0.001336728635302
          1710.4692283           26.0568436              MQEAE27              MQD3E23         1746.9279724      0.5393363978653                  nan            0.5427189   -0.003382502134721
          1746.9279724           26.5995625              MQD3E23              MQEAE29         1786.1396341      0.5983177741729                  nan            0.6054169   -0.007099125827078
          1786.1396341           27.2049794              MQEAE29              MQEAE30          1813.166033       0.469848980145                  nan            0.4681352    0.001713780145047
           1813.166033           27.6731146              MQEAE30             MQTAFOE1         1861.1278611      0.6832070246938                  nan            0.6906639   -0.007456875306147
          1861.1278611           28.3637785             MQTAFOE1             MQTAFOE2         1905.3942301      0.4769829577215                  nan            0.4749156    0.002067357721497
          1905.3942301           28.8386941             MQTAFOE2              MQEAE32         1980.3824571      0.1607912672362                  nan            0.1587991      0.0019921672362
          1980.3824571           29.9974932              MQEAE32              MQD3E29         2065.4852081      0.2270447850977                  nan            0.2227195      0.0043252850977
          2065.4852081           31.2202127              MQD3E29              MQEAE35         2104.6968698      0.6008802718597                  nan            0.6054169   -0.004536628140298
          2104.6968698           31.8256296              MQEAE35              MQR2ORE         2203.8099939      0.3406650718589                  nan            0.3400272   0.0006378718588984
          2203.8099939           33.1656568              MQR2ORE              MQDROE5         2288.3421939      0.0727868192562                  nan            0.0722261   0.0005607192561983
          2288.3421939           34.2378829              MQDROE5              MQEAE37         2389.8065079      0.5948019218313                  nan            0.5955212  -0.0007192781687003
          2389.8065079           35.8334041              MQEAE37              MQD3E31          2426.265252      0.5427016929738                  nan            0.5427188  -1.710702619584e-05
           2426.265252           36.3761229              MQD3E31              MQEAE39         2465.4769137      0.6067652316496                  nan            0.6054169    0.001348331649598
          2465.4769137           36.9815398              MQEAE39              MQD3E33         2501.9356578      0.5427051113913                  nan            0.5427189  -1.378860865697e-05
          2501.9356578           37.5242587              MQD3E33              MQEAE41         2541.1473195      0.6024807266166                  nan            0.6054169   -0.002936173383442
          2541.1473195           38.1296756              MQEAE41             MQTAOTE1         2616.1355465      0.1544378432626                  nan            0.1587991   -0.004361256737403
          2616.1355465           39.2884747             MQTAOTE1             MQTAOTE2         2660.4019155       0.475952600059                  nan            0.4749156    0.001037000059004
          2660.4019155           39.7633903             MQTAOTE2              MQEAE44         2735.3901425      0.1597627048976                  nan            0.1587991   0.0009636048975969
          2735.3901425           40.9221894              MQEAE44              MQEAE45         2784.0341494      0.6803791717719                  nan            0.6800006   0.0003785717719345
          2784.0341494             41.60219              MQEAE45              MQD3E40           2850.27221     0.07679828839155                  nan            0.0735521    0.003246188391545
            2850.27221           42.6757421              MQD3E40              MQLA2RE         2920.9780873      0.1296570674275                  nan            0.1278497    0.001807367427521
          2920.9780873           43.8035918              MQLA2RE              MQLB8RE         2942.8131119      0.5018129147662                  nan            0.5017116   0.0001013147661998
          2942.8131119           44.3053034              MQLB8RE              MQLB1RE         2960.9918734      0.2069147703246                  nan             0.234258    -0.02734322967536
          2960.9918734           44.5395614              MQLB1RE              MQLC7RE         2989.1433603      0.5246623038311                  nan             0.528155   -0.003492696168945
          2989.1433603           45.0677164              MQLC7RE              MQLC3RE         3003.3799331      0.2498727209823                  nan            0.2217067      0.0281660209823
          3003.3799331           45.2894231              MQLC3RE               MQC2RE         3013.8146988      0.0149736638454                  nan            0.0153077   -0.000334036154601
          3013.8146988           45.3047308               MQC2RE               MQC1RE         3015.7846995       0.022547861074                  nan            0.0210136    0.001534261074004
