@ Measure_optics:version %s "0.2.0"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_27_51.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_27_51.sdds/'"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
@ Date %s "14. June 2019, 13:55:56"
@ Model_directory %s "model/"
@ TABLE %s "ORBIT"
@ TYPE %s "ORBIT"
@ Q1 %le 0.5435913236046915
@ Q2 %le 0.6106992661986484
@ FILENAME %s "getCOy.out"
*                 NAME                    S                COUNT                    Y                 STDY                 YMDL               MUYMDL               DELTAY
$                   %s                  %le                   %d                  %le                  %le                  %le                  %le                  %le
                MQC1LE            0.5300002                    1       1.030575191946                  nan                  nan            0.2490992                  nan
                MQC2LE            2.2500008                    1      0.4828329160848                  nan                  nan            0.2499778                  nan
               MQLC3LE           12.9355133                    1       1.229605431491                  nan                  nan            0.2953789                  nan
               MQLC7LE           27.2720861                    1        1.93967224082                  nan                  nan            0.7492946                  nan
               MQLB1LE           55.2235731                    1      0.4476388333865                  nan                  nan            1.2500394                  nan
               MQLB4LE           77.1787307                    1      0.5263551727287                  nan                  nan            1.9465966                  nan
               MQLA5LE          119.0986538                    1     0.09903602246836                  nan                  nan              2.94926                  nan
                MQD3E1          164.5639584                    1      0.3107364409413                  nan                  nan            3.4064553                  nan
                MQEAE4          230.8020191                    1      0.3703721355134                  nan                  nan            4.3815318                  nan
                MQD3E4          270.0136808                    1       1.308138784292                  nan                  nan            5.0411482                  nan
                MQEAE6          306.4724249                    1      0.9727046265383                  nan                  nan            5.5047961                  nan
              MQTATNE1          354.4092937                    1       1.258716238869                  nan                  nan            6.2268103                  nan
              MQTATNE2          397.7476034                    1      0.8260518787644                  nan                  nan            6.6685508                  nan
                MQEAE8          472.7108711                    1      -1.005742221211                  nan                  nan            7.7060253                  nan
                MQD3E8          511.9225329                    1     -0.0973828648386                  nan                  nan            8.3656416                  nan
               MQEAE10          548.3812769                    1      0.4818887527764                  nan                  nan            8.8292895                  nan
               MQEAE11          597.0252838                    1       1.167102316233                  nan                  nan            9.6370935                  nan
               MQR2NE1          696.7698054                    1      -1.011581717334                  nan                  nan             10.85891                  nan
               MQFRNE3          753.3246054                    1       0.353298608365                  nan                  nan           11.4337841                  nan
               MQDRNE5          781.6020054                    1      -0.252196494436                  nan                  nan           11.7122452                  nan
               MQEAE13           881.197528                    1       1.471960801776                  nan                  nan           12.8899378                  nan
               MQD3E12          947.4355886                    1     0.07623802583886                  nan                  nan           13.8650143                  nan
               MQEAE16          983.8943327                    1     -0.4299052301151                  nan                  nan           14.3286622                  nan
               MQD3E14         1023.1059944                    1     -0.1478409611784                  nan                  nan           14.9882786                  nan
               MQEAE18         1059.5647385                    1      0.8440470986993                  nan                  nan           15.4519265                  nan
              MQTANFE1         1107.5016074                    1     -0.1370089377625                  nan                  nan           16.1739407                  nan
               MQD3E16         1189.3444407                    1       1.400659677614                  nan                  nan           17.1895078                  nan
