@ Measure_optics:version %s "0.2.0"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_27_51.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_27_51.sdds/'"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
@ Date %s "14. June 2019, 13:55:56"
@ Model_directory %s "model/"
@ Q1 %le 0.5435913236046915
@ Q2 %le 0.6106992661986484
@ FILENAME %s "getphasey.out"
*                    S               MUYMDL                 NAME                NAME2                   S2               PHASEY               STDPHY               PHYMDL          DELTAPHASEY
$                  %le                  %le                   %s                   %s                  %le                  %le                  %le                  %le                  %le
             0.5300002            0.2490992               MQC1LE               MQC2LE            2.2500008      0.1215879776411                  nan            0.0008786      0.1207093776411
             2.2500008            0.2499778               MQC2LE              MQLC3LE           12.9355133      0.0880667993441                  nan            0.0454011      0.0426656993441
            12.9355133            0.2953789              MQLC3LE              MQLC7LE           27.2720861      0.3268427886115                  nan            0.4539157     -0.1270729113885
            27.2720861            0.7492946              MQLC7LE              MQLB1LE           55.2235731      0.0681265191353                  nan            0.5007448     -0.4326182808647
            55.2235731            1.2500394              MQLB1LE              MQLB4LE           77.1787307      0.1778460679719                  nan            0.6965572      0.4812888679719
            77.1787307            1.9465966              MQLB4LE              MQLA5LE          119.0986538      0.8897410796986                  nan            0.0026634     -0.1129223203014
           119.0986538              2.94926              MQLA5LE               MQD3E1          164.5639584      0.3288193906552                  nan            0.4571953     -0.1283759093448
           164.5639584            3.4064553               MQD3E1               MQEAE4          230.8020191      0.3785418629062                  nan            0.9750765      0.4034653629062
           230.8020191            4.3815318               MQEAE4               MQD3E4          270.0136808      0.5781176361259                  nan            0.6596164     -0.0814987638741
           270.0136808            5.0411482               MQD3E4               MQEAE6          306.4724249        0.83406668101                  nan            0.4636479        0.37041878101
           306.4724249            5.5047961               MQEAE6             MQTATNE1          354.4092937      0.7301759104987                  nan            0.7220142     0.00816171049867
           354.4092937            6.2268103             MQTATNE1             MQTATNE2          397.7476034      0.0156751402495                  nan            0.4417405     -0.4260653597505
           397.7476034            6.6685508             MQTATNE2               MQEAE8          472.7108711      0.8389292881701                  nan            0.0374745     -0.1985452118299
           472.7108711            7.7060253               MQEAE8               MQD3E8          511.9225329      0.3156536559972                  nan            0.6596163     -0.3439626440028
           511.9225329            8.3656416               MQD3E8              MQEAE10          548.3812769      0.7536911758482                  nan            0.4636479      0.2900432758482
           548.3812769            8.8292895              MQEAE10              MQEAE11          597.0252838      0.4965796068776                  nan             0.807804     -0.3112243931224
           597.0252838            9.6370935              MQEAE11              MQR2NE1          696.7698054      0.6454327454429                  nan            0.2218165      0.4236162454429
           696.7698054             10.85891              MQR2NE1              MQFRNE3          753.3246054       0.274555455485                  nan            0.5748741      -0.300318644515
           753.3246054           11.4337841              MQFRNE3              MQDRNE5          781.6020054      0.9816087665245                  nan            0.2784611     -0.2968523334755
           781.6020054           11.7122452              MQDRNE5              MQEAE13           881.197528      0.1377129681736                  nan            0.1776926     -0.0399796318264
            881.197528           12.8899378              MQEAE13              MQD3E12          947.4355886      0.5084102821624                  nan            0.9750765     -0.4666662178376
           947.4355886           13.8650143              MQD3E12              MQEAE16          983.8943327      0.0066275822016                  nan            0.4636479     -0.4570203177984
           983.8943327           14.3286622              MQEAE16              MQD3E14         1023.1059944      0.1925484213342                  nan            0.6596164     -0.4670679786658
          1023.1059944           14.9882786              MQD3E14              MQEAE18         1059.5647385      0.2443512622134                  nan            0.4636479     -0.2192966377866
          1059.5647385           15.4519265              MQEAE18             MQTANFE1         1107.5016074      0.6874363171773                  nan            0.7220142     -0.0345778828227
          1107.5016074           16.1739407             MQTANFE1              MQD3E16         1189.3444407      0.3693834814671                  nan            0.0155671      0.3538163814671
          1189.3444407           17.1895078              MQD3E16              MQEAE20         1225.8031848      0.8045490141561                  nan            0.4636479      0.3409011141561
          1225.8031848           17.6531557              MQEAE20              MQD3E18         1265.0148465      0.3127783465889                  nan            0.6596163     -0.3468379534111
          1265.0148465            18.312772              MQD3E18              MQEAE22         1301.4735906      0.9386305822323                  nan            0.4636479      0.4749826822323
          1301.4735906           18.7764199              MQEAE22              MQEAE23         1350.1175975      0.0692459438905                  nan             0.807804      0.2614419438905
          1350.1175975           19.5842239              MQEAE23                MQI6E         1404.3012987       0.580206490468                  nan             0.617605    -0.03739850953204
          1404.3012987           20.2018289                MQI6E                MQI5E         1418.7440064      0.8999519519647                  nan            0.0528115     -0.1528595480353
          1418.7440064           20.2546404                MQI5E                MQI4E         1424.1361014      0.4288554321703                  nan            0.0187699      0.4100855321703
          1424.1361014           20.2734103                MQI4E               MQX2RE         1494.6206604      0.1998304825832                  nan            0.9607692      0.2390612825832
          1494.6206604           21.2341795               MQX2RE                MQM2E         1564.3492168      0.8797691044664                  nan            0.7945117      0.0852574044664
          1564.3492168           22.0286912                MQM2E                MQM7E         1608.8759522      0.7083349600849                  nan            0.6337436     0.07459136008493
          1608.8759522           22.6624348                MQM7E              MQD3E21         1671.2575666      0.9654753650613                  nan            0.7877283      0.1777470650613
          1671.2575666           23.4501631              MQD3E21              MQEAE27         1710.4692283     0.07735634573128                  nan            0.6596163      0.4177400457313
          1710.4692283           24.1097794              MQEAE27              MQD3E23         1746.9279724      0.7018155737743                  nan            0.4636479      0.2381676737743
          1746.9279724           24.5734273              MQD3E23              MQEAE29         1786.1396341      0.4580566051139                  nan            0.6596164     -0.2015597948861
          1786.1396341           25.2330437              MQEAE29              MQEAE30          1813.166033      0.5864062948383                  nan            0.3154602      0.2709460948383
           1813.166033           25.5485039              MQEAE30             MQTAFOE1         1861.1278611      0.4406848755865                  nan            0.7333279     -0.2926430244135
          1861.1278611           26.2818318             MQTAFOE1             MQTAFOE2         1905.3942301        0.54666766166                  nan            0.4318095        0.11485816166
