@ ErrorsFrom: %s "Analytical N-BPM method"
@ RCond %le 1e-10
@ RangeOfBPMs %d 11
@ Measure_optics:version %s "0.2.0"
@ FILENAME %s "getbetay.out"
@ Model_directory %s "model/"
@ CALCULATION_TIME %s "0.91 s"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_27_51.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_27_51.sdds/'"
@ RMS_BETABEAT %s "184.526 %"
@ Date %s "14. June 2019, 13:55:56"
@ BetaAlgorithmVersion %s "2018.7.a"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
*                 NAME                    S              BETYMDL              ALFYMDL                 BETY             STATBETY              SYSBETY              ERRBETY                 ALFY             STATALFY              SYSALFY              ERRALFY                 CORR                NCOMB               BBEATY            DELTABETY
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                   %d                  %le                  %le
                MQC1LE            0.5300002           93.6285972         -176.6390896       14.54686042338                    0                    0        381.394911105      -27.18391869059                    0                    0        1436.08211114                    0                    1     -0.8446322933547     -0.8446322933547
                MQC2LE            2.2500008          291.1407337             168.5324      -21.59397236201                    0                    0       986.5835508268       -14.3222699006                    0                    0       1144.320793082                    0                    4      -1.074170220318      -1.074170220318
               MQLC3LE           12.9355133            7.6774363            3.9602896      0.5530369085688                    0                    0       7.977814864511       1.316985927243                    0                    0       9.564377997098                    0                   24     -0.9279659398061     -0.9279659398061
               MQLC7LE           27.2720861          227.9670433            2.7768696       -485.287753054                    0                    0        629.222376731      -5.644562370079                    0                    0       18.48455813835                    0                    4      -3.128762763376      -3.128762763376
               MQLB1LE           55.2235731          227.9626232           -2.7726728       99.37721654041                    0                    0       316.7916400354      -1.347705604806                    0                    0       7.004839333103                    0                    8     -0.5640635506584     -0.5640635506584
               MQLB4LE           77.1787307           18.1118897           -5.8434664       11.27102049435                    0                    0       24.85396572848      -3.453160079112                    0                    0       17.04897587358                    0                   17     -0.3777004674253     -0.3777004674253
               MQLA5LE          119.0986538          234.1217208           14.3138633      -253.3796917468                    0                    0       289.6627284032       -13.2619301287                    0                    0        34.1761666414                    0                   20      -2.082256233556      -2.082256233556
                MQD3E1          164.5639584           20.9498176            1.7084092        -65.182417987                    0                    0       20.15938973688      -6.928986541758                    0                    0       2.850203373596                    0                   22       -4.11135968969       -4.11135968969
                MQEAE4          230.8020191            7.6858431            1.2526734      -1.849031925947                    0                    0       6.748510737808     -0.8288965104066                    0                    0       2.201962911882                    0                   17      -1.240576329999      -1.240576329999
                MQD3E4          270.0136808           20.9498176           -1.7084092       5.541272080226                    0                    0       16.15220786015     -0.9617973640328                    0                    0       2.823366665693                    0                   27     -0.7354978364954     -0.7354978364954
