@ ErrorsFrom: %s "Analytical N-BPM method"
@ RCond %le 1e-10
@ RangeOfBPMs %d 11
@ Measure_optics:version %s "0.2.0"
@ FILENAME %s "getbetax.out"
@ Model_directory %s "model/"
@ CALCULATION_TIME %s "1.37 s"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_24_51.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_24_51.sdds/'"
@ RMS_BETABEAT %s "14.563 %"
@ Date %s "14. June 2019, 13:54:02"
@ BetaAlgorithmVersion %s "2018.7.a"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
*                 NAME                    S              BETXMDL              ALFXMDL                 BETX             STATBETX              SYSBETX              ERRBETX                 ALFX             STATALFX              SYSALFX              ERRALFX                 CORR                NCOMB               BBEATX            DELTABETX
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                   %d                  %le                  %le
                MQC1LE            0.5300002            2.9087358           -5.2990847       3.658698368782                    0                    0       3.788119521761      -6.710505578488                    0                    0       13.96462782786                    0                   45      0.2578311061395      0.2578311061395
                MQC2LE            2.2500008          142.9688048         -106.7116067        195.005903613                    0                    0       202.5031522066      -146.2648893408                    0                    0       300.9923137194                    0                   36       0.363975196448       0.363975196448
               MQLC3LE           12.9355133           26.9933253            1.1608736       37.75619728711                    0                    0       43.27172062008       1.531979897586                    0                    0       4.751542009183                    0                   36      0.3987234572803      0.3987234572803
               MQLC7LE           27.2720861            9.3764221           -1.0647787       9.475928656423                    0                    0       14.56649537724     -0.9530682473342                    0                    0       4.317307344434                    0                   45     0.01061242287967     0.01061242287967
               MQLB1LE           55.2235731           12.5617527           -1.9840866       14.46648456463                    0                    0       15.78700889316      -2.204957382742                    0                    0       5.534726998737                    0                   36      0.1516294668521      0.1516294668521
               MQLB4LE           77.1787307           35.3516866            4.2598365       38.35849589709                    0                    0       32.36839707869       4.626123294224                    0                    0       7.797578520329                    0                   28     0.08505419645499     0.08505419645499
               MQLA2LE           98.9121927           36.8830728           -6.1504106        36.4127528404                    0                    0       32.61916408879       -6.29581946723                    0                    0       10.61847429152                    0                   36    -0.01275164794835    -0.01275164794835
               MQLA5LE          119.0986538           10.0415612           -3.1555304       8.865531462437                    0                    0       9.448682026715      -2.954091292411                    0                    0       5.670181651018                    0                   36     -0.1171162246726     -0.1171162246726
                MQD3E1          164.5639584            7.4403317            0.2028379       10.10860421473                    0                    0       7.212780155293      0.3234663376301                    0                    0      0.9999020524552                    0                   36      0.3586227902624      0.3586227902624
                MQEAE4          230.8020191           48.5050151           -5.6463304       59.05942649373                    0                    0       44.01186006863      -6.653344083247                    0                    0       10.29598260831                    0                   36      0.2175942296271      0.2175942296271
                MQD3E4          270.0136808            7.4403317           -0.2028379       6.612790578057                    0                    0       6.239750408005     0.02999522903058                    0                    0       1.039633093727                    0                   35     -0.1112236866998     -0.1112236866998
                MQEAE6          306.4724249           48.5050151           -5.6463304       40.35943489045                    0                    0       43.00353162842      -4.598709164089                    0                    0       10.00656959743                    0                   34     -0.1679327424754     -0.1679327424754
              MQTATNE1          354.4092937           45.9537751            4.4063204       53.52969090269                    0                    0        44.2402592318        4.95877340637                    0                    0       8.467563166122                    0                   43      0.1648594873044      0.1648594873044
              MQTATNE2          397.7476034           45.9537751           -4.4063204       50.43705563105                    0                    0       47.03276966033      -5.038944584085                    0                    0       9.071484256181                    0                   26      0.0975606578848      0.0975606578848
