@ Measure_optics:version %s "0.2.0"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_24_51.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_24_51.sdds/'"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
@ Date %s "14. June 2019, 13:54:02"
@ Model_directory %s "model/"
@ TABLE %s "ORBIT"
@ TYPE %s "ORBIT"
@ Q1 %le 0.5447466444366277
@ Q2 %le 0.6121295423650953
@ FILENAME %s "getCOy.out"
*                 NAME                    S                COUNT                    Y                 STDY                 YMDL               MUYMDL               DELTAY
$                   %s                  %le                   %d                  %le                  %le                  %le                  %le                  %le
                MQC1LE            0.5300002                    1        1.00959497081                  nan                  nan            0.2490992                  nan
                MQC2LE            2.2500008                    1      0.4968289871094                  nan                  nan            0.2499778                  nan
               MQLC7LE           27.2720861                    1       1.892686507004                  nan                  nan            0.7492946                  nan
               MQLB1LE           55.2235731                    1      0.4535271037759                  nan                  nan            1.2500394                  nan
               MQLB4LE           77.1787307                    1      0.5839242822531                  nan                  nan            1.9465966                  nan
               MQLA2LE           98.9121927                    1      0.6669824996892                  nan                  nan            2.4533248                  nan
               MQLA5LE          119.0986538                    1      0.1224706473786                  nan                  nan              2.94926                  nan
                MQEAE4          230.8020191                    1      0.3444660463061                  nan                  nan            4.3815318                  nan
                MQD3E4          270.0136808                    1       1.321947328114                  nan                  nan            5.0411482                  nan
              MQTATNE2          397.7476034                    1      0.8156360144322                  nan                  nan            6.6685508                  nan
                MQD3E8          511.9225329                    1     -0.1018776453957                  nan                  nan            8.3656416                  nan
               MQR2NE1          696.7698054                    1     -0.9991780068284                  nan                  nan             10.85891                  nan
               MQD3E12          947.4355886                    1     0.08057825674081                  nan                  nan           13.8650143                  nan
               MQD3E14         1023.1059944                    1     -0.1476857415283                  nan                  nan           14.9882786                  nan
               MQEAE18         1059.5647385                    1      0.8248797890195                  nan                  nan           15.4519265                  nan
              MQTANFE1         1107.5016074                    1     -0.1301318405762                  nan                  nan           16.1739407                  nan
               MQD3E16         1189.3444407                    1       1.364156493872                  nan                  nan           17.1895078                  nan
               MQEAE20         1225.8031848                    1     -0.2597240092958                  nan                  nan           17.6531557                  nan
               MQD3E18         1265.0148465                    1       1.438115413107                  nan                  nan            18.312772                  nan
               MQEAE22         1301.4735906                    1      0.2614154824541                  nan                  nan           18.7764199                  nan
                 MQI6E         1404.3012987                    1      0.1025372442826                  nan                  nan           20.2018289                  nan
                 MQI5E         1418.7440064                    1       1.097732293372                  nan                  nan           20.2546404                  nan
                 MQI4E         1424.1361014                    1      0.6877722661331                  nan                  nan           20.2734103                  nan
                MQX2RE         1494.6206604                    1      0.6969707617559                  nan                  nan           21.2341795                  nan
                 MQM2E         1564.3492168                    1     0.07252159532338                  nan                  nan           22.0286912                  nan
                 MQM7E         1608.8759522                    1       1.698182176063                  nan                  nan           22.6624348                  nan
               MQD3E21         1671.2575666                    1        2.28896431038                  nan                  nan           23.4501631                  nan
               MQEAE27         1710.4692283                    1     -0.6704300590795                  nan                  nan           24.1097794                  nan
               MQD3E23         1746.9279724                    1      -1.588576774787                  nan                  nan           24.5734273                  nan
              MQTAFOE1         1861.1278611                    1     -0.6181147871936                  nan                  nan           26.2818318                  nan
              MQTAFOE2         1905.3942301                    1      0.5674244254877                  nan                  nan           26.7136413                  nan
               MQD3E29         2065.4852081                    1      0.1892881830669                  nan                  nan           29.0338813                  nan
               MQEAE37         2389.8065079                    1      0.6161675183842                  nan                  nan           33.3509534                  nan
               MQD3E31          2426.265252                    1       30.62990726541                  nan                  nan           33.8146013                  nan
               MQD3E33         2501.9356578                    1      0.6870716535018                  nan                  nan           34.9378656                  nan
              MQTAOTE1         2616.1355465                    1     0.07832428471978                  nan                  nan             36.64627                  nan
              MQTAOTE2         2660.4019155                    1      0.9723657209855                  nan                  nan           37.0780795                  nan
               MQEAE45         2784.0341494                    1      0.3074414540155                  nan                  nan           38.9346716                  nan
               MQD3E40           2850.27221                    1      -1.116960170485                  nan                  nan           39.9097482                  nan
               MQLB1RE         2960.9918734                    1     -0.4169279763102                  nan                  nan           42.3540933                  nan
               MQLC7RE         2989.1433603                    1      0.8606080543833                  nan                  nan            42.854773                  nan
               MQLC3RE         3003.3799331                    1      -1.324954967909                  nan                  nan           43.3284036                  nan
                MQC2RE         3013.8146988                    1     -0.6128902689311                  nan                  nan           43.3540103                  nan
                MQC1RE         3015.7846995                    1      0.2426398276148                  nan                  nan           43.3550008                  nan
