@ ErrorsFrom: %s "Analytical N-BPM method"
@ RCond %le 1e-10
@ RangeOfBPMs %d 11
@ Measure_optics:version %s "0.2.0"
@ FILENAME %s "getbetax.out"
@ Model_directory %s "model/"
@ CALCULATION_TIME %s "1.39 s"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_20_44.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_20_44.sdds/'"
@ RMS_BETABEAT %s "3.313 %"
@ Date %s "14. June 2019, 13:52:25"
@ BetaAlgorithmVersion %s "2018.7.a"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
*                 NAME                    S              BETXMDL              ALFXMDL                 BETX             STATBETX              SYSBETX              ERRBETX                 ALFX             STATALFX              SYSALFX              ERRALFX                 CORR                NCOMB               BBEATX            DELTABETX
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                   %d                  %le                  %le
                MQC1LE            0.5300002            2.9087358           -5.2990847       2.917542650682                    0                    0       3.788119521761      -5.337224825483                    0                    0       13.96462782782                    0                   45    0.003027724512312    0.003027724512312
                MQC2LE            2.2500008          142.9688048         -106.7116067       143.6564628688                    0                    0       202.5031522066      -107.2004187119                    0                    0       300.9923121899                    0                   36     0.00480984694357     0.00480984694357
               MQLC3LE           12.9355133           26.9933253            1.1608736       27.73441475384                    0                    0       43.27172062008       1.188031381273                    0                    0       4.751542009183                    0                   36       0.027454544618       0.027454544618
               MQLC7LE           27.2720861            9.3764221           -1.0647787       9.445983790717                    0                    0       14.56649537724      -1.064155794134                    0                    0       4.317307344435                    0                   45    0.007418788315531    0.007418788315531
               MQLB1LE           55.2235731           12.5617527           -1.9840866       13.22708584783                    0                    0       15.60210332444      -2.086725469594                    0                    0        5.47106373747                    0                   45     0.05296499331927     0.05296499331927
               MQLB4LE           77.1787307           35.3516866            4.2598365       35.10218663336                    0                    0       32.36839707869       4.210104807569                    0                    0       7.797578520329                    0                   28   -0.007057653838733   -0.007057653838733
               MQLA2LE           98.9121927           36.8830728           -6.1504106       35.83187416947                    0                    0       32.61916408879      -6.035009998013                    0                    0       10.61847429152                    0                   36    -0.02850084200486    -0.02850084200486
               MQLA5LE          119.0986538           10.0415612           -3.1555304       9.695500317079                    0                    0       9.448682026715      -3.090463924882                    0                    0       5.670181651018                    0                   36    -0.03446285652487    -0.03446285652487
                MQD3E1          164.5639584            7.4403317            0.2028379       7.846550811363                    0                    0       7.176324180874      0.2302929157885                    0                    0      0.9997373881879                    0                   45     0.05459690881295     0.05459690881295
                MQEAE4          230.8020191           48.5050151           -5.6463304       49.30674430965                    0                    0       44.01186006863       -5.69420392095                    0                    0       10.29598260831                    0                   36     0.01652879002303     0.01652879002303
                MQD3E4          270.0136808            7.4403317           -0.2028379       7.129013765659                    0                    0       6.239750408005     -0.1722414557217                    0                    0       1.039633093727                    0                   36    -0.04184194292584    -0.04184194292584
                MQEAE6          306.4724249           48.5050151           -5.6463304       46.95649044754                    0                    0       43.00353162842      -5.453973744282                    0                    0       10.00656959743                    0                   36    -0.03192504216864    -0.03192504216864
              MQTATNE1          354.4092937           45.9537751            4.4063204       47.20167261447                    0                    0        44.2402592318       4.526311259344                    0                    0       8.467563166122                    0                   45     0.02715549509812     0.02715549509812
              MQTATNE2          397.7476034           45.9537751           -4.4063204       46.19427159638                    0                    0       46.68595545704      -4.428451865982                    0                    0       9.005505855425                    0                   36     0.00523344373459     0.00523344373459
                MQEAE8          472.7108711           48.5050151           -5.6463304       48.95075110977                    0                    0       36.76211815704      -5.690543705457                    0                    0       8.678127587957                    0                   36    0.009189482960684    0.009189482960684
                MQD3E8          511.9225329            7.4403317           -0.2028379       7.575111003473                    0                    0       8.183894426171     -0.2057031141883                    0                    0      0.9564122995274                    0                   36     0.01811469016538     0.01811469016538
               MQEAE10          548.3812769           48.5050151           -5.6463304       49.00546238542                    0                    0       48.75808216113      -5.711619881616                    0                    0        11.0450373166                    0                   36     0.01031743386516     0.01031743386516
               MQEAE11          597.0252838           48.5050151            5.6463304       47.95013767454                    0                    0       48.29571787187       5.589949942869                    0                    0       11.04411637882                    0                   36    -0.01143958875825    -0.01143958875825
               MQR2NE1          696.7698054           28.8232835            1.9137339       28.23699572756                    0                    0       26.81957171461       1.842837169156                    0                    0       3.474886000652                    0                   45    -0.02034076972662    -0.02034076972662
               MQFRNE3          753.3246054           28.8233021            1.9137359       28.85882739589                    0                    0       23.50978321488       1.898449272046                    0                    0       3.152281419172                    0                   44    0.001232519985487    0.001232519985487
               MQDRNE5          781.6020054            8.5241331            -0.615502       8.346669930201                    0                    0       6.991734343044     -0.5489459164613                    0                    0       1.797201129187                    0                   44    -0.02081891116871    -0.02081891116871
               MQEAE13           881.197528           48.5050151            5.6463304       49.98101753845                    0                    0       50.97713808989       5.826939069171                    0                    0       12.24319768152                    0                   44      0.0304298933915      0.0304298933915
               MQD3E12          947.4355886            7.4403317           -0.2028379       7.554563819382                    0                    0       6.811973548678     -0.1786730023822                    0                    0       1.160871020094                    0                   44     0.01535309499471     0.01535309499471
               MQEAE16          983.8943327           48.5050151           -5.6463304       48.39090596304                    0                    0       41.47756614525      -5.609690796332                    0                    0       9.493434465752                    0                   35   -0.002352522450005   -0.002352522450005
               MQD3E14         1023.1059944            7.4403317           -0.2028379       7.249896455132                    0                    0       7.069001258665     -0.1922150781918                    0                    0       1.429962046015                    0                   45    -0.02559499395277    -0.02559499395277
