@ ErrorsFrom: %s "Analytical N-BPM method"
@ RCond %le 1e-10
@ RangeOfBPMs %d 11
@ Measure_optics:version %s "0.2.0"
@ FILENAME %s "getbetax.out"
@ Model_directory %s "model/"
@ CALCULATION_TIME %s "1.42 s"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_26_44.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_26_44.sdds/'"
@ RMS_BETABEAT %s "7.796 %"
@ Date %s "14. June 2019, 13:55:42"
@ BetaAlgorithmVersion %s "2018.7.a"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
*                 NAME                    S              BETXMDL              ALFXMDL                 BETX             STATBETX              SYSBETX              ERRBETX                 ALFX             STATALFX              SYSALFX              ERRALFX                 CORR                NCOMB               BBEATX            DELTABETX
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                   %d                  %le                  %le
                MQC1LE            0.5300002            2.9087358           -5.2990847       3.218101518705                    0                    0       3.788119521761      -5.905780404981                    0                    0       13.96462782788                    0                   45      0.1063574487258      0.1063574487258
                MQC2LE            2.2500008          142.9688048         -106.7116067       163.1860101084                    0                    0       202.5031522066      -122.1293634682                    0                    0       300.9923146373                    0                   36      0.1414099064248      0.1414099064248
               MQLC3LE           12.9355133           26.9933253            1.1608736       31.21895647149                    0                    0       43.27172062008       1.271790641248                    0                    0       4.751542009183                    0                   36      0.1565435575103      0.1565435575103
               MQLC7LE           27.2720861            9.3764221           -1.0647787       9.350384749909                    0                    0       14.56649537724     -0.9717920060303                    0                    0       4.317307344435                    0                   45   -0.002776896113841   -0.002776896113841
               MQLB1LE           55.2235731           12.5617527           -1.9840866       13.83113447501                    0                    0       15.78700889316      -2.136770002313                    0                    0       5.534726998737                    0                   36      0.1010513266201      0.1010513266201
               MQLB4LE           77.1787307           35.3516866            4.2598365       36.19686988201                    0                    0       32.36839707869       4.311203118442                    0                    0       7.797578520329                    0                   28     0.02390786305533     0.02390786305533
               MQLA2LE           98.9121927           36.8830728           -6.1504106       36.17451736829                    0                    0       32.61916408879      -6.174977077158                    0                    0       10.61847429152                    0                   36    -0.01921085684888    -0.01921085684888
               MQLA5LE          119.0986538           10.0415612           -3.1555304       9.214284010852                    0                    0       9.448682026715      -3.027384292427                    0                    0       5.670181651018                    0                   36    -0.08238531565673    -0.08238531565673
                MQD3E1          164.5639584            7.4403317            0.2028379       8.867510553769                    0                    0       7.212780155293      0.2826889166506                    0                    0      0.9999020524552                    0                   36      0.1918165629321      0.1918165629321
                MQEAE4          230.8020191           48.5050151           -5.6463304       53.66332784345                    0                    0       44.01186006863      -6.100098461808                    0                    0       10.29598260831                    0                   36      0.1063459671709      0.1063459671709
                MQD3E4          270.0136808            7.4403317           -0.2028379       6.722642514868                    0                    0       6.239750408005     -0.0720585727975                    0                    0       1.039633093727                    0                   36    -0.09645929967504    -0.09645929967504
                MQEAE6          306.4724249           48.5050151           -5.6463304       43.18632567252                    0                    0       43.00353162842        -4.9690659528                    0                    0       10.00656959743                    0                   36     -0.1096523610295     -0.1096523610295
