@ Measure_optics:version %s "0.2.0"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_26_44.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_26_44.sdds/'"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
@ Date %s "14. June 2019, 13:55:42"
@ Model_directory %s "model/"
@ Q1 %le 0.5444053704161292
@ Q2 %le 0.610307832590731
@ FILENAME %s "getphasey.out"
*                    S               MUYMDL                 NAME                NAME2                   S2               PHASEY               STDPHY               PHYMDL          DELTAPHASEY
$                  %le                  %le                   %s                   %s                  %le                  %le                  %le                  %le                  %le
             0.5300002            0.2490992               MQC1LE               MQC2LE            2.2500008       0.003268518045                  nan            0.0008786       0.002389918045
             2.2500008            0.2499778               MQC2LE              MQLC7LE           27.2720861      0.5266216913365                  nan            0.4993168      0.0273048913365
            27.2720861            0.7492946              MQLC7LE              MQLB1LE           55.2235731      0.4873799865529                  nan            0.5007448     -0.0133648134471
            55.2235731            1.2500394              MQLB1LE              MQLA5LE          119.0986538      0.7358108674065                  nan            0.6992206     0.03659026740647
           119.0986538              2.94926              MQLA5LE               MQD3E1          164.5639584      0.4366158975101                  nan            0.4571953    -0.02057940248987
           164.5639584            3.4064553               MQD3E1               MQD3E4          270.0136808      0.6131067838691                  nan            0.6346929    -0.02158611613094
           270.0136808            5.0411482               MQD3E4             MQTATNE1          354.4092937      0.1984898744976                  nan            0.1856621     0.01282777449764
           354.4092937            6.2268103             MQTATNE1             MQTATNE2          397.7476034      0.4033010334231                  nan            0.4417405     -0.0384394665769
           397.7476034            6.6685508             MQTATNE2               MQEAE8          472.7108711      0.0619960600476                  nan            0.0374745      0.0245215600476
           472.7108711            7.7060253               MQEAE8               MQD3E8          511.9225329      0.7452043728632                  nan            0.6596163      0.0855880728632
           511.9225329            8.3656416               MQD3E8              MQEAE10          548.3812769       0.453616417914                  nan            0.4636479    -0.01003148208604
           548.3812769            8.8292895              MQEAE10              MQR2NE1          696.7698054      0.9259997494725                  nan            0.0296205     -0.1036207505275
           696.7698054             10.85891              MQR2NE1              MQD3E12          947.4355886      0.0122530875892                  nan    0.006104300000001    0.006148787589199
           947.4355886           13.8650143              MQD3E12              MQD3E14         1023.1059944      0.1516007845172                  nan            0.1232643     0.02833648451723
          1023.1059944           14.9882786              MQD3E14             MQTANFE1         1107.5016074      0.2259275838937                  nan            0.1856621     0.04026548389367
          1107.5016074           16.1739407             MQTANFE1              MQEAE20         1225.8031848      0.4741496181917                  nan             0.479215     -0.0050653818083
          1225.8031848           17.6531557              MQEAE20              MQD3E18         1265.0148465      0.6069759592704                  nan            0.6596163     -0.0526403407296
          1265.0148465            18.312772              MQD3E18                MQI6E         1404.3012987      0.8654830643555                  nan            0.8890569     -0.0235738356445
          1404.3012987           20.2018289                MQI6E                MQI5E         1418.7440064      0.0922219166302                  nan            0.0528115      0.0394104166302
          1418.7440064           20.2546404                MQI5E                MQI4E         1424.1361014      0.0385341435224                  nan            0.0187699      0.0197642435224
          1424.1361014           20.2734103                MQI4E               MQX2RE         1494.6206604       0.918741808127                  nan            0.9607692      -0.042027391873
          1494.6206604           21.2341795               MQX2RE                MQM2E         1564.3492168      0.8242215924123                  nan            0.7945117     0.02970989241233
          1564.3492168           22.0286912                MQM2E                MQM7E         1608.8759522      0.5780454196964                  nan            0.6337436    -0.05569818030363
          1608.8759522           22.6624348                MQM7E              MQD3E21         1671.2575666      0.8283760740894                  nan            0.7877283      0.0406477740894
          1671.2575666           23.4501631              MQD3E21              MQD3E23         1746.9279724      0.1474757248186                  nan            0.1232642      0.0242115248186
          1746.9279724           24.5734273              MQD3E23              MQEAE29         1786.1396341      0.6637736240665                  nan            0.6596164    0.004157224066499
          1786.1396341           25.2330437              MQEAE29             MQTAFOE1         1861.1278611      0.0153468528639                  nan            0.0487881     -0.0334412471361
          1861.1278611           26.2818318             MQTAFOE1              MQEAE32         1980.3824571      0.5363175222017                  nan            0.4805976      0.0557199222017
          1980.3824571           27.7624294              MQEAE32              MQD3E29         2065.4852081      0.2704694228603                  nan            0.2714519  -0.0009824771397025
          2065.4852081           29.0338813              MQD3E29              MQD3E31          2426.265252      0.7541377460668                  nan              0.78072     -0.0265822539332
           2426.265252           33.8146013              MQD3E31              MQEAE39         2465.4769137      0.6166651092159                  nan            0.6596164     -0.0429512907841
          2465.4769137           34.4742177              MQEAE39              MQD3E33         2501.9356578      0.5204467339015                  nan            0.4636479     0.05679883390148
          2501.9356578           34.9378656              MQD3E33             MQTAOTE1         2616.1355465      0.5918445013599                  nan            0.7084044     -0.1165598986401
          2616.1355465             36.64627             MQTAOTE1             MQTAOTE2         2660.4019155      0.5006173888379                  nan            0.4318095     0.06880788883786
          2660.4019155           37.0780795             MQTAOTE2              MQD3E40           2850.27221      0.7845395895388                  nan            0.8316687    -0.04712911046116
            2850.27221           39.9097482              MQD3E40              MQLB1RE         2960.9918734      0.5272610360365                  nan            0.4443451      0.0829159360365
          2960.9918734           42.3540933              MQLB1RE              MQLC7RE         2989.1433603       0.481922736063                  nan            0.5006797      -0.018756963937
          2989.1433603            42.854773              MQLC7RE              MQLC3RE         3003.3799331      0.4335565193272                  nan            0.4736306     -0.0400740806728
          3003.3799331           43.3284036              MQLC3RE               MQC2RE         3013.8146988      0.0836843230348                  nan            0.0256067      0.0580776230348
          3013.8146988           43.3540103               MQC2RE               MQC1RE         3015.7846995      0.9954735632809                  nan   0.0009905000000003     -0.0055169367191
