@ ErrorsFrom: %s "Analytical N-BPM method"
@ RCond %le 1e-10
@ RangeOfBPMs %d 11
@ Measure_optics:version %s "0.2.0"
@ FILENAME %s "getbetay.out"
@ Model_directory %s "model/"
@ CALCULATION_TIME %s "0.92 s"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_26_44.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_26_44.sdds/'"
@ RMS_BETABEAT %s "62.936 %"
@ Date %s "14. June 2019, 13:55:42"
@ BetaAlgorithmVersion %s "2018.7.a"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
*                 NAME                    S              BETYMDL              ALFYMDL                 BETY             STATBETY              SYSBETY              ERRBETY                 ALFY             STATALFY              SYSALFY              ERRALFY                 CORR                NCOMB               BBEATY            DELTABETY
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                   %d                  %le                  %le
                MQC1LE            0.5300002           93.6285972         -176.6390896       82.09030736466                    0                    0       378.9845745837       -154.590676947                    0                    0        1426.16152934                    0                    3     -0.1232346759473     -0.1232346759473
                MQC2LE            2.2500008          291.1407337             168.5324       204.9905645985                    0                    0       506.6168759694       118.8080518142                    0                    0       587.0662367922                    0                    6     -0.2959055849268     -0.2959055849268
               MQLC7LE           27.2720861          227.9670433            2.7768696       165.5909655446                    0                    0       385.8140972543         1.9858025672                    0                    0        10.0290834101                    0                   10     -0.2736188391638     -0.2736188391638
               MQLB1LE           55.2235731          227.9626232           -2.7726728       165.1790286126                    0                    0       310.9789064088       -1.95249618597                    0                    0        7.37894534011                    0                   10     -0.2754117921005     -0.2754117921005
               MQLA5LE          119.0986538          234.1217208           14.3138633       357.2394289769                    0                    0       342.5731333501       20.89254615449                    0                    0       37.77385167001                    0                   40       0.525870507684       0.525870507684
                MQD3E1          164.5639584           20.9498176            1.7084092       22.50728816036                    0                    0       25.35825076956       1.621472005145                    0                    0       3.123846185862                    0                   32      0.0743429174468      0.0743429174468
                MQD3E4          270.0136808           20.9498176           -1.7084092       35.31207825539                    0                    0       18.30050892017      -2.593374262075                    0                    0       2.865817828358                    0                   41      0.6855554033744      0.6855554033744
              MQTATNE1          354.4092937           14.5078121           -1.2253565       11.64060507143                    0                    0       14.97125027988     -0.9685533407104                    0                    0       2.242968148026                    0                   42     -0.1976319384898     -0.1976319384898
              MQTATNE2          397.7476034           14.5078121            1.2253565       14.01729435305                    0                    0       15.13135820645       1.536942899043                    0                    0       3.011203482858                    0                   42    -0.03381059415209    -0.03381059415209
                MQEAE8          472.7108711            7.6858431            1.2526734       6.702822371306                    0                    0       7.431145858506       1.202218951213                    0                    0         2.9393668002                    0                   42     -0.1279001816592     -0.1279001816592
                MQD3E8          511.9225329           20.9498176           -1.7084092       37.55183200818                    0                    0       21.03337457884      -3.987285604486                    0                    0       3.963354860819                    0                   20      0.7924658211909      0.7924658211909
               MQEAE10          548.3812769            7.6858431            1.2526734       9.094525135547                    0                    0       7.133870290369      0.8769156864204                    0                    0       2.160967266557                    0                   27      0.1832826948481      0.1832826948481
               MQR2NE1          696.7698054            9.2517301           -0.6740765       10.38079830172                    0                    0       11.20556743981     -0.3424308690855                    0                    0       2.715408290588                    0                   19      0.1220386013767      0.1220386013767
               MQD3E12          947.4355886           20.9498176           -1.7084092       18.74748043328                    0                    0       26.87139236285      -1.202981261925                    0                    0       5.316101928608                    0                   17     -0.1051244077045     -0.1051244077045
               MQD3E14         1023.1059944           20.9498176           -1.7084092       28.04100005497                    0                    0       17.31224939714      -2.209161204167                    0                    0         3.0275389714                    0                   40      0.3384842097609      0.3384842097609
              MQTANFE1         1107.5016074           14.5078121           -1.2253565        17.8579502436                    0                    0       15.70664592477      -1.779112294224                    0                    0       2.102968142428                    0                   35      0.2309195983866      0.2309195983866
               MQEAE20         1225.8031848            7.6858431            1.2526734       9.685635222446                    0                    0       7.739294469253        1.23649800074                    0                    0       3.359707483999                    0                   34      0.2601916401919      0.2601916401919
               MQD3E18         1265.0148465           20.9498176           -1.7084092       26.20945524573                    0                    0       18.51917454636      -1.878488574637                    0                    0       3.476444739414                    0                   33      0.2510588753635      0.2510588753635
                 MQI6E         1404.3012987           27.8083512            1.2057705       20.29553406933                    0                    0       26.47827771437       1.235656286817                    0                    0       2.719598266196                    0                   31     -0.2701640624661     -0.2701640624661
                 MQI5E         1418.7440064           69.7334913            4.4926479       89.91323187655                    0                    0       70.70423319393        5.84908251953                    0                    0       9.047586394733                    0                   41      0.2893837695539      0.2893837695539
                 MQI4E         1424.1361014           30.1163345            2.8546183       30.31084637997                    0                    0       29.67479419605       2.778820645712                    0                    0       5.297885096316                    0                   32    0.006458683740787    0.006458683740787
                MQX2RE         1494.6206604           22.2827608            0.9330685       34.07232809438                    0                    0        24.1528967825       1.652663673926                    0                    0       2.068750180099                    0                   34       0.529089164498       0.529089164498
                 MQM2E         1564.3492168           28.5508884            1.3770404       37.77213634543                    0                    0       33.58662284542       1.725677660093                    0                    0       3.670769480032                    0                   43      0.3229758673789      0.3229758673789
                 MQM7E         1608.8759522           35.6097046            -3.009263       46.60232462563                    0                    0       27.60616672169      -3.127752340377                    0                    0        4.56521140188                    0                   41      0.3086973101606      0.3086973101606
               MQD3E21         1671.2575666           20.9498176            1.7084092       21.49635789289                    0                    0       19.58058302274       1.826253280548                    0                    0       2.989028798739                    0                   41     0.02608806927709     0.02608806927709
               MQD3E23         1746.9279724           20.9498176            1.7084092       34.69873459634                    0                    0       22.43386196728       2.868655395378                    0                    0        4.33775973136                    0                   41      0.6562786015061      0.6562786015061
               MQEAE29         1786.1396341            7.6858431           -1.2526734       9.965862023771                    0                    0       8.650589791446      -1.796094241019                    0                    0       3.249812348359                    0                   35      0.2966517653439      0.2966517653439
              MQTAFOE1         1861.1278611           13.8843623           -1.6545976       15.60066698777                    0                    0       14.73400675211      -1.695696205511                    0                    0       3.416267916422                    0                   34      0.1236142251758      0.1236142251758
               MQEAE32         1980.3824571            7.6858431            1.2526734       7.079374278665                    0                    0       7.443587337504      0.8195350095019                    0                    0       2.622756857473                    0                   32    -0.07890726019827    -0.07890726019827
               MQD3E29         2065.4852081           20.9498176            1.7084092      -29.87183502278                    0                    0       20.70210662123      -2.227884399345                    0                    0       3.589899821537                    0                   27      -2.425875661217      -2.425875661217
               MQD3E31          2426.265252           20.9498176            1.7084092       43.66681492134                    0                    0       19.47897549189       3.245450394602                    0                    0       3.380562739799                    0                   38       1.084352988416       1.084352988416
               MQEAE39         2465.4769137            7.6858431           -1.2526734       10.57261271953                    0                    0       7.106102978308       -1.54064362018                    0                    0       2.766426915228                    0                   31      0.3755957000385      0.3755957000385
               MQD3E33         2501.9356578           20.9498176            1.7084092       27.49709651448                    0                    0       17.37871855511       1.663473427645                    0                    0        2.81574062059                    0                   29      0.3125220008826      0.3125220008826
              MQTAOTE1         2616.1355465           13.8843623           -1.6545976       15.37324277668                    0                    0       15.15429868086      -1.185319322901                    0                    0       3.419321817388                    0                   22      0.1072343435378      0.1072343435378
              MQTAOTE2         2660.4019155           13.8843623            1.6545976        14.1078604787                    0                    0       19.65470449236       1.794184216114                    0                    0       4.177146973557                    0                   20     0.01609711514787     0.01609711514787
