@ Measure_optics:version %s "0.2.0"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_30_21.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_30_21.sdds/'"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
@ Date %s "14. June 2019, 13:58:16"
@ Model_directory %s "model/"
@ Q1 %le 0.5440298346613024
@ Q2 %le 0.6077041672656596
@ FILENAME %s "getphasex.out"
*                    S               MUXMDL                 NAME                NAME2                   S2               PHASEX               STDPHX               PHXMDL          DELTAPHASEX
$                  %le                  %le                   %s                   %s                  %le                  %le                  %le                  %le                  %le
             0.5300002            0.2203223               MQC1LE               MQC2LE            2.2500008      0.0217107905584                  nan             0.020702      0.0010087905584
             2.2500008            0.2410243               MQC2LE              MQLC3LE           12.9355133      0.0199357951965                  nan            0.0206725     -0.0007367048035
            12.9355133            0.2616968              MQLC3LE              MQLC7LE           27.2720861       0.235568268179                  nan              0.21045       0.025118268179
            27.2720861            0.4721468              MQLC7LE              MQLB1LE           55.2235731      0.5163235381157                  nan            0.5158008   0.0005227381156998
            55.2235731            0.9879476              MQLB1LE              MQLB4LE           77.1787307      0.3194897895885                  nan            0.3322599     -0.0127701104115
            77.1787307            1.3202075              MQLB4LE              MQLA2LE           98.9121927       0.502311623251                  nan            0.5040403      -0.001728676749
            98.9121927            1.8242478              MQLA2LE              MQLA5LE          119.0986538      0.4874588049771                  nan            0.4878296  -0.0003707950229001
           119.0986538            2.3120774              MQLA5LE               MQD3E1          164.5639584      0.7132165361875                  nan            0.6951392      0.0180773361875
           164.5639584            3.0072166               MQD3E1               MQEAE4          230.8020191      0.0785172722417                  nan            0.0735521      0.0049651722417
           230.8020191            4.0807687               MQEAE4               MQD3E4          270.0136808      0.5978221824668                  nan            0.6054169    -0.00759471753324
           270.0136808            4.6861856               MQD3E4               MQEAE6          306.4724249      0.5358136362278                  nan            0.5427189    -0.00690526377216
           306.4724249            5.2289045               MQEAE6             MQTATNE1          354.4092937      0.6822855537791                  nan            0.7003273     -0.0180417462209
           354.4092937            5.9292318             MQTATNE1             MQTATNE2          397.7476034      0.5211453073444                  nan             0.472296      0.0488493073444
           397.7476034            6.4015278             MQTATNE2               MQEAE8          472.7108711      0.1386643750426                  nan            0.1684624     -0.0297980249574
