@ Measure_optics:version %s "0.2.0"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_28_23.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_28_23.sdds/'"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
@ Date %s "14. June 2019, 13:56:28"
@ Model_directory %s "model/"
@ Q1 %le 0.5437382542545829
@ Q2 %le 0.6108058566959051
@ RMSbetabeat %le 1.6314171024267958
@ RescalingFactor %le 0.13247910078491065
@ FILENAME %s "getampbetay.out"
*                 NAME                    S                COUNT                 BETY              BETYSTD              BETYMDL               MUYMDL            DELTABETY              BETYRES           BETYSTDRES
$                   %s                  %le                   %d                  %le                  %le                  %le                  %le                  %le                  %le                  %le
                MQC1LE            0.5300002                    1       2.096045381062                    0           93.6285972            0.2490992     -0.9776131925101      0.2776822072875                    0
                MQC2LE            2.2500008                    1       10.17043362067                    0          291.1407337            0.2499778     -0.9650669506413       1.347369900659                    0
               MQLC3LE           12.9355133                    1       33.29400382301                    0            7.6774363            0.2953789       3.336604371828       4.410759688002                    0
               MQLC7LE           27.2720861                    1       7.166547604668                    0          227.9670433            0.7492946     -0.9685632295751      0.9494177823987                    0
               MQLB1LE           55.2235731                    1       33.26382597742                    0          227.9626232            1.2500394      -0.854082105608       4.406761754154                    0
               MQLB4LE           77.1787307                    1       14.85955111787                    0           18.1118897            1.9465966     -0.1795692573222       1.968579970163                    0
               MQLA2LE           98.9121927                    1       6.110361714645                    0           17.1404258            2.4533248     -0.6435116731671      0.8094952254267                    0
               MQLA5LE          119.0986538                    1       9.692780557672                    0          234.1217208              2.94926     -0.9585993963971       1.284090852386                    0
                MQD3E1          164.5639584                    1       5.706938402658                    0           20.9498176            3.4064553     -0.7275900672921       0.756050067819                    0
                MQEAE4          230.8020191                    1       3.083409320202                    0            7.6858431            4.3815318     -0.5988196376007      0.4084872940922                    0
                MQD3E4          270.0136808                    1       14.03490877119                    0           20.9498176            5.0411482     -0.3300701209355       1.859332093606                    0
                MQEAE6          306.4724249                    1       32.93760228839                    0            7.6858431            5.5047961       3.285489810271       4.363543933177                    0
              MQTATNE1          354.4092937                    1       5.290515579637                    0           14.5078121            6.2268103     -0.6353333264058      0.7008827466788                    0
              MQTATNE2          397.7476034                    1       5.729671044164                    0           14.5078121            6.6685508     -0.6050630512258      0.7590616677242                    0
                MQEAE8          472.7108711                    1       3.374731013386                    0            7.6858431            7.7060253     -0.5609159633526      0.4470813300444                    0
                MQD3E8          511.9225329                    1       5.552419283648                    0           20.9498176            8.3656416     -0.7349657457806      0.7355795138785                    0
               MQEAE10          548.3812769                    1       5.951973081085                    0            7.6858431            8.8292895     -0.2255926898787      0.7885120416782                    0
               MQEAE11          597.0252838                    1       14.04830285819                    0            7.6858431            9.6370935      0.8278154621954       1.861106530207                    0
               MQR2NE1          696.7698054                    1       10.83967080416                    0            9.2517301             10.85891      0.1716371626708        1.43602984094                    0
               MQFRNE3          753.3246054                    1       22.77979781742                    0            9.2517568           11.4337841       1.462213210946       3.017847130914                    0
               MQDRNE5          781.6020054                    1       16.08269671885                    0           30.1970047           11.7122452     -0.4674075499001        2.13062119951                    0
               MQEAE13           881.197528                    1       10.64499705686                    0            7.6858431           12.8899378      0.3850135786489       1.410239637951                    0
               MQD3E12          947.4355886                    1       12.54524507263                    0           20.9498176           13.8650143     -0.4011764058207       1.661982786349                    0
               MQEAE16          983.8943327                    1       5.710803708611                    0            7.6858431           14.3286622     -0.2569710786041      0.7565621400759                    0
               MQD3E14         1023.1059944                    1      0.3611250388117                    0           20.9498176           14.9882786      -0.982762377902     0.04784152041269                    0
               MQEAE18         1059.5647385                    1       1.720844184013                    0            7.6858431           15.4519265     -0.7761020929489       0.227975890089                    0
