@ Measure_optics:version %s "0.2.0"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_28_04.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_28_04.sdds/'"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
@ Date %s "14. June 2019, 13:56:13"
@ Model_directory %s "model/"
@ Q1 %le 0.543623622071511
@ Q2 %le 0.6115816841649075
@ RMSbetabeat %le 0.30089639202982826
@ RescalingFactor %le 1.12836654521689
@ FILENAME %s "getampbetax.out"
*                 NAME                    S                COUNT                 BETX              BETXSTD              BETXMDL               MUXMDL            DELTABETX              BETXRES           BETXSTDRES
$                   %s                  %le                   %d                  %le                  %le                  %le                  %le                  %le                  %le                  %le
                MQC1LE            0.5300002                    1       1.225984915223                    0            2.9087358            0.2203223     -0.5785162353958       1.383360363278                    0
                MQC2LE            2.2500008                    1       227.1159915887                    0          142.9688048            0.2410243      0.5885702612284       256.2700867924                    0
               MQLC3LE           12.9355133                    1       43.81097332026                    0           26.9933253            0.2616968      0.6230298725094       49.43483660797                    0
               MQLC7LE           27.2720861                    1       10.39411580471                    0            9.3764221            0.4721468      0.1085375310387       11.72837254115                    0
               MQLB1LE           55.2235731                    1         12.965780187                    0           12.5617527            0.9879476     0.03216330528445       14.63015259564                    0
               MQLB4LE           77.1787307                    1       44.49300770267                    0           35.3516866            1.3202075      0.2585823190305       50.20442138777                    0
               MQLA2LE           98.9121927                    1       53.10002619904                    0           36.8830728            1.8242478       0.439685529646       59.91629311314                    0
               MQLA5LE          119.0986538                    1       11.70790592158                    0           10.0415612            2.3120774      0.1659447857149       13.21080935645                    0
                MQD3E1          164.5639584                    1       7.305493239472                    0            7.4403317            3.0072166    -0.01812264102796       8.243274167728                    0
                MQEAE4          230.8020191                    1       38.27456887176                    0           48.5050151            4.0807687     -0.2109152261296        43.1877430475                    0
                MQD3E4          270.0136808                    1       6.512607103849                    0            7.4403317            4.6861856     -0.1246886071156       7.348607978125                    0
                MQEAE6          306.4724249                    1       52.32772196272                    0           48.5050151            5.2289045     0.07881054886464       59.04485085014                    0
              MQTATNE1          354.4092937                    1       37.02543947242                    0           45.9537751            5.9292318     -0.1942894921722       41.77826722264                    0
              MQTATNE2          397.7476034                    1       38.33692710087                    0           45.9537751            6.4015278     -0.1657502127421       43.25810598704                    0
                MQEAE8          472.7108711                    1       37.49060811082                    0           48.5050151            7.5699902     -0.2270776942647       42.30314795208                    0
                MQD3E8          511.9225329                    1       6.338106871073                    0            7.4403317            8.1754072     -0.1481418938522       7.151707753329                    0
               MQEAE10          548.3812769                    1       47.15034848851                    0           48.5050151             8.718126    -0.02792838243016       53.20287582975                    0
               MQEAE11          597.0252838                    1       52.38565419486                    0           48.5050151            9.3981267     0.08000490437656       59.11021964278                    0
               MQR2NE1          696.7698054                    1       10.73312264692                    0           28.8232835           10.9206195     -0.6276231801655       12.11089652049                    0
               MQFRNE3          753.3246054                    1       13.54314714099                    0           28.8233021           11.5379038     -0.5301320059025       15.28163415085                    0
               MQDRNE5          781.6020054                    1       3.337246872098                    0            8.5241331            11.856421     -0.6084942793657       3.765637723605                    0
               MQEAE13           881.197528                    1       55.83614002082                    0           48.5050151           13.2020923      0.1511415861989       63.00363241353                    0
               MQD3E12          947.4355886                    1       7.283993336143                    0            7.4403317           14.2756444     -0.0210122841508       8.219014396087                    0
               MQEAE16          983.8943327                    1       42.07550933944                    0           48.5050151           14.8183633     -0.1325534225132       47.47659711158                    0
               MQD3E14         1023.1059944                    1       5.841626657127                    0            7.4403317           15.4237802      -0.214870130437       6.591496089549                    0
               MQEAE18         1059.5647385                    1       37.77249052178                    0           48.5050151           15.9664991     -0.2212662867147        42.6212146343                    0
              MQTANFE1         1107.5016074                    1       40.23779423605                    0           45.9537751           16.6668263     -0.1243854471479       45.40298086928                    0
               MQD3E16         1189.3444407                    1       6.944906012878                    0            7.4403317            17.764866    -0.06658650542722       7.836399604607                    0
               MQEAE20         1225.8031848                    1       37.79255769073                    0           48.5050151           18.3075848     -0.2208525734336        42.6438577564                    0
               MQD3E18         1265.0148465                    1       6.015841470779                    0            7.4403317           18.9130018     -0.1914552047754       6.788074256956                    0
               MQEAE22         1301.4735906                    1       42.70757106815                    0           48.5050151           19.4557206     -0.1195225693652       48.18979442078                    0
               MQEAE23         1350.1175975                    1       55.82028852377                    0           48.5050151           20.1357212      0.1508147850008       62.98574611457                    0
                 MQI6E         1404.3012987                    1       11.55847898053                    0           12.5196316             21.14351    -0.07677163755089       13.04220099523                    0
