@ Measure_optics:version %s "0.2.0"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_29_52.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_29_52.sdds/'"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
@ Date %s "14. June 2019, 13:57:28"
@ Model_directory %s "model/"
@ TABLE %s "ORBIT"
@ TYPE %s "ORBIT"
@ Q1 %le 0.5439600364842365
@ Q2 %le 0.6050631034157494
@ FILENAME %s "getCOy.out"
*                 NAME                    S                COUNT                    Y                 STDY                 YMDL               MUYMDL               DELTAY
$                   %s                  %le                   %d                  %le                  %le                  %le                  %le                  %le
                MQC1LE            0.5300002                    1       1.037873197774                  nan                  nan            0.2490992                  nan
                MQC2LE            2.2500008                    1      0.5041941191178                  nan                  nan            0.2499778                  nan
               MQLC7LE           27.2720861                    1        1.92405747041                  nan                  nan            0.7492946                  nan
               MQLB1LE           55.2235731                    1      0.4870308480341                  nan                  nan            1.2500394                  nan
               MQLB4LE           77.1787307                    1      0.4897843208386                  nan                  nan            1.9465966                  nan
               MQLA5LE          119.0986538                    1      0.0993990059035                  nan                  nan              2.94926                  nan
                MQD3E1          164.5639584                    1      0.3125048411294                  nan                  nan            3.4064553                  nan
                MQD3E4          270.0136808                    1        1.30364755075                  nan                  nan            5.0411482                  nan
              MQTATNE1          354.4092937                    1        1.26437837081                  nan                  nan            6.2268103                  nan
                MQD3E8          511.9225329                    1     -0.1117512245138                  nan                  nan            8.3656416                  nan
               MQD3E12          947.4355886                    1     0.07111026719164                  nan                  nan           13.8650143                  nan
               MQD3E14         1023.1059944                    1     -0.1545753070143                  nan                  nan           14.9882786                  nan
               MQD3E18         1265.0148465                    1       1.431741690245                  nan                  nan            18.312772                  nan
                 MQI5E         1418.7440064                    1       1.105052454127                  nan                  nan           20.2546404                  nan
                 MQI4E         1424.1361014                    1      0.7138036376688                  nan                  nan           20.2734103                  nan
                MQX2RE         1494.6206604                    1      0.7054690127814                  nan                  nan           21.2341795                  nan
                 MQM2E         1564.3492168                    1      0.1013686435932                  nan                  nan           22.0286912                  nan
                 MQM7E         1608.8759522                    1       1.684313160405                  nan                  nan           22.6624348                  nan
               MQD3E21         1671.2575666                    1       2.260681825588                  nan                  nan           23.4501631                  nan
               MQD3E23         1746.9279724                    1      -1.603402851951                  nan                  nan           24.5734273                  nan
               MQEAE29         1786.1396341                    1     -0.2103184160705                  nan                  nan           25.2330437                  nan
               MQEAE30          1813.166033                    1      0.5172232066897                  nan                  nan           25.5485039                  nan
              MQTAFOE2         1905.3942301                    1      0.6094964208604                  nan                  nan           26.7136413                  nan
               MQD3E29         2065.4852081                    1      0.1982577683179                  nan                  nan           29.0338813                  nan
               MQD3E31          2426.265252                    1       28.94257471428                  nan                  nan           33.8146013                  nan
               MQD3E33         2501.9356578                    1      0.7114697329165                  nan                  nan           34.9378656                  nan
              MQTAOTE1         2616.1355465                    1     0.07975239373311                  nan                  nan             36.64627                  nan
               MQEAE44         2735.3901425                    1       0.483327562031                  nan                  nan           38.1268676                  nan
               MQEAE45         2784.0341494                    1      0.3246444571402                  nan                  nan           38.9346716                  nan
               MQD3E40           2850.27221                    1      -1.149454106328                  nan                  nan           39.9097482                  nan
               MQLB1RE         2960.9918734                    1     -0.4424794477129                  nan                  nan           42.3540933                  nan
               MQLC7RE         2989.1433603                    1      0.8862194316658                  nan                  nan            42.854773                  nan
                MQC2RE         3013.8146988                    1     -0.6100633804039                  nan                  nan           43.3540103                  nan
                MQC1RE         3015.7846995                    1      0.2525065481658                  nan                  nan           43.3550008                  nan
