@ Measure_optics:version %s "0.2.0"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_29_52.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_29_52.sdds/'"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
@ Date %s "14. June 2019, 13:57:28"
@ Model_directory %s "model/"
@ Q1 %le 0.5439600364842365
@ Q2 %le 0.6050631034157494
@ FILENAME %s "getphasex.out"
*                    S               MUXMDL                 NAME                NAME2                   S2               PHASEX               STDPHX               PHXMDL          DELTAPHASEX
$                  %le                  %le                   %s                   %s                  %le                  %le                  %le                  %le                  %le
             0.5300002            0.2203223               MQC1LE               MQC2LE            2.2500008      0.0214799288501                  nan             0.020702      0.0007779288501
             2.2500008            0.2410243               MQC2LE              MQLC3LE           12.9355133      0.0183699962374                  nan            0.0206725     -0.0023025037626
            12.9355133            0.2616968              MQLC3LE              MQLC7LE           27.2720861      0.2378487036212                  nan              0.21045      0.0273987036212
            27.2720861            0.4721468              MQLC7LE              MQLB1LE           55.2235731      0.5126834274949                  nan            0.5158008     -0.0031173725051
            55.2235731            0.9879476              MQLB1LE              MQLB4LE           77.1787307      0.3207921383641                  nan            0.3322599     -0.0114677616359
            77.1787307            1.3202075              MQLB4LE              MQLA2LE           98.9121927      0.5039336044316                  nan            0.5040403  -0.0001066955684002
            98.9121927            1.8242478              MQLA2LE              MQLA5LE          119.0986538      0.4888447401022                  nan            0.4878296      0.0010151401022
           119.0986538            2.3120774              MQLA5LE               MQD3E1          164.5639584      0.7102048119437                  nan            0.6951392      0.0150656119437
           164.5639584            3.0072166               MQD3E1               MQEAE4          230.8020191       0.079803739578                  nan            0.0735521       0.006251639578
           230.8020191            4.0807687               MQEAE4               MQD3E4          270.0136808      0.5978168790821                  nan            0.6054169    -0.00760002091789
           270.0136808            4.6861856               MQD3E4               MQEAE6          306.4724249      0.5367012423465                  nan            0.5427189    -0.00601765765351
           306.4724249            5.2289045               MQEAE6             MQTATNE1          354.4092937      0.6816005466577                  nan            0.7003273     -0.0187267533423
           354.4092937            5.9292318             MQTATNE1             MQTATNE2          397.7476034      0.4706521338223                  nan             0.472296     -0.0016438661777
           397.7476034            6.4015278             MQTATNE2               MQEAE8          472.7108711      0.1891998849443                  nan            0.1684624     0.02073748494427
           472.7108711            7.5699902               MQEAE8               MQD3E8          511.9225329      0.6073292232041                  nan             0.605417     0.00191222320413
           511.9225329            8.1754072               MQD3E8              MQEAE10          548.3812769      0.5406736065937                  nan            0.5427188   -0.002045193406329
           548.3812769             8.718126              MQEAE10              MQEAE11          597.0252838      0.6671319698264                  nan            0.6800007    -0.01286873017357
           597.0252838            9.3981267              MQEAE11              MQR2NE1          696.7698054      0.5236106744056                  nan            0.5224928      0.0011178744056
           696.7698054           10.9206195              MQR2NE1              MQFRNE3          753.3246054      0.6251662896826                  nan            0.6172843      0.0078819896826
           753.3246054           11.5379038              MQFRNE3              MQDRNE5          781.6020054      0.3165074663239                  nan            0.3185172   -0.002009733676099
           781.6020054            11.856421              MQDRNE5              MQEAE13           881.197528      0.3433996709967                  nan            0.3456713   -0.002271629003301
            881.197528           13.2020923              MQEAE13              MQD3E12          947.4355886      0.0714687094652                  nan            0.0735521   -0.002083390534799
           947.4355886           14.2756444              MQD3E12              MQEAE16          983.8943327      0.5442944923259                  nan            0.5427189    0.001575592325899
           983.8943327           14.8183633              MQEAE16              MQD3E14         1023.1059944      0.6097168592272                  nan            0.6054169      0.0042999592272
          1023.1059944           15.4237802              MQD3E14              MQEAE18         1059.5647385      0.5446192913318                  nan            0.5427189    0.001900391331799
          1059.5647385           15.9664991              MQEAE18             MQTANFE1         1107.5016074      0.6856851175728                  nan            0.7003272    -0.01464208242722
          1107.5016074           16.6668263             MQTANFE1              MQD3E16         1189.3444407     0.08757956677477                  nan            0.0980397    -0.01046013322523
          1189.3444407            17.764866              MQD3E16              MQEAE20         1225.8031848      0.5423892717704                  nan            0.5427188  -0.0003295282296494
          1225.8031848           18.3075848              MQEAE20              MQD3E18         1265.0148465      0.6129530385847                  nan             0.605417    0.007536038584701
          1265.0148465           18.9130018              MQD3E18              MQEAE22         1301.4735906      0.5467044963655                  nan            0.5427188    0.003985696365501
          1301.4735906           19.4557206              MQEAE22              MQEAE23         1350.1175975       0.682610487709                  nan            0.6800006       0.002609887709
          1350.1175975           20.1357212              MQEAE23                MQI6E         1404.3012987       0.007495120027                  nan            0.0077888  -0.0002936799730001
          1404.3012987             21.14351                MQI6E                MQI5E         1418.7440064      0.1064313405844                  nan            0.1179528     -0.0115214594156
          1418.7440064           21.2614628                MQI5E                MQI4E         1424.1361014      0.0125921628891                  nan            0.0140267   -0.001434537110899
          1424.1361014           21.2754895                MQI4E               MQX2RE         1494.6206604      0.3789658398258                  nan            0.3617457     0.01722013982584
          1494.6206604           22.6372352               MQX2RE                MQM2E         1564.3492168     0.05250911608517                  nan            0.0578742   -0.005365083914831
          1564.3492168           23.6951094                MQM2E                MQM7E         1608.8759522      0.7513288010244                  nan             0.734562     0.01676680102439
          1608.8759522           24.4296714                MQM7E              MQEAE25         1634.7988225      0.4793885032142                  nan            0.4790364   0.0003521032142018
          1634.7988225           24.9087078              MQEAE25              MQD3E21         1671.2575666      0.5446368569141                  nan            0.5427189    0.001917956914099
          1671.2575666           25.4514267              MQD3E21              MQEAE27         1710.4692283      0.6035386242037                  nan            0.6054169   -0.001878275796302
          1710.4692283           26.0568436              MQEAE27              MQD3E23         1746.9279724      0.5378672346675                  nan            0.5427189   -0.004851665332461
          1746.9279724           26.5995625              MQD3E23              MQEAE29         1786.1396341      0.5930998204927                  nan            0.6054169    -0.01231707950734
          1786.1396341           27.2049794              MQEAE29              MQEAE30          1813.166033      0.4715965546487                  nan            0.4681352    0.003461354648739
           1813.166033           27.6731146              MQEAE30             MQTAFOE1         1861.1278611      0.6726749483171                  nan            0.6906639    -0.01798895168294
          1861.1278611           28.3637785             MQTAFOE1             MQTAFOE2         1905.3942301       0.477790348982                  nan            0.4749156    0.002874748981997
          1905.3942301           28.8386941             MQTAFOE2              MQEAE32         1980.3824571      0.1599448510673                  nan            0.1587991      0.0011457510673
          1980.3824571           29.9974932              MQEAE32              MQD3E29         2065.4852081      0.2341230372329                  nan            0.2227195      0.0114035372329
          2065.4852081           31.2202127              MQD3E29              MQEAE35         2104.6968698      0.5960972675727                  nan            0.6054169   -0.009319632427298
          2104.6968698           31.8256296              MQEAE35              MQR2ORE         2203.8099939      0.3349357735238                  nan            0.3400272   -0.005091426476202
          2203.8099939           33.1656568              MQR2ORE              MQDROE5         2288.3421939      0.0891047632653                  nan            0.0722261      0.0168786632653
          2288.3421939           34.2378829              MQDROE5              MQEAE37         2389.8065079       0.586384255268                  nan            0.5955212      -0.009136944732
          2389.8065079           35.8334041              MQEAE37              MQD3E31          2426.265252      0.5475793628682                  nan            0.5427188    0.004860562868204
           2426.265252           36.3761229              MQD3E31              MQEAE39         2465.4769137        0.58677770768                  nan            0.6054169       -0.01863919232
          2465.4769137           36.9815398              MQEAE39              MQD3E33         2501.9356578      0.5408332809273                  nan            0.5427189   -0.001885619072697
          2501.9356578           37.5242587              MQD3E33              MQEAE41         2541.1473195      0.6026077875262                  nan            0.6054169   -0.002809112473802
          2541.1473195           38.1296756              MQEAE41             MQTAOTE1         2616.1355465      0.1643616469648                  nan            0.1587991    0.005562546964797
          2616.1355465           39.2884747             MQTAOTE1             MQTAOTE2         2660.4019155      0.4754663771882                  nan            0.4749156   0.0005507771882143
          2660.4019155           39.7633903             MQTAOTE2              MQEAE44         2735.3901425       0.151235878933                  nan            0.1587991   -0.007563221067013
