@ ErrorsFrom: %s "Analytical N-BPM method"
@ RCond %le 1e-10
@ RangeOfBPMs %d 11
@ Measure_optics:version %s "0.2.0"
@ FILENAME %s "getbetax.out"
@ Model_directory %s "model/"
@ CALCULATION_TIME %s "1.36 s"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_21_06.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_21_06.sdds/'"
@ RMS_BETABEAT %s "3.308 %"
@ Date %s "14. June 2019, 13:52:53"
@ BetaAlgorithmVersion %s "2018.7.a"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
*                 NAME                    S              BETXMDL              ALFXMDL                 BETX             STATBETX              SYSBETX              ERRBETX                 ALFX             STATALFX              SYSALFX              ERRALFX                 CORR                NCOMB               BBEATX            DELTABETX
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                   %d                  %le                  %le
                MQC1LE            0.5300002            2.9087358           -5.2990847       2.962414072894                    0                    0       3.788119521761      -5.419657052365                    0                    0       13.96462782786                    0                   45     0.01845415898332     0.01845415898332
                MQC2LE            2.2500008          142.9688048         -106.7116067       147.9616740976                    0                    0       202.5031522066      -110.4598766073                    0                    0       300.9923120055                    0                   36     0.03492278825853     0.03492278825853
               MQLC3LE           12.9355133           26.9933253            1.1608736       27.94574891191                    0                    0       43.27172062008       1.193753016301                    0                    0       4.751542009183                    0                   36      0.0352836711049      0.0352836711049
               MQLC7LE           27.2720861            9.3764221           -1.0647787       9.463177399375                    0                    0       14.56649537724      -1.068944220998                    0                    0       4.317307344435                    0                   45    0.009252495082877    0.009252495082877
               MQLB1LE           55.2235731           12.5617527           -1.9840866       13.21647706801                    0                    0       15.60210332444      -2.084259654265                    0                    0        5.47106373747                    0                   45     0.05212046309532     0.05212046309532
               MQLB4LE           77.1787307           35.3516866            4.2598365       35.40146252684                    0                    0       32.36839707869       4.258027281793                    0                    0       7.797578520329                    0                   28    0.001408021275003    0.001408021275003
               MQLA2LE           98.9121927           36.8830728           -6.1504106       36.29608727861                    0                    0       32.61916408879      -6.099333362407                    0                    0       10.61847429152                    0                   36    -0.01591476731266    -0.01591476731266
               MQLA5LE          119.0986538           10.0415612           -3.1555304       9.735114303728                    0                    0       9.448682026715       -3.11743677535                    0                    0       5.670181651018                    0                   36    -0.03051785376478    -0.03051785376478
                MQD3E1          164.5639584            7.4403317            0.2028379       7.810745617469                    0                    0       7.176324180874      0.2356925259248                    0                    0      0.9997373881879                    0                   45     0.04978459730076     0.04978459730076
                MQEAE4          230.8020191           48.5050151           -5.6463304       48.95816846275                    0                    0       44.01186006863      -5.654770167819                    0                    0       10.29598260831                    0                   36    0.009342402261288    0.009342402261288
                MQD3E4          270.0136808            7.4403317           -0.2028379       7.127406104014                    0                    0       6.239750408005     -0.1824825513668                    0                    0       1.039633093727                    0                   36    -0.04205801684696    -0.04205801684696
                MQEAE6          306.4724249           48.5050151           -5.6463304       47.00082965758                    0                    0       43.00353162842         -5.466762942                    0                    0       10.00656959743                    0                   36    -0.03101092617569    -0.03101092617569
              MQTATNE1          354.4092937           45.9537751            4.4063204       47.54149105411                    0                    0        44.2402592318       4.564281256584                    0                    0       8.467563166122                    0                   45     0.03455028342398     0.03455028342398
              MQTATNE2          397.7476034           45.9537751           -4.4063204       46.37416884541                    0                    0       46.68595545704      -4.440821504333                    0                    0       9.005505855425                    0                   36    0.009148187379465    0.009148187379465
                MQEAE8          472.7108711           48.5050151           -5.6463304       48.55404461618                    0                    0       36.76211815704      -5.647512078929                    0                    0       8.678127587957                    0                   36    0.001010813337039    0.001010813337039
                MQD3E8          511.9225329            7.4403317           -0.2028379       7.404437341823                    0                    0       8.183894426171     -0.1969576117125                    0                    0      0.9564122995274                    0                   36   -0.004824295424536   -0.004824295424536
               MQEAE10          548.3812769           48.5050151           -5.6463304       48.13342623349                    0                    0       48.75808216113      -5.612168664107                    0                    0        11.0450373166                    0                   36   -0.007660833951746   -0.007660833951746
               MQEAE11          597.0252838           48.5050151            5.6463304       48.58500808178                    0                    0       48.29571787187       5.663347009075                    0                    0       11.04411637882                    0                   36     0.00164916929953     0.00164916929953
               MQR2NE1          696.7698054           28.8232835            1.9137339       28.70785415533                    0                    0       26.81957171461        1.89210787715                    0                    0       3.474886000652                    0                   45   -0.004004725716591   -0.004004725716591
               MQFRNE3          753.3246054           28.8233021            1.9137359       28.89726308203                    0                    0       23.50978321488       1.907461518404                    0                    0       3.152281419172                    0                   44     0.00256601349061     0.00256601349061
               MQDRNE5          781.6020054            8.5241331            -0.615502       8.542903090605                    0                    0       6.991734343044     -0.6503615073992                    0                    0       1.797201129187                    0                   44    0.002201982346437    0.002201982346437
               MQEAE13           881.197528           48.5050151            5.6463304       49.01399775403                    0                    0       50.97713808989       5.712825125994                    0                    0       12.24319768151                    0                   44     0.01049340265088     0.01049340265088
               MQD3E12          947.4355886            7.4403317           -0.2028379       7.488950183416                    0                    0       6.825539645442     -0.1805825782254                    0                    0       1.160957432602                    0                   35    0.006534451067014    0.006534451067014
               MQEAE16          983.8943327           48.5050151           -5.6463304       48.59786279851                    0                    0       41.40758378301      -5.634789070235                    0                    0       9.478116099585                    0                   44    0.001914187601312    0.001914187601312
               MQD3E14         1023.1059944            7.4403317           -0.2028379       7.419866577721                    0                    0       7.083011050377     -0.1765968745302                    0                    0       1.431051843573                    0                   36   -0.002750565848925   -0.002750565848925
               MQEAE18         1059.5647385           48.5050151           -5.6463304       47.87504521651                    0                    0       52.06493267195      -5.580080144256                    0                    0       12.63496402968                    0                   45    -0.01298772677814    -0.01298772677814
              MQTANFE1         1107.5016074           45.9537751            4.4063204       47.03206295986                    0                    0        44.0013449254       4.496124232243                    0                    0       8.606482749092                    0                   45      0.0234646197732      0.0234646197732
               MQD3E16         1189.3444407            7.4403317           -0.2028379       7.650867787305                    0                    0       6.292033233317     -0.2044042421791                    0                    0       1.131170792929                    0                   36     0.02829659964024     0.02829659964024
               MQEAE20         1225.8031848           48.5050151           -5.6463304       49.70651674097                    0                    0       37.76420403225      -5.761169696661                    0                    0       8.790376971316                    0                   44     0.02477066832154     0.02477066832154
               MQD3E18         1265.0148465            7.4403317           -0.2028379       7.464920316106                    0                    0       7.475018989256     -0.1850666054482                    0                    0       1.240138299221                    0                   35     0.00330477418173     0.00330477418173
               MQEAE22         1301.4735906           48.5050151           -5.6463304       47.98449769291                    0                    0        45.5918420014      -5.565951451843                    0                    0       10.65177994111                    0                   44    -0.01073120802086    -0.01073120802086
               MQEAE23         1350.1175975           48.5050151            5.6463304       48.24851210468                    0                    0       46.83723536619       5.602746713047                    0                    0       11.33931096676                    0                   27   -0.005288174734002   -0.005288174734002
                 MQI6E         1404.3012987           12.5196316           -1.2996081       12.75390096038                    0                    0       11.65501090696      -1.333076324559                    0                    0       2.413079595384                    0                   27     0.01871216085795     0.01871216085795
                 MQI5E         1418.7440064           36.6707357           -4.5163713       36.47142306918                    0                    0       28.77946833496      -4.505457628889                    0                    0       6.914717967204                    0                   44   -0.005435195858945   -0.005435195858945
                 MQI4E         1424.1361014          102.3414091           -7.6626934       100.7556397447                    0                    0       75.49063354121      -7.548576151046                    0                    0       11.09364005129                    0                   43     -0.0154948946793     -0.0154948946793
                MQX2RE         1494.6206604            79.143814            6.9773227       81.28194999347                    0                    0       77.18547403987       7.177260319874                    0                    0       13.25859487207                    0                   27     0.02701583213402     0.02701583213402
                 MQM2E         1564.3492168           29.3408767           -0.5146595       30.17005706589                    0                    0       27.92182411362     -0.4618973719807                    0                    0       1.490754508476                    0                   45      0.0282602450625      0.0282602450625
                 MQM7E         1608.8759522            5.5669757            0.5811089       5.453919340179                    0                    0       5.725418030598      0.5278079989393                    0                    0       1.473435748548                    0                   45    -0.02030839829629    -0.02030839829629
               MQEAE25         1634.7988225           48.5050151            5.6463304       46.86127284274                    0                    0       49.34075419519       5.447772169078                    0                    0       11.03155437121                    0                   45     -0.0338880887651     -0.0338880887651
               MQD3E21         1671.2575666            7.4403317            0.2028379       7.396915403497                    0                    0       7.457300301432      0.1567141322433                    0                    0       1.089433956543                    0                   45   -0.005835263568085   -0.005835263568085
               MQEAE27         1710.4692283           48.5050151            5.6463304       50.99027087463                    0                    0       36.38149964127       5.904969048813                    0                    0       8.361659575156                    0                   45     0.05123708897941     0.05123708897941
               MQD3E23         1746.9279724            7.4403317            0.2028379       7.808814164568                    0                    0       6.503147123372      0.2258184293573                    0                    0       0.983151853923                    0                   45     0.04952500498973     0.04952500498973
               MQEAE29         1786.1396341           48.5050151            5.6463304       48.45957499057                    0                    0       45.97970869548       5.684136580412                    0                    0       10.84122167232                    0                   45  -0.0009368126024114  -0.0009368126024114
               MQEAE30          1813.166033           48.5050151           -5.6463304       48.81482226639                    0                    0       43.77540018611      -5.633940927388                    0                    0       10.10590466135                    0                   45    0.006387116172381    0.006387116172381
              MQTAFOE1         1861.1278611           48.1181067            4.8487187       46.99992650997                    0                    0       43.26316550759       4.718380135406                    0                    0       8.558924445822                    0                   44    -0.02323824162494    -0.02323824162494
              MQTAFOE2         1905.3942301           48.1181067           -4.8487187       46.66812964142                    0                    0       44.28456726549      -4.710913462295                    0                    0       9.349827893173                    0                   44    -0.03013370969938    -0.03013370969938
               MQEAE32         1980.3824571           48.5050151           -5.6463304       49.56568513889                    0                    0       40.02104162258      -5.799177377129                    0                    0       9.268054436617                    0                   44     0.02186722417669     0.02186722417669
               MQD3E29         2065.4852081            7.4403317            0.2028379       7.487458209571                    0                    0       7.589374205322      0.2135146765624                    0                    0       1.837923550261                    0                   44    0.006333925888116    0.006333925888116
               MQEAE35         2104.6968698           48.5050151            5.6463304       46.64752364258                    0                    0       41.67778960532       5.440798828879                    0                    0       9.561290238874                    0                   35    -0.03829483309276    -0.03829483309276
               MQR2ORE         2203.8099939           34.8057218           -3.3658129       37.85884691568                    0                    0       29.09145071744      -3.645394996053                    0                    0       5.471865873822                    0                   45      0.0877190576084      0.0877190576084
               MQDROE5         2288.3421939            6.9657018            0.6768551       7.403217072884                    0                    0       6.049332394287      0.7952084297507                    0                    0       1.644927518419                    0                   45      0.0628099343679      0.0628099343679
               MQEAE37         2389.8065079           48.5050151            5.6463304       46.89437041134                    0                    0       41.92791332552       5.516312584201                    0                    0       9.609329119263                    0                   36    -0.03320573522841    -0.03320573522841
               MQD3E31          2426.265252            7.4403317            0.2028379       7.122659565497                    0                    0       6.296549823286      0.3120855464653                    0                    0       1.065752663189                    0                   45    -0.04269596401228    -0.04269596401228
               MQEAE39         2465.4769137           48.5050151            5.6463304       45.81611333035                    0                    0       43.52052155033       5.244605770718                    0                    0       9.831987517433                    0                   45     -0.0554355413374     -0.0554355413374
               MQD3E33         2501.9356578            7.4403317            0.2028379       7.410522217415                    0                    0       6.477599439988     0.08485502173231                    0                    0      0.9796308205073                    0                   45   -0.004006472263129   -0.004006472263129
