@ Measure_optics:version %s "0.2.0"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_21_06.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_21_06.sdds/'"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
@ Date %s "14. June 2019, 13:52:53"
@ Model_directory %s "model/"
@ Q1 %le 0.5438097870082689
@ Q2 %le 0.6116521568860855
@ FILENAME %s "getphasey.out"
*                    S               MUYMDL                 NAME                NAME2                   S2               PHASEY               STDPHY               PHYMDL          DELTAPHASEY
$                  %le                  %le                   %s                   %s                  %le                  %le                  %le                  %le                  %le
             0.5300002            0.2490992               MQC1LE               MQC2LE            2.2500008      0.2188930256209                  nan            0.0008786      0.2180144256209
             2.2500008            0.2499778               MQC2LE              MQLC3LE           12.9355133      0.5699706052247                  nan            0.0454011     -0.4754304947753
            12.9355133            0.2953789              MQLC3LE              MQLC7LE           27.2720861      0.3064229227642                  nan            0.4539157     -0.1474927772358
            27.2720861            0.7492946              MQLC7LE              MQLB1LE           55.2235731      0.4960431907096                  nan            0.5007448     -0.0047016092904
            55.2235731            1.2500394              MQLB1LE              MQLB4LE           77.1787307      0.3345936462804                  nan            0.6965572     -0.3619635537196
            77.1787307            1.9465966              MQLB4LE              MQLA2LE           98.9121927      0.1526695766459                  nan            0.5067282     -0.3540586233541
            98.9121927            2.4533248              MQLA2LE              MQLA5LE          119.0986538      0.3646286678185                  nan            0.4959352     -0.1313065321815
           119.0986538              2.94926              MQLA5LE               MQD3E1          164.5639584      0.0740757173567                  nan            0.4571953     -0.3831195826433
           164.5639584            3.4064553               MQD3E1               MQEAE4          230.8020191      0.9629445605159                  nan            0.9750765     -0.0121319394841
           230.8020191            4.3815318               MQEAE4               MQD3E4          270.0136808      0.9298119101583                  nan            0.6596164      0.2701955101583
           270.0136808            5.0411482               MQD3E4               MQEAE6          306.4724249      0.9228468084982                  nan            0.4636479      0.4591989084982
           306.4724249            5.5047961               MQEAE6             MQTATNE1          354.4092937      0.7849836796388                  nan            0.7220142      0.0629694796388
           354.4092937            6.2268103             MQTATNE1             MQTATNE2          397.7476034      0.0338784567275                  nan            0.4417405     -0.4078620432725
           397.7476034            6.6685508             MQTATNE2               MQEAE8          472.7108711      0.1942461757884                  nan            0.0374745      0.1567716757884
           472.7108711            7.7060253               MQEAE8               MQD3E8          511.9225329      0.5815206903884                  nan            0.6596163     -0.0780956096116
           511.9225329            8.3656416               MQD3E8              MQEAE10          548.3812769      0.4629207156744                  nan            0.4636479  -0.0007271843255997
           548.3812769            8.8292895              MQEAE10              MQEAE11          597.0252838      0.5019775437439                  nan             0.807804     -0.3058264562561
           597.0252838            9.6370935              MQEAE11              MQR2NE1          696.7698054      0.1928164953153                  nan            0.2218165     -0.0290000046847
           696.7698054             10.85891              MQR2NE1              MQFRNE3          753.3246054      0.0084348151745                  nan            0.5748741      0.4335607151745
           753.3246054           11.4337841              MQFRNE3              MQDRNE5          781.6020054      0.8846448446892                  nan            0.2784611     -0.3938162553108
           781.6020054           11.7122452              MQDRNE5              MQEAE13           881.197528      0.2846436195142                  nan            0.1776926      0.1069510195142
            881.197528           12.8899378              MQEAE13              MQD3E12          947.4355886      0.5838882643449                  nan            0.9750765     -0.3911882356551
           947.4355886           13.8650143              MQD3E12              MQEAE16          983.8943327      0.0422302833351                  nan            0.4636479     -0.4214176166649
           983.8943327           14.3286622              MQEAE16              MQD3E14         1023.1059944      0.2024394084153                  nan            0.6596164     -0.4571769915847
          1023.1059944           14.9882786              MQD3E14              MQEAE18         1059.5647385      0.4013699323471                  nan            0.4636479     -0.0622779676529
          1059.5647385           15.4519265              MQEAE18             MQTANFE1         1107.5016074      0.7868764073862                  nan            0.7220142      0.0648622073862
          1107.5016074           16.1739407             MQTANFE1              MQD3E16         1189.3444407      0.0827612679681                  nan            0.0155671      0.0671941679681
          1189.3444407           17.1895078              MQD3E16              MQEAE20         1225.8031848      0.0468698275994                  nan            0.4636479     -0.4167780724006
          1225.8031848           17.6531557              MQEAE20              MQD3E18         1265.0148465      0.1415615311088                  nan            0.6596163      0.4819452311088
          1265.0148465            18.312772              MQD3E18              MQEAE22         1301.4735906      0.0534468495319                  nan            0.4636479     -0.4102010504681
          1301.4735906           18.7764199              MQEAE22              MQEAE23         1350.1175975      0.6823893922902                  nan             0.807804     -0.1254146077098
          1350.1175975           19.5842239              MQEAE23                MQI6E         1404.3012987      0.8050391274471                  nan             0.617605      0.1874341274471
          1404.3012987           20.2018289                MQI6E                MQI5E         1418.7440064      0.2011809133093                  nan            0.0528115      0.1483694133093
          1418.7440064           20.2546404                MQI5E                MQI4E         1424.1361014      0.0945497499818                  nan            0.0187699      0.0757798499818
          1424.1361014           20.2734103                MQI4E               MQX2RE         1494.6206604      0.2921020928305                  nan            0.9607692      0.3313328928305
          1494.6206604           21.2341795               MQX2RE                MQM2E         1564.3492168      0.5569583682875                  nan            0.7945117     -0.2375533317125
          1564.3492168           22.0286912                MQM2E                MQM7E         1608.8759522      0.9090424167237                  nan            0.6337436      0.2752988167237
          1608.8759522           22.6624348                MQM7E              MQD3E21         1671.2575666      0.9401116834687                  nan            0.7877283      0.1523833834687
          1671.2575666           23.4501631              MQD3E21              MQEAE27         1710.4692283      0.6358546380884                  nan            0.6596163    -0.02376166191158
          1710.4692283           24.1097794              MQEAE27              MQD3E23         1746.9279724      0.4503523190869                  nan            0.4636479    -0.01329558091312
          1746.9279724           24.5734273              MQD3E23              MQEAE29         1786.1396341      0.8390695716304                  nan            0.6596164      0.1794531716304
          1786.1396341           25.2330437              MQEAE29              MQEAE30          1813.166033      0.3721185377228                  nan            0.3154602      0.0566583377228
           1813.166033           25.5485039              MQEAE30             MQTAFOE1         1861.1278611      0.8080094987343                  nan            0.7333279      0.0746815987343
          1861.1278611           26.2818318             MQTAFOE1             MQTAFOE2         1905.3942301      0.5881773620076                  nan            0.4318095      0.1563678620076
          1905.3942301           26.7136413             MQTAFOE2              MQEAE32         1980.3824571      0.1187814855866                  nan            0.0487881     0.06999338558664
          1980.3824571           27.7624294              MQEAE32              MQD3E29         2065.4852081      0.9866367063432                  nan            0.2714519     -0.2848151936568
          2065.4852081           29.0338813              MQD3E29              MQEAE35         2104.6968698      0.5396604607181                  nan            0.6596163     -0.1199558392819
          2104.6968698           29.6934976              MQEAE35              MQR2ORE         2203.8099939      0.9423992233555                  nan            0.1620518     -0.2196525766445
          2203.8099939           30.8555494              MQR2ORE              MQDROE5         2288.3421939      0.0750685746658                  nan            0.2404325     -0.1653639253342
          2288.3421939           32.0959819              MQDROE5              MQEAE37         2389.8065079       0.225529125566                  nan            0.2549715    -0.02944237443398
          2389.8065079           33.3509534              MQEAE37              MQEAE39         2465.4769137      0.2804194990157                  nan            0.1232643      0.1571551990157
          2465.4769137           34.4742177              MQEAE39              MQD3E33         2501.9356578       0.458720980175                  nan            0.4636479   -0.004926919825005
          2501.9356578           34.9378656              MQD3E33              MQEAE41         2541.1473195      0.8320300618717                  nan            0.6596163      0.1724137618717
          2541.1473195           35.5974819              MQEAE41             MQTAOTE1         2616.1355465       0.047899553522                  nan            0.0487881  -0.0008885464780031
          2616.1355465             36.64627             MQTAOTE1             MQTAOTE2         2660.4019155      0.7348681866626                  nan            0.4318095      0.3030586866626
          2660.4019155           37.0780795             MQTAOTE2              MQEAE44         2735.3901425       0.701472986922                  nan            0.0487881      -0.347315113078
          2735.3901425           38.1268676              MQEAE44              MQEAE45         2784.0341494      0.3923985669013                  nan             0.807804     -0.4154054330987
          2784.0341494           38.9346716              MQEAE45              MQD3E40           2850.27221      0.3793995606008                  nan            0.9750766      0.4043229606008
            2850.27221           39.9097482              MQD3E40              MQLA2RE         2920.9780873      0.3649023221703                  nan            0.1788197      0.1860826221703
          2920.9780873           41.0885679              MQLA2RE              MQLB8RE         2942.8131119        0.09894813838                  nan             0.541418       -0.44246986162
