@ ErrorsFrom: %s "Analytical N-BPM method"
@ RCond %le 1e-10
@ RangeOfBPMs %d 11
@ Measure_optics:version %s "0.2.0"
@ FILENAME %s "getbetay.out"
@ Model_directory %s "model/"
@ CALCULATION_TIME %s "0.85 s"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_21_06.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_21_06.sdds/'"
@ RMS_BETABEAT %s "208.711 %"
@ Date %s "14. June 2019, 13:52:53"
@ BetaAlgorithmVersion %s "2018.7.a"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
*                 NAME                    S              BETYMDL              ALFYMDL                 BETY             STATBETY              SYSBETY              ERRBETY                 ALFY             STATALFY              SYSALFY              ERRALFY                 CORR                NCOMB               BBEATY            DELTABETY
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                   %d                  %le                  %le
                MQC1LE            0.5300002           93.6285972         -176.6390896       39.88906664279                    0                    0       318.3171637516        -73.110197196                    0                    0       1198.482947957                    0                    3     -0.5739649227299     -0.5739649227299
                MQC2LE            2.2500008          291.1407337             168.5324       216.1266583833                    0                    0       979.9083198428       125.5778043901                    0                    0       1136.483980907                    0                    5     -0.2576557198415     -0.2576557198415
               MQLC3LE           12.9355133            7.6774363            3.9602896      0.9173881607849                    0                    0       8.771695501392       0.139100814682                    0                    0       10.38768671857                    0                   28     -0.8805085285065     -0.8805085285065
               MQLC7LE           27.2720861          227.9670433            2.7768696       1084.072892822                    0                    0       699.6948686248       18.39750431372                    0                    0       19.43643763206                    0                    8       3.755393047738       3.755393047738
               MQLB1LE           55.2235731          227.9626232           -2.7726728       1440.899189055                    0                    0       537.5387675135      -10.77631023941                    0                    0       11.06869732998                    0                   11       5.320769470137       5.320769470137
               MQLB4LE           77.1787307           18.1118897           -5.8434664       10.16228443554                    0                    0       41.50458516773      -4.075575255892                    0                    0       28.68657266521                    0                   10     -0.4389163911738     -0.4389163911738
               MQLA2LE           98.9121927           17.1404258            6.7980612       14.54213505766                    0                    0       21.72500488994     -0.8676799898004                    0                    0        16.4126003687                    0                   18     -0.1515884595085     -0.1515884595085
               MQLA5LE          119.0986538          234.1217208           14.3138633        601.751223534                    0                    0       738.6636614515       35.12435858913                    0                    0       170.0662595205                    0                    5         1.5702494475         1.5702494475
                MQD3E1          164.5639584           20.9498176            1.7084092      -26.92888510023                    0                    0       20.27499483057      -3.090976127522                    0                    0       3.044856817471                    0                   17      -2.285399501532      -2.285399501532
                MQEAE4          230.8020191            7.6858431            1.2526734       -8.22630687134                    0                    0       6.312000727348      -1.007632464296                    0                    0       2.154587853666                    0                   19      -2.070319386476      -2.070319386476
                MQD3E4          270.0136808           20.9498176           -1.7084092      -67.08184788013                    0                    0       15.74763325607       3.526836867153                    0                    0       2.970425972391                    0                   19      -4.202025390432      -4.202025390432
                MQEAE6          306.4724249            7.6858431            1.2526734       13.53794643883                    0                    0       6.528246013745      -1.220407804246                    0                    0        2.23090328778                    0                   27      0.7614133235204      0.7614133235204
              MQTATNE1          354.4092937           14.5078121           -1.2253565      -8.991429543429                    0                    0        12.8676516257       1.106477943525                    0                    0       2.147690845657                    0                   14      -1.619764681363      -1.619764681363
              MQTATNE2          397.7476034           14.5078121            1.2253565      -11.19951378457                    0                    0        14.3510449313     -0.4212968981678                    0                    0       2.841669119483                    0                   19      -1.771964353231      -1.771964353231
                MQEAE8          472.7108711            7.6858431            1.2526734       30.56444233557                    0                    0       6.925058851479       7.126010773477                    0                    0         2.7224509278                    0                   24       2.976719526784       2.976719526784
                MQD3E8          511.9225329           20.9498176           -1.7084092      -79.64535144742                    0                    0       18.70170286281       9.535095886542                    0                    0       3.472249512562                    0                   17      -4.801720519391      -4.801720519391
               MQEAE10          548.3812769            7.6858431            1.2526734      -4.015121277015                    0                    0       6.412696717647      0.6021493711063                    0                    0       2.264739109837                    0                   22      -1.522404793433      -1.522404793433
               MQEAE11          597.0252838            7.6858431           -1.2526734     -0.1142853250132                    0                    0       9.574309745844     -0.1400565410664                    0                    0       3.013103424487                    0                   16      -1.014869588609      -1.014869588609
               MQR2NE1          696.7698054            9.2517301           -0.6740765       6.071576142805                    0                    0       19.08660936463      -1.035949898894                    0                    0       4.708261289479                    0                   14     -0.3437361361411     -0.3437361361411
               MQFRNE3          753.3246054            9.2517568           -0.6740695     0.03503751647189                    0                    0       10.49192506778      0.4616914662409                    0                    0       2.233342850346                    0                   11     -0.9962128796477     -0.9962128796477
               MQDRNE5          781.6020054           30.1970047            1.9356985       -128.800526857                    0                    0       30.26577147797      -11.64761233423                    0                    0       4.589156924165                    0                   18      -5.265341153421      -5.265341153421
               MQEAE13           881.197528            7.6858431           -1.2526734      -7.289235119944                    0                    0       8.706585433358      -2.302645775443                    0                    0       3.373521264653                    0                   13      -1.948397596087      -1.948397596087
               MQD3E12          947.4355886           20.9498176           -1.7084092       -31.2496380204                    0                    0       20.48348764402      0.7390921114592                    0                    0       4.020970681345                    0                    9      -2.491642486682      -2.491642486682
               MQEAE16          983.8943327            7.6858431            1.2526734      0.2439278370934                    0                    0       5.880347270465         -1.188633031                    0                    0       2.120319809301                    0                   20     -0.9682627092539     -0.9682627092539
               MQD3E14         1023.1059944           20.9498176           -1.7084092       16.38898139814                    0                    0       18.27177492181     -0.6417548243041                    0                    0       3.177724833728                    0                   18     -0.2177029074401     -0.2177029074401
               MQEAE18         1059.5647385            7.6858431            1.2526734      -13.89728296701                    0                    0       7.411284384003      0.3491693443213                    0                    0       2.365453449305                    0                   21      -2.808166363299      -2.808166363299
              MQTANFE1         1107.5016074           14.5078121           -1.2253565       5.932121248671                    0                    0       15.44340240106       1.117227225771                    0                    0       2.411911021468                    0                   19     -0.5911084863947     -0.5911084863947
               MQD3E16         1189.3444407           20.9498176           -1.7084092      -12.79601080202                    0                    0        19.3125749038       2.052815271649                    0                    0        3.10190499917                    0                   23      -1.610793422947      -1.610793422947
               MQEAE20         1225.8031848            7.6858431            1.2526734      -14.01939737324                    0                    0       6.633825871078      -1.543883188284                    0                    0        2.68834747419                    0                   18      -2.824054588525      -2.824054588525
               MQD3E18         1265.0148465           20.9498176           -1.7084092       32.85745349673                    0                    0        20.6744131215      -4.146732886486                    0                    0        4.17424246902                    0                   20      0.5683885236658      0.5683885236658
               MQEAE22         1301.4735906            7.6858431            1.2526734       1.244713128062                    0                    0       7.510845415608      0.7101422331747                    0                    0       2.352761796091                    0                   12     -0.8380511920596     -0.8380511920596
               MQEAE23         1350.1175975            7.6858431           -1.2526734        3.13578568165                    0                    0       10.38155362709     -0.4028135712404                    0                    0       2.438581314038                    0                   20     -0.5920049835977     -0.5920049835977
                 MQI6E         1404.3012987           27.8083512            1.2057705     -0.4082232417484                    0                    0       25.23336038665     -0.4122266108402                    0                    0       2.674473227505                    0                   25      -1.014679879394      -1.014679879394
                 MQI5E         1418.7440064           69.7334913            4.4926479       2.081757451594                    0                    0       77.96033095204       1.499279811869                    0                    0       9.954118477514                    0                   25     -0.9701469492953     -0.9701469492953
                 MQI4E         1424.1361014           30.1163345            2.8546183       12.82278901975                    0                    0       32.19256924151       1.713572147367                    0                    0       5.792656718935                    0                   24     -0.5742247775953     -0.5742247775953
                MQX2RE         1494.6206604           22.2827608            0.9330685      -40.56360558805                    0                    0       25.85734430346       -2.09704799624                    0                    0       2.003105251693                    0                   19      -2.820403043956      -2.820403043956
                 MQM2E         1564.3492168           28.5508884            1.3770404      -66.74468591348                    0                    0       33.43832608808       -3.71350971748                    0                    0       3.990364105023                    0                   17       -3.33774462561       -3.33774462561
                 MQM7E         1608.8759522           35.6097046            -3.009263      -16.57550101185                    0                    0       29.91658261992       1.748064058098                    0                    0       5.431472768939                    0                   13      -1.465477071434      -1.465477071434
               MQD3E21         1671.2575666           20.9498176            1.7084092       16.80062715478                    0                    0       17.79909027403       0.708994527282                    0                    0         2.9130734566                    0                   24     -0.1980537742353     -0.1980537742353
               MQEAE27         1710.4692283            7.6858431           -1.2526734      -8.802305868114                    0                    0       6.459877663962        2.40265066629                    0                    0       1.970491760262                    0                   22      -2.145262237804      -2.145262237804
               MQD3E23         1746.9279724           20.9498176            1.7084092      -15.48598335658                    0                    0       22.70985279361      -3.568385200542                    0                    0       4.674979393383                    0                   17       -1.73919418547       -1.73919418547
               MQEAE29         1786.1396341            7.6858431           -1.2526734       10.02120683669                    0                    0       9.506410239059      -2.239061761815                    0                    0       3.971306975769                    0                   19      0.3038526426191      0.3038526426191
               MQEAE30          1813.166033            7.6858431            1.2526734      -6.673081377757                    0                    0       8.867017015256      -4.163234877188                    0                    0       3.829878336324                    0                   14      -1.868230237195      -1.868230237195
              MQTAFOE1         1861.1278611           13.8843623           -1.6545976      -10.48478637559                    0                    0       14.10708034903       2.287334749845                    0                    0       3.720735079554                    0                   23       -1.75515073354       -1.75515073354
              MQTAFOE2         1905.3942301           13.8843623            1.6545976       10.19724687293                    0                    0       12.86475669388      0.2952707811425                    0                    0       2.651959933815                    0                   25     -0.2655588602059     -0.2655588602059
               MQEAE32         1980.3824571            7.6858431            1.2526734      -26.46005014605                    0                    0       8.219868000736       2.245991472779                    0                    0       2.432178065047                    0                   16      -4.442699753531      -4.442699753531
               MQD3E29         2065.4852081           20.9498176            1.7084092       109.3638581768                    0                    0       21.41127782415       7.969099470251                    0                    0       3.751614147936                    0                   22        4.22027734393        4.22027734393
               MQEAE35         2104.6968698            7.6858431           -1.2526734      -1.703968185319                    0                    0       6.911512327012        2.18622347296                    0                    0       2.431316489898                    0                   19       -1.22170218194       -1.22170218194
               MQR2ORE         2203.8099939            4.7479218            0.5746181       9.566300373281                    0                    0       4.040878453684      -1.072529288851                    0                    0       1.376232916134                    0                   22       1.014839497416       1.014839497416
               MQDROE5         2288.3421939           29.3993215           -2.5237427      -12.87970182139                    0                    0       28.75386816297        2.41053823591                    0                    0       5.040174330922                    0                   15      -1.438095206428      -1.438095206428
               MQEAE37         2389.8065079            7.6858431           -1.2526734      -2.798792892071                    0                    0       7.451427136857     0.01709112727736                    0                    0       2.495561713735                    0                   14      -1.364149105785      -1.364149105785
               MQEAE39         2465.4769137            7.6858431           -1.2526734       6.020445733207                    0                    0       6.701722779876       1.664087450036                    0                    0       2.049988935184                    0                   23     -0.2166837580633     -0.2166837580633
               MQD3E33         2501.9356578           20.9498176            1.7084092      -34.60416913178                    0                    0        22.3794260335      -5.747841116962                    0                    0       4.324998722022                    0                   24       -2.65176469755       -2.65176469755
               MQEAE41         2541.1473195            7.6858431           -1.2526734      -3.851992658836                    0                    0       10.99546087108       1.061940480726                    0                    0       4.554478367163                    0                   17      -1.501180236016      -1.501180236016
              MQTAOTE1         2616.1355465           13.8843623           -1.6545976      -12.67973780803                    0                    0       17.09787213705       1.633823143219                    0                    0       4.605443234298                    0                   23      -1.913238759841      -1.913238759841
              MQTAOTE2         2660.4019155           13.8843623            1.6545976       13.18517543128                    0                    0        16.0570493529       2.286378260141                    0                    0       3.057903432246                    0                   24    -0.05035786690186    -0.05035786690186
               MQEAE44         2735.3901425            7.6858431            1.2526734      -5.202241109856                    0                    0       12.11962914226     -0.3063723049963                    0                    0       3.285451527612                    0                   13      -1.676860175542      -1.676860175542
