@ Measure_optics:version %s "0.2.0"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_21_06.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_21_06.sdds/'"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
@ Date %s "14. June 2019, 13:52:53"
@ Model_directory %s "model/"
@ Q1 %le 0.5438097870082689
@ Q2 %le 0.6116521568860855
@ RMSbetabeat %le 0.2924883185167337
@ RescalingFactor %le 1.149366579205073
@ FILENAME %s "getampbetax.out"
*                 NAME                    S                COUNT                 BETX              BETXSTD              BETXMDL               MUXMDL            DELTABETX              BETXRES           BETXSTDRES
$                   %s                  %le                   %d                  %le                  %le                  %le                  %le                  %le                  %le                  %le
                MQC1LE            0.5300002                    1       1.346062652137                    0            2.9087358            0.2203223     -0.5372344741185       1.547119425883                    0
                MQC2LE            2.2500008                    1       218.2688061263                    0          142.9688048            0.2410243       0.526688331987       250.8708710445                    0
               MQLC3LE           12.9355133                    1       44.03619947614                    0           26.9933253            0.2616968      0.6313736446594       50.61373595308                    0
               MQLC7LE           27.2720861                    1       10.89410977029                    0            9.3764221            0.4721468      0.1618621318564       12.52132568016                    0
               MQLB1LE           55.2235731                    1       13.61649316754                    0           12.5617527            0.9879476     0.08396443495793       15.65034217274                    0
               MQLB4LE           77.1787307                    1       44.69860692064                    0           35.3516866            1.3202075      0.2643981438963       51.37508493161                    0
               MQLA2LE           98.9121927                    1       51.28556925108                    0           36.8830728            1.8242478      0.3904906873996        58.9459192927                    0
               MQLA5LE          119.0986538                    1       11.86801773296                    0           10.0415612            2.3120774      0.1818896978845       13.64070294367                    0
                MQD3E1          164.5639584                    1       8.141185858206                    0            7.4403317            3.0072166     0.09419662811616       9.357206940519                    0
                MQEAE4          230.8020191                    1        40.7477316506                    0           48.5050151            4.0807687     -0.1599274514895       46.83408093761                    0
                MQD3E4          270.0136808                    1       6.301361431154                    0            7.4403317            4.6861856     -0.1530805768842       7.242574232461                    0
                MQEAE6          306.4724249                    1       45.60186065933                    0           48.5050151            5.2289045    -0.05985266543445        52.4132545914                    0
              MQTATNE1          354.4092937                    1       38.54806304399                    0           45.9537751            5.9292318     -0.1611556839431       44.30585535585                    0
              MQTATNE2          397.7476034                    1       39.68065945867                    0           45.9537751            6.4015278     -0.1365092558267       45.60762382262                    0
                MQEAE8          472.7108711                    1       41.12363593714                    0           48.5050151            7.5699902     -0.1521776490049       47.26613276154                    0
                MQD3E8          511.9225329                    1       6.134635278905                    0            7.4403317            8.1754072     -0.1754890069074       7.050944765186                    0
               MQEAE10          548.3812769                    1       44.37162309246                    0           48.5050151             8.718126    -0.08521576581338       50.99926064756                    0
               MQEAE11          597.0252838                    1       52.62591588934                    0           48.5050151            9.3981267     0.08495824155189       60.48646892327                    0
               MQR2NE1          696.7698054                    1       10.88467657443                    0           28.8232835           10.9206195     -0.6223651419024        12.5104834801                    0
               MQFRNE3          753.3246054                    1       13.27052545318                    0           28.8233021           11.5379038      -0.539590383949       15.25269844438                    0
               MQDRNE5          781.6020054                    1       3.329066275826                    0            8.5241331            11.856421     -0.6094539776923       3.826317517394                    0
               MQEAE13           881.197528                    1       53.41298896895                    0           48.5050151           13.2020923      0.1011848745707       61.39110441636                    0
