@ ErrorsFrom: %s "Analytical N-BPM method"
@ RCond %le 1e-10
@ RangeOfBPMs %d 11
@ Measure_optics:version %s "0.2.0"
@ FILENAME %s "getbetay.out"
@ Model_directory %s "model/"
@ CALCULATION_TIME %s "0.88 s"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_24_42.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_24_42.sdds/'"
@ RMS_BETABEAT %s "405.601 %"
@ Date %s "14. June 2019, 13:53:48"
@ BetaAlgorithmVersion %s "2018.7.a"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
*                 NAME                    S              BETYMDL              ALFYMDL                 BETY             STATBETY              SYSBETY              ERRBETY                 ALFY             STATALFY              SYSALFY              ERRALFY                 CORR                NCOMB               BBEATY            DELTABETY
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                   %d                  %le                  %le
                MQC1LE            0.5300002           93.6285972         -176.6390896       1847.446296301                    0                    0       3133.668765618       -3479.40285961                    0                    0       11802.59931151                    0                    1       18.73164558211       18.73164558211
                MQC2LE            2.2500008          291.1407337             168.5324       5271.395941285                    0                    0       9660.343460549        3057.17891467                    0                    0       11205.80674021                    0                    3       17.10600624067       17.10600624067
               MQLC7LE           27.2720861          227.9670433            2.7768696       183.9076400763                    0                    0        744.654234804       2.186836751349                    0                    0       20.69380173296                    0                    5     -0.1932709333152     -0.1932709333152
               MQLB1LE           55.2235731          227.9626232           -2.7726728       227.8018722928                    0                    0       371.2449429708      -2.712362692494                    0                    0        8.34178706265                    0                    9  -0.0007051634385039  -0.0007051634385039
               MQLB4LE           77.1787307           18.1118897           -5.8434664       19.49620014398                    0                    0       26.74402135451      -5.816019999752                    0                    0       18.14559727314                    0                   15     0.07643103325562     0.07643103325562
               MQLA2LE           98.9121927           17.1404258            6.7980612       25.97170869589                    0                    0       27.25433335988       9.842284888907                    0                    0       20.67482936129                    0                   17      0.5152312433154      0.5152312433154
               MQLA5LE          119.0986538          234.1217208           14.3138633       294.6306943045                    0                    0       326.2023011568       18.43539595361                    0                    0       37.72232615727                    0                   18      0.2584509173167      0.2584509173167
                MQEAE4          230.8020191            7.6858431            1.2526734       27.34349058237                    0                    0       6.500121478034       2.575370941086                    0                    0       2.012265645825                    0                   32       2.557643608724       2.557643608724
                MQD3E4          270.0136808           20.9498176           -1.7084092       30.65434395807                    0                    0       16.36740366608       -2.66326651585                    0                    0       2.810976224181                    0                   40      0.4632272482445      0.4632272482445
                MQEAE6          306.4724249            7.6858431            1.2526734       44.67803707494                    0                    0       7.200963621528       9.993988868612                    0                    0       2.840564822435                    0                   25       4.813030072777       4.813030072777
              MQTATNE1          354.4092937           14.5078121           -1.2253565        11.5964079599                    0                    0       15.09515799133     -0.5110053572543                    0                    0       2.427535432192                    0                   26      -0.200678373833      -0.200678373833
              MQTATNE2          397.7476034           14.5078121            1.2253565       13.81874126539                    0                    0       14.38622017775       1.551845374396                    0                    0        2.49169584279                    0                   32    -0.04749653702878    -0.04749653702878
                MQEAE8          472.7108711            7.6858431            1.2526734       5.862988339986                    0                    0       7.397213539099      0.6983527805387                    0                    0       2.619373179737                    0                   32     -0.2371704361248     -0.2371704361248
                MQD3E8          511.9225329           20.9498176           -1.7084092       49.74188294732                    0                    0       18.28762911818      -5.011547079846                    0                    0       3.298315332604                    0                   23       1.374334893843       1.374334893843
               MQEAE11          597.0252838            7.6858431           -1.2526734       2.280970919043                    0                    0       8.342492259678     -0.5875165909816                    0                    0       3.231722252313                    0                   20     -0.7032243711762     -0.7032243711762
               MQD3E12          947.4355886           20.9498176           -1.7084092       52.99451406086                    0                    0       21.27880905273      -4.865580355445                    0                    0       4.114900701743                    0                   28       1.529593100651       1.529593100651
               MQD3E14         1023.1059944           20.9498176           -1.7084092       27.36303542626                    0                    0       18.34510628192      -1.916767333039                    0                    0         2.9013778632                    0                   29      0.3061228478791      0.3061228478791
               MQEAE18         1059.5647385            7.6858431            1.2526734       11.42957722824                    0                    0       7.296263057603        2.33963953396                    0                    0       2.603959325332                    0                   28       0.487094789671       0.487094789671
               MQD3E16         1189.3444407           20.9498176           -1.7084092       18.84524308108                    0                    0       19.29824728419      -1.156517616682                    0                    0       3.181893361249                    0                   24     -0.1004578922407     -0.1004578922407
               MQEAE20         1225.8031848            7.6858431            1.2526734      -5.524853958538                    0                    0       6.855557350388      -1.583612878512                    0                    0       2.665838014557                    0                   21      -1.718835121489      -1.718835121489
               MQD3E18         1265.0148465           20.9498176           -1.7084092       33.41394177654                    0                    0       17.86690657841      -3.039020954449                    0                    0       3.303402583959                    0                   36      0.5949514413215      0.5949514413215
               MQEAE22         1301.4735906            7.6858431            1.2526734       5.409234811663                    0                    0       13.39961104102     -0.3284917438788                    0                    0       2.825190041705                    0                   11     -0.2962080098066     -0.2962080098066
               MQEAE23         1350.1175975            7.6858431           -1.2526734       10.24793039583                    0                    0       7.949292187158      -1.459574327771                    0                    0       2.057023079155                    0                   29      0.3333514960557      0.3333514960557
                 MQI6E         1404.3012987           27.8083512            1.2057705       23.52508705288                    0                    0         25.681842841       1.320948975842                    0                    0        2.68875844847                    0                   28      -0.154027979448      -0.154027979448
                 MQI5E         1418.7440064           69.7334913            4.4926479      -18.45468058311                    0                    0       73.57217051103      -1.100028474209                    0                    0       9.154274110652                    0                   35      -1.264645871576      -1.264645871576
                 MQI4E         1424.1361014           30.1163345            2.8546183       28.11120060829                    0                    0       32.19256924151       2.656177208938                    0                    0       5.792656718935                    0                   34    -0.06657961285779    -0.06657961285779
                MQX2RE         1494.6206604           22.2827608            0.9330685       57.24490040314                    0                    0       25.45363467465       3.492294458885                    0                    0       1.807658650081                    0                   32       1.569021896207       1.569021896207
                 MQM2E         1564.3492168           28.5508884            1.3770404       41.29251497936                    0                    0       37.69218045204        1.41137026521                    0                    0       4.244699613046                    0                   27      0.4462777620384      0.4462777620384
                 MQM7E         1608.8759522           35.6097046            -3.009263       53.19970453908                    0                    0        31.3812855035      -4.410777845876                    0                    0       5.188992167073                    0                   34      0.4939664660706      0.4939664660706
               MQD3E21         1671.2575666           20.9498176            1.7084092       16.97231586112                    0                    0       18.22787102474       1.591431869038                    0                    0       2.991176653508                    0                   42     -0.1898585379035     -0.1898585379035
               MQEAE27         1710.4692283            7.6858431           -1.2526734     -0.6690510488966                    0                    0       7.228861947391     -0.4409680923661                    0                    0       2.211837271459                    0                   23      -1.087049792741      -1.087049792741
               MQD3E23         1746.9279724           20.9498176            1.7084092       37.47561118515                    0                    0       19.55236542828       1.640434336355                    0                    0       3.662206558304                    0                   24      0.7888275640715      0.7888275640715
              MQTAFOE1         1861.1278611           13.8843623           -1.6545976       18.89378224028                    0                    0       12.81443032504      -2.328890538427                    0                    0       3.384240071077                    0                   38      0.3607958242548      0.3607958242548
              MQTAFOE2         1905.3942301           13.8843623            1.6545976       26.81364406024                    0                    0       12.55773756182       3.218874587746                    0                    0       2.684413430984                    0                   37      0.9312117820668      0.9312117820668
               MQD3E29         2065.4852081           20.9498176            1.7084092       -2.61971945968                    0                    0       18.97695572481     -0.7420741419883                    0                    0       3.776451504054                    0                   26      -1.125047363643      -1.125047363643
               MQDROE5         2288.3421939           29.3993215           -2.5237427       9.487306760709                    0                    0        32.3962125942      -0.647651445457                    0                    0       5.538193343596                    0                   15     -0.6772950436727     -0.6772950436727
               MQD3E33         2501.9356578           20.9498176            1.7084092       16.12126662449                    0                    0       20.41848087659       2.285358690393                    0                    0       3.895421410523                    0                   27     -0.2304817668439     -0.2304817668439
               MQEAE41         2541.1473195            7.6858431           -1.2526734       12.39546815967                    0                    0       7.533709331485      -3.088495226932                    0                    0       2.967582790044                    0                   24      0.6127662246541      0.6127662246541
              MQTAOTE1         2616.1355465           13.8843623           -1.6545976       10.90829971216                    0                    0       15.53431678835       -1.41763597912                    0                    0       4.130561551166                    0                   25     -0.2143463648915     -0.2143463648915
              MQTAOTE2         2660.4019155           13.8843623            1.6545976       8.798944046858                    0                    0       18.68228305798       1.293403996159                    0                    0       3.675394068525                    0                   23     -0.3662694867262     -0.3662694867262
               MQEAE44         2735.3901425            7.6858431            1.2526734       33.68080315933                    0                    0       13.65999133001     -0.3361193391327                    0                    0       3.875172094315                    0                   19       3.382187187679       3.382187187679
               MQEAE45         2784.0341494            7.6858431           -1.2526734       33.37353769503                    0                    0        7.71903655444      -1.475658746527                    0                    0       2.310709821969                    0                   18       3.342209079838       3.342209079838
               MQD3E40           2850.27221           20.9498176           -1.7084092       14.74715748636                    0                    0       23.17656954206      -1.228663829386                    0                    0       3.853491282664                    0                   28     -0.2960722728983     -0.2960722728983
               MQLB1RE         2960.9918734          263.1461398             28.21658       1014.644371294                    0                    0       556.8561966665       626.2127650645                    0                    0       557.8692951056                    0                    9       2.855820845651       2.855820845651
               MQLC7RE         2989.1433603          263.1507975          -28.2212238       986.9058930535                    0                    0       584.8014287783      -277.2708571166                    0                    0       3060.464028588                    0                    2       2.750343538493       2.750343538493
               MQLC3RE         3003.3799331           25.6036831           -7.2885555       -156.154719318                    0                    0       159.8962975782      -13.78039217194                    0                    0       94.83302378974                    0                    2      -7.098916265604      -7.098916265604
                MQC1RE         3015.7846995           93.6284372          176.6381914       5.066410199229                    0                    0       356.2582950836       8.740387614791                    0                    0       18634.38992789                    0                    1     -0.9458881259717     -0.9458881259717
