@ Measure_optics:version %s "0.2.0"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_26_17.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_26_17.sdds/'"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
@ Date %s "14. June 2019, 13:54:59"
@ Model_directory %s "model/"
@ Q1 %le 0.5442974362643452
@ Q2 %le 0.6101542641987897
@ RMSbetabeat %le 0.4475065648043817
@ RescalingFactor %le 1.1166552897921063
@ FILENAME %s "getampbetay.out"
*                 NAME                    S                COUNT                 BETY              BETYSTD              BETYMDL               MUYMDL            DELTABETY              BETYRES           BETYSTDRES
$                   %s                  %le                   %d                  %le                  %le                  %le                  %le                  %le                  %le                  %le
                MQC1LE            0.5300002                    1       91.76030307741                    0           93.6285972            0.2490992    -0.01995431073909       102.4646278243                    0
                MQC2LE            2.2500008                    1       323.0077969053                    0          291.1407337            0.2499778      0.1094558731109       360.6883650584                    0
               MQLC7LE           27.2720861                    1       235.4986604228                    0          227.9670433            0.7492946     0.03303818400154       262.9708249001                    0
               MQLB1LE           55.2235731                    1       204.7519808934                    0          227.9626232            1.2500394     -0.1018177540719       228.6373825601                    0
               MQLA2LE           98.9121927                    1       20.05345514953                    0           17.1404258            2.4533248      0.1699508158968       22.39279677133                    0
               MQLA5LE          119.0986538                    1       229.7809333386                    0          234.1217208              2.94926    -0.01854072935456       256.5860947059                    0
                MQD3E1          164.5639584                    1       23.33062466881                    0           20.9498176            3.4064553      0.1136433316161       26.05226545059                    0
                MQEAE4          230.8020191                    1       13.10678814698                    0            7.6858431            4.3815318      0.7053156012225       14.63576431651                    0
                MQD3E4          270.0136808                    1       22.03079180615                    0           20.9498176            5.0411482      0.0515982633734       24.60080020865                    0
              MQTATNE2          397.7476034                    1       20.47189174618                    0           14.5078121            6.6685508      0.4110943542052       22.86004621042                    0
                MQD3E8          511.9225329                    1       6.175409793101                    0           20.9498176            8.3656416     -0.7052284697171         6.8958040121                    0
               MQEAE10          548.3812769                    1         4.5946193013                    0            7.6858431            8.8292895     -0.4021970990665       5.130605947377                    0
               MQFRNE3          753.3246054                    1       6.196480600768                    0            9.2517568           11.4337841     -0.3302374095298       6.919332840942                    0
               MQD3E12          947.4355886                    1        18.2964891881                    0           20.9498176           13.8650143     -0.1266516235399       20.43087143651                    0
               MQEAE16          983.8943327                    1       7.197852360547                    0            7.6858431           14.3286622    -0.06349215474523       8.037519913548                    0
               MQD3E14         1023.1059944                    1       23.26976829051                    0           20.9498176           14.9882786      0.1107384672653       25.98430985384                    0
               MQEAE18         1059.5647385                    1       6.545690209937                    0            7.6858431           15.4519265      -0.148344544018       7.309279598266                    0
              MQTANFE1         1107.5016074                    1       9.738606160952                    0           14.5078121           16.1739407     -0.3287336440653       10.87466608483                    0
               MQD3E16         1189.3444407                    1       11.56159023393                    0           20.9498176           17.1895078     -0.4481293128812       12.91031089312                    0
               MQEAE20         1225.8031848                    1       7.590885772599                    0            7.6858431           17.6531557    -0.01235483552883        8.47640275218                    0
               MQD3E18         1265.0148465                    1       13.06225614814                    0           20.9498176            18.312772     -0.3764978579986       14.58603742444                    0
               MQEAE22         1301.4735906                    1       7.479398159234                    0            7.6858431           18.7764199    -0.02686041571234        8.35190951897                    0
                 MQI6E         1404.3012987                    1       24.38790968822                    0           27.8083512           20.2018289     -0.1230005147441       27.23288836032                    0
                 MQI5E         1418.7440064                    1       26.96980131463                    0           69.7334913           20.2546404     -0.6132446431141       30.11597130263                    0
                 MQI4E         1424.1361014                    1       25.55075721658                    0           30.1163345           20.2734103     -0.1515980400409       28.53138820409                    0
                 MQM2E         1564.3492168                    1       12.12434358101                    0           28.5508884           22.0286912     -0.5753426859738       13.53871239499                    0
                 MQM7E         1608.8759522                    1       52.00372663576                    0           35.6097046           22.6624348      0.4603807366534       58.07023643672                    0
               MQD3E21         1671.2575666                    1       9.404966030934                    0           20.9498176           23.4501631     -0.5510716985463       10.50210506876                    0
               MQD3E23         1746.9279724                    1       15.31163910437                    0           20.9498176           24.5734273     -0.2691278083313       17.09782280128                    0
               MQEAE29         1786.1396341                    1       6.927815868935                    0            7.6858431           25.2330437     -0.0986264253905       7.735982236752                    0
              MQTAFOE1         1861.1278611                    1       12.30978875018                    0           13.8843623           26.2818318     -0.1134062563188       13.74579072412                    0
              MQTAFOE2         1905.3942301                    1       12.38521402302                    0           13.8843623           26.7136413     -0.1079738661801       13.83001475402                    0
