@ Measure_optics:version %s "0.2.0"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_26_17.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_26_17.sdds/'"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
@ Date %s "14. June 2019, 13:54:59"
@ Model_directory %s "model/"
@ Q1 %le 0.5442974362643452
@ Q2 %le 0.6101542641987897
@ RMSbetabeat %le 0.29208469884564675
@ RescalingFactor %le 1.176599896437303
@ FILENAME %s "getampbetax.out"
*                 NAME                    S                COUNT                 BETX              BETXSTD              BETXMDL               MUXMDL            DELTABETX              BETXRES           BETXSTDRES
$                   %s                  %le                   %d                  %le                  %le                  %le                  %le                  %le                  %le                  %le
                MQC1LE            0.5300002                    1       1.397993615756                    0            2.9087358            0.2203223     -0.5193810260265       1.644879143518                    0
                MQC2LE            2.2500008                    1       214.7090928158                    0          142.9688048            0.2410243      0.5017898003428       252.6266963713                    0
               MQLC3LE           12.9355133                    1       43.22322783322                    0           26.9933253            0.2616968      0.6012561384283       50.85644539225                    0
               MQLC7LE           27.2720861                    1       11.90858075322                    0            9.3764221            0.4721468      0.2700559580418       14.01163488095                    0
               MQLB1LE           55.2235731                    1         14.112424148                    0           12.5617527            0.9879476      0.1234438764268       16.60467679102                    0
               MQLB4LE           77.1787307                    1       42.72897351835                    0           35.3516866            1.3202075      0.2086827426884       50.27490581656                    0
               MQLA2LE           98.9121927                    1       53.95537086852                    0           36.8830728            1.8242478      0.4628762403041       63.48388377614                    0
               MQLA5LE          119.0986538                    1       12.02387711105                    0           10.0415612            2.3120774      0.1974111267726       14.14729256363                    0
                MQD3E1          164.5639584                    1       8.627072847467                    0            7.4403317            3.0072166      0.1595011076546       10.15061301889                    0
                MQEAE4          230.8020191                    1       42.61218723912                    0           48.5050151            4.0807687     -0.1214890429109       50.13749509252                    0
                MQD3E4          270.0136808                    1       5.472374865706                    0            7.4403317            4.6861856     -0.2644985349637       6.438795700256                    0
                MQEAE6          306.4724249                    1       42.23308048847                    0           48.5050151            5.2289045     -0.1293048687564       49.69143812896                    0
              MQTATNE1          354.4092937                    1       41.31869133984                    0           45.9537751            5.9292318     -0.1008640476233       48.61556795138                    0
              MQTATNE2          397.7476034                    1       39.97280762131                    0           45.9537751            6.4015278     -0.1301518202949       47.03200130754                    0
                MQEAE8          472.7108711                    1          41.93231743                    0           48.5050151            7.5699902     -0.1355055277573       49.33756034551                    0
                MQD3E8          511.9225329                    1       6.153547367134                    0            7.4403317            8.1754072     -0.1729471728882       7.240263194892                    0
               MQEAE10          548.3812769                    1       43.36159522264                    0           48.5050151             8.718126     -0.1060389295159       51.01924844832                    0
               MQEAE11          597.0252838                    1       54.42538280752                    0           48.5050151            9.3981267      0.1220568160904       64.03689977489                    0
               MQR2NE1          696.7698054                    1       11.39822780871                    0           28.8232835           10.9206195     -0.6045479062539        13.4111536593                    0
               MQFRNE3          753.3246054                    1        12.8603479817                    0           28.8233021           11.5379038     -0.5538211431472       15.13148410342                    0
               MQDRNE5          781.6020054                    1        3.30144012602                    0            8.5241331            11.856421     -0.6126949113429       3.884474110369                    0
               MQEAE13           881.197528                    1       53.27318922644                    0           48.5050151           13.2020923      0.0983027036815       62.68122892672                    0
               MQD3E12          947.4355886                    1       7.243660655577                    0            7.4403317           14.2756444    -0.02643310168865       8.522890377178                    0
