@ Measure_optics:version %s "0.2.0"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_26_17.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_26_17.sdds/'"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
@ Date %s "14. June 2019, 13:54:59"
@ Model_directory %s "model/"
@ Q1 %le 0.5442974362643452
@ Q2 %le 0.6101542641987897
@ FILENAME %s "getphasetotx.out"
*                    S               MUXMDL                 NAME                NAME2                   S2               PHASEX               STDPHX               PHXMDL          DELTAPHASEX
$                  %le                  %le                   %s                   %s                  %le                  %le                  %le                  %le                  %le
             0.5300002            0.2203223               MQC1LE               MQC1LE            0.5300002                    0                  nan                    0                    0
             2.2500008            0.2410243               MQC2LE               MQC1LE            0.5300002      0.0200390803356                  nan             0.020702     -0.0006629196644
            12.9355133            0.2616968              MQLC3LE               MQC1LE            0.5300002      0.0410865940738                  nan            0.0413745     -0.0002879059262
            27.2720861            0.4721468              MQLC7LE               MQC1LE            0.5300002       0.240997370673                  nan            0.2518245      -0.010827129327
            55.2235731            0.9879476              MQLB1LE               MQC1LE            0.5300002      0.7547291852283                  nan            0.7676253     -0.0128961147717
            77.1787307            1.3202075              MQLB4LE               MQC1LE            0.5300002      0.0906797791474                  nan            0.0998852     -0.0092054208526
            98.9121927            1.8242478              MQLA2LE               MQC1LE            0.5300002       0.593841101286                  nan            0.6039255      -0.010084398714
           119.0986538            2.3120774              MQLA5LE               MQC1LE            0.5300002      0.0827053152333                  nan            0.0917551     -0.0090497847667
           164.5639584            3.0072166               MQD3E1               MQC1LE            0.5300002      0.7620830304704                  nan            0.7868943     -0.0248112695296
           230.8020191            4.0807687               MQEAE4               MQC1LE            0.5300002      0.8266445858079                  nan            0.8604464     -0.0338018141921
           270.0136808            4.6861856               MQD3E4               MQC1LE            0.5300002       0.433909998275                  nan            0.4658633    -0.03195330172501
           306.4724249            5.2289045               MQEAE6               MQC1LE            0.5300002      0.9820533980787                  nan    0.008582199999999     -0.0265288019213
           354.4092937            5.9292318             MQTATNE1               MQC1LE            0.5300002      0.6949136131172                  nan            0.7089095     -0.0139958868828
           397.7476034            6.4015278             MQTATNE2               MQC1LE            0.5300002       0.166842236329                  nan            0.1812055      -0.014363263671
           472.7108711            7.5699902               MQEAE8               MQC1LE            0.5300002      0.3266052329333                  nan            0.3496679    -0.02306266706674
           511.9225329            8.1754072               MQD3E8               MQC1LE            0.5300002      0.9309316941261                  nan            0.9550849     -0.0241532058739
           548.3812769             8.718126              MQEAE10               MQC1LE            0.5300002      0.4757670624152                  nan            0.4978037     -0.0220366375848
           597.0252838            9.3981267              MQEAE11               MQC1LE            0.5300002      0.1611895076445                  nan            0.1778044     -0.0166148923555
           696.7698054           10.9206195              MQR2NE1               MQC1LE            0.5300002      0.6837292936422                  nan            0.7002972     -0.0165679063578
           753.3246054           11.5379038              MQFRNE3               MQC1LE            0.5300002      0.3017202321981                  nan            0.3175815    -0.01586126780186
           781.6020054            11.856421              MQDRNE5               MQC1LE            0.5300002      0.6195310825495                  nan            0.6360987     -0.0165676174505
            881.197528           13.2020923              MQEAE13               MQC1LE            0.5300002      0.9625947892691                  nan              0.98177     -0.0191752107309
           947.4355886           14.2756444              MQD3E12               MQC1LE            0.5300002      0.0371923554326                  nan            0.0553221     -0.0181297445674
           983.8943327           14.8183633              MQEAE16               MQC1LE            0.5300002      0.5793352251173                  nan             0.598041     -0.0187057748827
          1023.1059944           15.4237802              MQD3E14               MQC1LE            0.5300002      0.1845760826361                  nan            0.2034579     -0.0188818173639
          1059.5647385           15.9664991              MQEAE18               MQC1LE            0.5300002      0.7290554363963                  nan            0.7461768     -0.0171213636037
          1107.5016074           16.6668263             MQTANFE1               MQC1LE            0.5300002      0.4378173998953                  nan             0.446504   -0.008686600104701
          1189.3444407            17.764866              MQD3E16               MQC1LE            0.5300002      0.5362611604277                  nan            0.5445437   -0.008282539572302
          1225.8031848           18.3075848              MQEAE20               MQC1LE            0.5300002      0.0786199664019                  nan            0.0872625   -0.008642533598101
          1265.0148465           18.9130018              MQD3E18               MQC1LE            0.5300002      0.6809606318307                  nan            0.6926795     -0.0117188681693
          1301.4735906           19.4557206              MQEAE22               MQC1LE            0.5300002      0.2252285155731                  nan            0.2353983     -0.0101697844269
          1350.1175975           20.1357212              MQEAE23               MQC1LE            0.5300002      0.9072162120218                  nan            0.9153989     -0.0081826879782
          1404.3012987             21.14351                MQI6E               MQC1LE            0.5300002      0.9150213384241                  nan            0.9231877     -0.0081663615759
          1418.7440064           21.2614628                MQI5E               MQC1LE            0.5300002      0.0403249114114                  nan            0.0411405   -0.000815588588601
          1424.1361014           21.2754895                MQI4E               MQC1LE            0.5300002      0.0550071798921                  nan            0.0551672  -0.0001600201078996
          1494.6206604           22.6372352               MQX2RE               MQC1LE            0.5300002      0.4086172476268                  nan            0.4169129     -0.0082956523732
          1564.3492168           23.6951094                MQM2E               MQC1LE            0.5300002      0.4627721002539                  nan            0.4747871     -0.0120149997461
          1608.8759522           24.4296714                MQM7E               MQC1LE            0.5300002      0.2048401329773                  nan            0.2093491   -0.004508967022701
          1634.7988225           24.9087078              MQEAE25               MQC1LE            0.5300002       0.682177263009                  nan            0.6883855   -0.006208236990999
          1671.2575666           25.4514267              MQD3E21               MQC1LE            0.5300002      0.2277792660882                  nan            0.2311044     -0.0033251339118
          1710.4692283           26.0568436              MQEAE27               MQC1LE            0.5300002      0.8300180202652                  nan            0.8365213   -0.006503279734801
          1746.9279724           26.5995625              MQD3E23               MQC1LE            0.5300002      0.3725758783917                  nan            0.3792402   -0.006664321608272
          1786.1396341           27.2049794              MQEAE29               MQC1LE            0.5300002      0.9760859828269                  nan            0.9846571     -0.0085711171731
           1813.166033           27.6731146              MQEAE30               MQC1LE            0.5300002      0.4437729275031                  nan            0.4527923   -0.009019372496942
          1861.1278611           28.3637785             MQTAFOE1               MQC1LE            0.5300002      0.1525210112113                  nan            0.1434562    0.009064811211301
          1905.3942301           28.8386941             MQTAFOE2               MQC1LE            0.5300002      0.6268090465726                  nan            0.6183718    0.008437246572598
          1980.3824571           29.9974932              MQEAE32               MQC1LE            0.5300002       0.785798176029                  nan            0.7771709    0.008627276028998
          2065.4852081           31.2202127              MQD3E29               MQC1LE            0.5300002      0.9945804899825                  nan            0.9998904   -0.005309910017502
