@ Measure_optics:version %s "0.2.0"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_26_17.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_26_17.sdds/'"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
@ Date %s "14. June 2019, 13:54:59"
@ Model_directory %s "model/"
@ Q1 %le 0.5442974362643452
@ Q2 %le 0.6101542641987897
@ FILENAME %s "getphasex.out"
*                    S               MUXMDL                 NAME                NAME2                   S2               PHASEX               STDPHX               PHXMDL          DELTAPHASEX
$                  %le                  %le                   %s                   %s                  %le                  %le                  %le                  %le                  %le
             0.5300002            0.2203223               MQC1LE               MQC2LE            2.2500008      0.0200390803356                  nan             0.020702     -0.0006629196644
             2.2500008            0.2410243               MQC2LE              MQLC3LE           12.9355133      0.0210475137382                  nan            0.0206725      0.0003750137382
            12.9355133            0.2616968              MQLC3LE              MQLC7LE           27.2720861      0.1999107765992                  nan              0.21045     -0.0105392234008
            27.2720861            0.4721468              MQLC7LE              MQLB1LE           55.2235731      0.5137318145553                  nan            0.5158008     -0.0020689854447
            55.2235731            0.9879476              MQLB1LE              MQLB4LE           77.1787307      0.3359505939191                  nan            0.3322599      0.0036906939191
            77.1787307            1.3202075              MQLB4LE              MQLA2LE           98.9121927      0.5031613221386                  nan            0.5040403     -0.0008789778614
            98.9121927            1.8242478              MQLA2LE              MQLA5LE          119.0986538      0.4888642139473                  nan            0.4878296      0.0010346139473
           119.0986538            2.3120774              MQLA5LE               MQD3E1          164.5639584      0.6793777152371                  nan            0.6951392     -0.0157614847629
           164.5639584            3.0072166               MQD3E1               MQEAE4          230.8020191      0.0645615553375                  nan            0.0735521     -0.0089905446625
           230.8020191            4.0807687               MQEAE4               MQD3E4          270.0136808      0.6072654124671                  nan            0.6054169     0.00184851246709
           270.0136808            4.6861856               MQD3E4               MQEAE6          306.4724249      0.5481433998037                  nan            0.5427189     0.00542449980371
           306.4724249            5.2289045               MQEAE6             MQTATNE1          354.4092937      0.7128602150385                  nan            0.7003273      0.0125329150385
           354.4092937            5.9292318             MQTATNE1             MQTATNE2          397.7476034      0.4719286232118                  nan             0.472296     -0.0003673767882
           397.7476034            6.4015278             MQTATNE2               MQEAE8          472.7108711      0.1597629966043                  nan            0.1684624    -0.00869940339574
           472.7108711            7.5699902               MQEAE8               MQD3E8          511.9225329      0.6043264611928                  nan             0.605417    -0.00109053880716
           511.9225329            8.1754072               MQD3E8              MQEAE10          548.3812769      0.5448353682891                  nan            0.5427188    0.002116568289101
           548.3812769             8.718126              MQEAE10              MQEAE11          597.0252838      0.6854224452293                  nan            0.6800007    0.005421745229299
           597.0252838            9.3981267              MQEAE11              MQR2NE1          696.7698054      0.5225397859977                  nan            0.5224928    4.69859976997e-05
           696.7698054           10.9206195              MQR2NE1              MQFRNE3          753.3246054      0.6179909385559                  nan            0.6172843   0.0007066385559403
           753.3246054           11.5379038              MQFRNE3              MQDRNE5          781.6020054      0.3178108503514                  nan            0.3185172  -0.0007063496486387
           781.6020054            11.856421              MQDRNE5              MQEAE13           881.197528      0.3430637067196                  nan            0.3456713   -0.002607593280401
            881.197528           13.2020923              MQEAE13              MQD3E12          947.4355886      0.0745975661635                  nan            0.0735521    0.001045466163501
           947.4355886           14.2756444              MQD3E12              MQEAE16          983.8943327      0.5421428696847                  nan            0.5427189  -0.0005760303153007
           983.8943327           14.8183633              MQEAE16              MQD3E14         1023.1059944      0.6052408575188                  nan            0.6054169  -0.0001760424811998
          1023.1059944           15.4237802              MQD3E14              MQEAE18         1059.5647385      0.5444793537602                  nan            0.5427189    0.001760453760199
          1059.5647385           15.9664991              MQEAE18             MQTANFE1         1107.5016074       0.708761963499                  nan            0.7003272       0.008434763499
          1107.5016074           16.6668263             MQTANFE1              MQD3E16         1189.3444407      0.0984437605324                  nan            0.0980397   0.0004040605323989
          1189.3444407            17.764866              MQD3E16              MQEAE20         1225.8031848      0.5423588059742                  nan            0.5427188  -0.0003599940257994
          1225.8031848           18.3075848              MQEAE20              MQD3E18         1265.0148465      0.6023406654288                  nan             0.605417   -0.003076334571199
