@ ErrorsFrom: %s "Analytical N-BPM method"
@ RCond %le 1e-10
@ RangeOfBPMs %d 11
@ Measure_optics:version %s "0.2.0"
@ FILENAME %s "getbetax.out"
@ Model_directory %s "model/"
@ CALCULATION_TIME %s "1.39 s"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_26_17.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_26_17.sdds/'"
@ RMS_BETABEAT %s "16.340 %"
@ Date %s "14. June 2019, 13:54:59"
@ BetaAlgorithmVersion %s "2018.7.a"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
*                 NAME                    S              BETXMDL              ALFXMDL                 BETX             STATBETX              SYSBETX              ERRBETX                 ALFX             STATALFX              SYSALFX              ERRALFX                 CORR                NCOMB               BBEATX            DELTABETX
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                   %d                  %le                  %le
                MQC1LE            0.5300002            2.9087358           -5.2990847       3.298687469906                    0                    0       3.979906630205      -6.074890348582                    0                    0       14.67343005762                    0                   27      0.1340622513417      0.1340622513417
                MQC2LE            2.2500008          142.9688048         -106.7116067       192.5901409823                    0                    0       204.9687470232      -143.5098740093                    0                    0       304.6426998066                    0                   27      0.3470780653987      0.3470780653987
               MQLC3LE           12.9355133           26.9933253            1.1608736       30.18974572179                    0                    0        43.9459098312       1.238837220053                    0                    0       4.816429536352                    0                   26      0.1184152151048      0.1184152151048
               MQLC7LE           27.2720861            9.3764221           -1.0647787       9.527247342209                    0                    0       14.56649537724       -1.08869444246                    0                    0       4.317307344435                    0                   43     0.01608558580236     0.01608558580236
               MQLB1LE           55.2235731           12.5617527           -1.9840866       13.69216091005                    0                    0       15.78700889316      -2.152455406486                    0                    0       5.534726998737                    0                   35     0.08998809617142     0.08998809617142
               MQLB4LE           77.1787307           35.3516866            4.2598365       35.70930026061                    0                    0       32.36839707869       4.264710123579                    0                    0        7.79757852033                    0                   28     0.01011588682185     0.01011588682185
               MQLA2LE           98.9121927           36.8830728           -6.1504106       35.53158320611                    0                    0       32.61916408879      -6.071619505011                    0                    0       10.61847429151                    0                   36    -0.03664254334835    -0.03664254334835
               MQLA5LE          119.0986538           10.0415612           -3.1555304       9.089777879045                    0                    0       9.448682026715      -2.984725982283                    0                    0       5.670181651018                    0                   36    -0.09478439676838    -0.09478439676838
                MQD3E1          164.5639584            7.4403317            0.2028379       8.901428554253                    0                    0       7.212780155293      0.2746728313897                    0                    0      0.9999020524552                    0                   36      0.1963752307243      0.1963752307243
                MQEAE4          230.8020191           48.5050151           -5.6463304       53.77183516685                    0                    0       44.01186006863      -6.112761230188                    0                    0       10.29598260831                    0                   36      0.1085830002524      0.1085830002524
                MQD3E4          270.0136808            7.4403317           -0.2028379       6.749026423474                    0                    0       6.239750408005     -0.0656706743544                    0                    0       1.039633093727                    0                   36     -0.0929132334955     -0.0929132334955
