@ Measure_optics:version %s "0.2.0"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_21_34.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_21_34.sdds/'"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
@ Date %s "14. June 2019, 13:53:20"
@ Model_directory %s "model/"
@ Q1 %le 0.5437808804848574
@ Q2 %le 0.6115570461001769
@ RMSbetabeat %le 0.2936776929406898
@ RescalingFactor %le 1.149519614519275
@ FILENAME %s "getampbetax.out"
*                 NAME                    S                COUNT                 BETX              BETXSTD              BETXMDL               MUXMDL            DELTABETX              BETXRES           BETXSTDRES
$                   %s                  %le                   %d                  %le                  %le                  %le                  %le                  %le                  %le                  %le
                MQC1LE            0.5300002                    1         1.3829489023                    0            2.9087358            0.2203223     -0.5245532776472       1.589726889072                    0
                MQC2LE            2.2500008                    1       219.5949324429                    0          142.9688048            0.2410243      0.5359639660558       252.4286820921                    0
               MQLC3LE           12.9355133                    1       43.61996941245                    0           26.9933253            0.2616968      0.6159539044435       50.14201042434                    0
               MQLC7LE           27.2720861                    1       11.04552755152                    0            9.3764221            0.4721468      0.1780109122352       12.69705057319                    0
               MQLB1LE           55.2235731                    1        13.1429192842                    0           12.5617527            0.9879476     0.04626476878539       15.10804350924                    0
               MQLB4LE           77.1787307                    1       44.52759894493                    0           35.3516866            1.3202075      0.2595608081944       51.18534837464                    0
               MQLA2LE           98.9121927                    1        52.6621653627                    0           36.8830728            1.8242478      0.4278139364435       60.53619202748                    0
               MQLA5LE          119.0986538                    1       11.90399828083                    0           10.0415612            2.3120774      0.1854728606172       13.68387951501                    0
                MQD3E1          164.5639584                    1       7.886164972541                    0            7.4403317            3.0072166     0.05992115546954        9.06530131927                    0
                MQEAE4          230.8020191                    1        39.9177096217                    0           48.5050151            4.0807687     -0.1770395382952       45.88619017682                    0
                MQD3E4          270.0136808                    1       6.223128713644                    0            7.4403317            4.6861856     -0.1635952583077       7.153608520011                    0
                MQEAE6          306.4724249                    1       45.92144525441                    0           48.5050151            5.2289045    -0.05326397363777       52.78760204702                    0
              MQTATNE1          354.4092937                    1       38.34140484956                    0           45.9537751            5.9292318     -0.1656527724626        44.0741969228                    0
              MQTATNE2          397.7476034                    1       39.45856462642                    0           45.9537751            6.4015278     -0.1413422609882       45.35839399885                    0
                MQEAE8          472.7108711                    1       40.66693220005                    0           48.5050151            7.5699902     -0.1615932472919       46.74743622628                    0
                MQD3E8          511.9225329                    1       6.081163009532                    0            7.4403317            8.1754072     -0.1826758194756       6.990416158546                    0
               MQEAE10          548.3812769                    1       44.44291506193                    0           48.5050151             8.718126    -0.08374598028043       51.08800259011                    0
               MQEAE11          597.0252838                    1       52.47054726013                    0           48.5050151            9.3981267     0.08175509587929       60.31592326008                    0
               MQR2NE1          696.7698054                    1       10.75336830485                    0           28.8232835           10.9206195     -0.6269207737956       12.36120778858                    0
               MQFRNE3          753.3246054                    1       12.67686074513                    0           28.8233021           11.5379038     -0.5601870770688       14.57230007706                    0
               MQDRNE5          781.6020054                    1       3.255945143787                    0            8.5241331            11.856421     -0.6180321088854       3.742772806582                    0
               MQEAE13           881.197528                    1       53.54339432441                    0           48.5050151           13.2020923      0.1038733667854       61.54918200385                    0
               MQD3E12          947.4355886                    1       7.262850601537                    0            7.4403317           14.2756444    -0.02385392286511        8.34878922379                    0
               MQEAE16          983.8943327                    1       42.86169848642                    0           48.5050151           14.8183633     -0.1163450130249       49.27036312175                    0
               MQD3E14         1023.1059944                    1       6.187800495396                    0            7.4403317           15.4237802     -0.1683434630481        7.11299804019                    0
               MQEAE18         1059.5647385                    1       39.54246956223                    0           48.5050151           15.9664991     -0.1847756467923       45.45484436831                    0
              MQTANFE1         1107.5016074                    1       40.05371355192                    0           45.9537751           16.6668263      -0.128391226515       46.04252936227                    0
               MQD3E16         1189.3444407                    1       6.625387182527                    0            7.4403317            17.764866     -0.1095306701814       7.616012520099                    0
