@ Measure_optics:version %s "0.2.0"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_21_34.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_21_34.sdds/'"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
@ Date %s "14. June 2019, 13:53:20"
@ Model_directory %s "model/"
@ Q1 %le 0.5437808804848574
@ Q2 %le 0.6115570461001769
@ FILENAME %s "getphasey.out"
*                    S               MUYMDL                 NAME                NAME2                   S2               PHASEY               STDPHY               PHYMDL          DELTAPHASEY
$                  %le                  %le                   %s                   %s                  %le                  %le                  %le                  %le                  %le
             0.5300002            0.2490992               MQC1LE               MQC2LE            2.2500008      0.4541390362544                  nan            0.0008786      0.4532604362544
             2.2500008            0.2499778               MQC2LE              MQLC3LE           12.9355133      0.9179981910092                  nan            0.0454011     -0.1274029089908
            12.9355133            0.2953789              MQLC3LE              MQLC7LE           27.2720861      0.2667001798008                  nan            0.4539157     -0.1872155201992
            27.2720861            0.7492946              MQLC7LE              MQLB4LE           77.1787307      0.4314523701105                  nan             0.197302      0.2341503701105
            77.1787307            1.9465966              MQLB4LE              MQLA2LE           98.9121927      0.4437250572035                  nan            0.5067282    -0.06300314279653
            98.9121927            2.4533248              MQLA2LE              MQLA5LE          119.0986538      0.4962264950381                  nan            0.4959352   0.0002912950380797
           119.0986538              2.94926              MQLA5LE               MQD3E1          164.5639584       0.715499840916                  nan            0.4571953       0.258304540916
           164.5639584            3.4064553               MQD3E1               MQEAE4          230.8020191      0.3503686661004                  nan            0.9750765      0.3752921661004
           230.8020191            4.3815318               MQEAE4               MQD3E4          270.0136808      0.2170886206208                  nan            0.6596164     -0.4425277793792
           270.0136808            5.0411482               MQD3E4               MQEAE6          306.4724249      0.3182461779418                  nan            0.4636479     -0.1454017220582
           306.4724249            5.5047961               MQEAE6             MQTATNE1          354.4092937        0.65049122697                  nan            0.7220142       -0.07152297303
           354.4092937            6.2268103             MQTATNE1             MQTATNE2          397.7476034      0.0917933999452                  nan            0.4417405     -0.3499471000548
           397.7476034            6.6685508             MQTATNE2               MQEAE8          472.7108711      0.7302114511697                  nan            0.0374745     -0.3072630488303
           472.7108711            7.7060253               MQEAE8               MQD3E8          511.9225329       0.796899643457                  nan            0.6596163       0.137283343457
           511.9225329            8.3656416               MQD3E8              MQEAE10          548.3812769      0.7301284568043                  nan            0.4636479      0.2664805568043
           548.3812769            8.8292895              MQEAE10              MQEAE11          597.0252838      0.6183336330988                  nan             0.807804     -0.1894703669012
           597.0252838            9.6370935              MQEAE11              MQR2NE1          696.7698054      0.8513599160862                  nan            0.2218165     -0.3704565839138
           696.7698054             10.85891              MQR2NE1              MQFRNE3          753.3246054      0.1366208790778                  nan            0.5748741     -0.4382532209223
           753.3246054           11.4337841              MQFRNE3              MQDRNE5          781.6020054       0.279803239885                  nan            0.2784611    0.001342139885001
           781.6020054           11.7122452              MQDRNE5              MQEAE13           881.197528      0.9821742303225                  nan            0.1776926     -0.1955183696775
            881.197528           12.8899378              MQEAE13              MQD3E12          947.4355886      0.8400462450027                  nan            0.9750765     -0.1350302549973
           947.4355886           13.8650143              MQD3E12              MQEAE16          983.8943327      0.2466864023187                  nan            0.4636479     -0.2169614976813
           983.8943327           14.3286622              MQEAE16              MQD3E14         1023.1059944      0.7328506738485                  nan            0.6596164      0.0732342738485
          1023.1059944           14.9882786              MQD3E14              MQEAE18         1059.5647385      0.4932764535886                  nan            0.4636479      0.0296285535886
          1059.5647385           15.4519265              MQEAE18             MQTANFE1         1107.5016074      0.0028411694557                  nan            0.7220142      0.2808269694557
          1107.5016074           16.1739407             MQTANFE1              MQD3E16         1189.3444407      0.4104733793513                  nan            0.0155671      0.3949062793513
          1189.3444407           17.1895078              MQD3E16              MQEAE20         1225.8031848      0.2885545083047                  nan            0.4636479     -0.1750933916953
          1225.8031848           17.6531557              MQEAE20              MQD3E18         1265.0148465      0.2160034524598                  nan            0.6596163     -0.4436128475402
          1265.0148465            18.312772              MQD3E18              MQEAE22         1301.4735906       0.423861854205                  nan            0.4636479      -0.039786045795
          1301.4735906           18.7764199              MQEAE22              MQEAE23         1350.1175975      0.7017939784179                  nan             0.807804     -0.1060100215821
          1350.1175975           19.5842239              MQEAE23                MQI6E         1404.3012987      0.4702748215804                  nan             0.617605     -0.1473301784196
          1404.3012987           20.2018289                MQI6E                MQI5E         1418.7440064      0.2411471240694                  nan            0.0528115      0.1883356240694
          1418.7440064           20.2546404                MQI5E                MQI4E         1424.1361014      0.0793754610993                  nan            0.0187699      0.0606055610993
          1424.1361014           20.2734103                MQI4E               MQX2RE         1494.6206604      0.9158976702058                  nan            0.9607692     -0.0448715297942
          1494.6206604           21.2341795               MQX2RE                MQM2E         1564.3492168       0.527398956018                  nan            0.7945117      -0.267112743982
          1564.3492168           22.0286912                MQM2E                MQM7E         1608.8759522      0.8166558093893                  nan            0.6337436      0.1829122093893
          1608.8759522           22.6624348                MQM7E              MQEAE25         1634.7988225      0.4244728620236                  nan            0.3240804      0.1003924620236
          1634.7988225           22.9865152              MQEAE25              MQD3E21         1671.2575666      0.6616658916663                  nan            0.4636479      0.1980179916663
          1671.2575666           23.4501631              MQD3E21              MQEAE27         1710.4692283       0.226841962797                  nan            0.6596163      -0.432774337203
          1710.4692283           24.1097794              MQEAE27              MQD3E23         1746.9279724      0.7847351777839                  nan            0.4636479      0.3210872777839
          1746.9279724           24.5734273              MQD3E23              MQEAE29         1786.1396341     0.09375562093435                  nan            0.6596164      0.4341392209343
          1786.1396341           25.2330437              MQEAE29              MQEAE30          1813.166033      0.1688135133542                  nan            0.3154602     -0.1466466866458
           1813.166033           25.5485039              MQEAE30             MQTAFOE1         1861.1278611       0.230711861461                  nan            0.7333279       0.497383961461
          1861.1278611           26.2818318             MQTAFOE1             MQTAFOE2         1905.3942301      0.1242256314673                  nan            0.4318095     -0.3075838685327
          1905.3942301           26.7136413             MQTAFOE2              MQEAE32         1980.3824571      0.5359977520663                  nan            0.0487881      0.4872096520663
          1980.3824571           27.7624294              MQEAE32              MQD3E29         2065.4852081      0.5135512612017                  nan            0.2714519      0.2420993612017
          2065.4852081           29.0338813              MQD3E29              MQEAE35         2104.6968698      0.2177953146294                  nan            0.6596163     -0.4418209853706
          2104.6968698           29.6934976              MQEAE35              MQR2ORE         2203.8099939      0.4960921139929                  nan            0.1620518      0.3340403139929
          2203.8099939           30.8555494              MQR2ORE              MQDROE5         2288.3421939      0.2496106255964                  nan            0.2404325    0.009178125596403
          2288.3421939           32.0959819              MQDROE5              MQEAE37         2389.8065079      0.9501941671785                  nan            0.2549715     -0.3047773328215
          2389.8065079           33.3509534              MQEAE37              MQD3E31          2426.265252      0.5241021469973                  nan            0.4636479      0.0604542469973
           2426.265252           33.8146013              MQD3E31              MQEAE39         2465.4769137      0.2139899822152                  nan            0.6596164     -0.4456264177848
          2465.4769137           34.4742177              MQEAE39              MQD3E33         2501.9356578      0.5700741182485                  nan            0.4636479      0.1064262182485
          2501.9356578           34.9378656              MQD3E33              MQEAE41         2541.1473195      0.7880681821534                  nan            0.6596163      0.1284518821534
          2541.1473195           35.5974819              MQEAE41             MQTAOTE1         2616.1355465      0.6815052962619                  nan            0.0487881     -0.3672828037381
          2616.1355465             36.64627             MQTAOTE1             MQTAOTE2         2660.4019155      0.2639360102188                  nan            0.4318095     -0.1678734897812
          2660.4019155           37.0780795             MQTAOTE2              MQEAE44         2735.3901425      0.8688869167804                  nan            0.0487881     -0.1799011832196
          2735.3901425           38.1268676              MQEAE44              MQEAE45         2784.0341494      0.9433754819005                  nan             0.807804      0.1355714819005
