@ ErrorsFrom: %s "Analytical N-BPM method"
@ RCond %le 1e-10
@ RangeOfBPMs %d 11
@ Measure_optics:version %s "0.2.0"
@ FILENAME %s "getbetax.out"
@ Model_directory %s "model/"
@ CALCULATION_TIME %s "1.28 s"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_21_34.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_21_34.sdds/'"
@ RMS_BETABEAT %s "3.448 %"
@ Date %s "14. June 2019, 13:53:20"
@ BetaAlgorithmVersion %s "2018.7.a"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
*                 NAME                    S              BETXMDL              ALFXMDL                 BETX             STATBETX              SYSBETX              ERRBETX                 ALFX             STATALFX              SYSALFX              ERRALFX                 CORR                NCOMB               BBEATX            DELTABETX
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                   %d                  %le                  %le
                MQC1LE            0.5300002            2.9087358           -5.2990847       2.884178743673                    0                    0       3.788119521761      -5.273028698487                    0                    0       13.96462782782                    0                   45   -0.008442518680163   -0.008442518680163
                MQC2LE            2.2500008          142.9688048         -106.7116067       143.4350670418                    0                    0       202.5031522066      -107.0058798104                    0                    0       300.9923114595                    0                   36    0.003261286561693    0.003261286561693
               MQLC3LE           12.9355133           26.9933253            1.1608736       27.89064804867                    0                    0       43.27172062008       1.195758338082                    0                    0       4.751542009183                    0                   36     0.03324239376591     0.03324239376591
               MQLC7LE           27.2720861            9.3764221           -1.0647787       9.357142749979                    0                    0       14.56649537724      -1.055904598383                    0                    0       4.317307344435                    0                   45   -0.002056152103167   -0.002056152103167
               MQLB1LE           55.2235731           12.5617527           -1.9840866       13.21262300611                    0                    0       15.60210332444      -2.090264399291                    0                    0        5.47106373747                    0                   45     0.05181365384696     0.05181365384696
               MQLB4LE           77.1787307           35.3516866            4.2598365       35.12507737402                    0                    0       32.36839707869       4.228163773675                    0                    0        7.79757852033                    0                   28   -0.006410139028114   -0.006410139028114
               MQLA2LE           98.9121927           36.8830728           -6.1504106       35.86498707921                    0                    0       32.61916408879      -6.032462321678                    0                    0       10.61847429151                    0                   36    -0.02760306133693    -0.02760306133693
               MQLA5LE          119.0986538           10.0415612           -3.1555304       9.741969566028                    0                    0       9.448682026715      -3.100865388187                    0                    0       5.670181651018                    0                   36    -0.02983516487175    -0.02983516487175
                MQD3E1          164.5639584            7.4403317            0.2028379       7.746084040115                    0                    0       7.176324180874      0.2153610610852                    0                    0      0.9997373881879                    0                   45     0.04109391253558     0.04109391253558
                MQEAE4          230.8020191           48.5050151           -5.6463304       49.27657249614                    0                    0       44.01186006863      -5.691317552578                    0                    0       10.29598260831                    0                   36     0.01590675509641     0.01590675509641
