@ Measure_optics:version %s "0.2.0"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_20_58.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_20_58.sdds/'"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
@ Date %s "14. June 2019, 13:52:39"
@ Model_directory %s "model/"
@ TABLE %s "ORBIT"
@ TYPE %s "ORBIT"
@ Q1 %le 0.5438468038222201
@ Q2 %le 0.6114706137172647
@ FILENAME %s "getCOx.out"
*                 NAME                    S                COUNT                    X                 STDX                 XMDL               MUXMDL               DELTAX
$                   %s                  %le                   %d                  %le                  %le                  %le                  %le                  %le
                MQC1LE            0.5300002                    1      -1.275737043897                  nan                  nan            0.2203223                  nan
                MQC2LE            2.2500008                    1     0.07212924777886                  nan                  nan            0.2410243                  nan
               MQLC3LE           12.9355133                    1      0.5382928792302                  nan                  nan            0.2616968                  nan
               MQLC7LE           27.2720861                    1     -0.5156360929416                  nan                  nan            0.4721468                  nan
               MQLB1LE           55.2235731                    1     -0.3644896814534                  nan                  nan            0.9879476                  nan
               MQLB4LE           77.1787307                    1     -0.2915402365197                  nan                  nan            1.3202075                  nan
               MQLA2LE           98.9121927                    1      0.4577114814139                  nan                  nan            1.8242478                  nan
               MQLA5LE          119.0986538                    1    -0.06700144798292                  nan                  nan            2.3120774                  nan
                MQD3E1          164.5639584                    1      0.6724884135532                  nan                  nan            3.0072166                  nan
                MQEAE4          230.8020191                    1     -0.7385638047644                  nan                  nan            4.0807687                  nan
                MQD3E4          270.0136808                    1      0.3090325571744                  nan                  nan            4.6861856                  nan
                MQEAE6          306.4724249                    1     -0.7617248296882                  nan                  nan            5.2289045                  nan
              MQTATNE1          354.4092937                    1      0.1411733759512                  nan                  nan            5.9292318                  nan
              MQTATNE2          397.7476034                    1      0.3418053016096                  nan                  nan            6.4015278                  nan
                MQEAE8          472.7108711                    1      -1.090281248405                  nan                  nan            7.5699902                  nan
                MQD3E8          511.9225329                    1      0.2670278209125                  nan                  nan            8.1754072                  nan
               MQEAE10          548.3812769                    1     -0.2683617146509                  nan                  nan             8.718126                  nan
               MQEAE11          597.0252838                    1     -0.1327153258813                  nan                  nan            9.3981267                  nan
               MQR2NE1          696.7698054                    1      -1.358782603602                  nan                  nan           10.9206195                  nan
               MQFRNE3          753.3246054                    1      -1.532980816758                  nan                  nan           11.5379038                  nan
               MQDRNE5          781.6020054                    1      0.1316011241138                  nan                  nan            11.856421                  nan
               MQEAE13           881.197528                    1     -0.6116667778619                  nan                  nan           13.2020923                  nan
               MQD3E12          947.4355886                    1      -1.527719914807                  nan                  nan           14.2756444                  nan
               MQEAE16          983.8943327                    1     -0.1216254531734                  nan                  nan           14.8183633                  nan
               MQD3E14         1023.1059944                    1     -0.8671247971673                  nan                  nan           15.4237802                  nan
               MQEAE18         1059.5647385                    1     0.03966588298223                  nan                  nan           15.9664991                  nan
              MQTANFE1         1107.5016074                    1       1.203940376574                  nan                  nan           16.6668263                  nan
               MQD3E16         1189.3444407                    1     -0.6409695899547                  nan                  nan            17.764866                  nan
               MQEAE20         1225.8031848                    1      -0.442488589322                  nan                  nan           18.3075848                  nan
               MQD3E18         1265.0148465                    1     -0.5193345619406                  nan                  nan           18.9130018                  nan
               MQEAE22         1301.4735906                    1     -0.1508791373687                  nan                  nan           19.4557206                  nan
               MQEAE23         1350.1175975                    1      0.5570095561606                  nan                  nan           20.1357212                  nan
                 MQI6E         1404.3012987                    1      0.1099435577187                  nan                  nan             21.14351                  nan
                 MQI5E         1418.7440064                    1     -0.1085140132705                  nan                  nan           21.2614628                  nan
                 MQI4E         1424.1361014                    1     -0.3598438497853                  nan                  nan           21.2754895                  nan
                MQX2RE         1494.6206604                    1        0.18746902929                  nan                  nan           22.6372352                  nan
                 MQM2E         1564.3492168                    1     -0.3382500818081                  nan                  nan           23.6951094                  nan
                 MQM7E         1608.8759522                    1      0.2129494462432                  nan                  nan           24.4296714                  nan
               MQEAE25         1634.7988225                    1      -19.51666828222                  nan                  nan           24.9087078                  nan
               MQD3E21         1671.2575666                    1      0.4907672079236                  nan                  nan           25.4514267                  nan
               MQEAE27         1710.4692283                    1     -0.2389984935846                  nan                  nan           26.0568436                  nan
               MQD3E23         1746.9279724                    1      0.2651020792168                  nan                  nan           26.5995625                  nan
               MQEAE29         1786.1396341                    1      0.1191905488368                  nan                  nan           27.2049794                  nan
               MQEAE30          1813.166033                    1      -1.468992621151                  nan                  nan           27.6731146                  nan
              MQTAFOE1         1861.1278611                    1      0.4789388642237                  nan                  nan           28.3637785                  nan
              MQTAFOE2         1905.3942301                    1     -0.9545600723335                  nan                  nan           28.8386941                  nan
               MQEAE32         1980.3824571                    1      0.2042402031892                  nan                  nan           29.9974932                  nan
               MQD3E29         2065.4852081                    1     0.06520737882541                  nan                  nan           31.2202127                  nan
               MQEAE35         2104.6968698                    1     -0.3063885534665                  nan                  nan           31.8256296                  nan
               MQR2ORE         2203.8099939                    1     -0.5447894882417                  nan                  nan           33.1656568                  nan
               MQDROE5         2288.3421939                    1      0.6306767589545                  nan                  nan           34.2378829                  nan
