@ Measure_optics:version %s "0.2.0"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_20_58.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_20_58.sdds/'"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
@ Date %s "14. June 2019, 13:52:39"
@ Model_directory %s "model/"
@ TABLE %s "ORBIT"
@ TYPE %s "ORBIT"
@ Q1 %le 0.5438468038222201
@ Q2 %le 0.6114706137172647
@ FILENAME %s "getCOy.out"
*                 NAME                    S                COUNT                    Y                 STDY                 YMDL               MUYMDL               DELTAY
$                   %s                  %le                   %d                  %le                  %le                  %le                  %le                  %le
                MQC2LE            2.2500008                    1      0.4810718105714                  nan                  nan            0.2499778                  nan
               MQLC3LE           12.9355133                    1       1.199607751926                  nan                  nan            0.2953789                  nan
               MQLC7LE           27.2720861                    1       1.895297592521                  nan                  nan            0.7492946                  nan
               MQLB1LE           55.2235731                    1       0.433209958742                  nan                  nan            1.2500394                  nan
               MQLB4LE           77.1787307                    1       0.620387033835                  nan                  nan            1.9465966                  nan
               MQLA2LE           98.9121927                    1        0.71243791691                  nan                  nan            2.4533248                  nan
               MQLA5LE          119.0986538                    1      0.1459581193486                  nan                  nan              2.94926                  nan
                MQD3E1          164.5639584                    1       0.319006785716                  nan                  nan            3.4064553                  nan
                MQEAE4          230.8020191                    1      0.3556546310815                  nan                  nan            4.3815318                  nan
                MQD3E4          270.0136808                    1       1.347909764232                  nan                  nan            5.0411482                  nan
                MQEAE6          306.4724249                    1      0.9366891915458                  nan                  nan            5.5047961                  nan
              MQTATNE1          354.4092937                    1       1.264346665833                  nan                  nan            6.2268103                  nan
              MQTATNE2          397.7476034                    1      0.8183915595548                  nan                  nan            6.6685508                  nan
                MQEAE8          472.7108711                    1      -1.057784617234                  nan                  nan            7.7060253                  nan
                MQD3E8          511.9225329                    1     -0.1052521755064                  nan                  nan            8.3656416                  nan
               MQEAE10          548.3812769                    1        0.49912982994                  nan                  nan            8.8292895                  nan
               MQEAE11          597.0252838                    1       1.153994630715                  nan                  nan            9.6370935                  nan
               MQR2NE1          696.7698054                    1     -0.9587899151076                  nan                  nan             10.85891                  nan
               MQFRNE3          753.3246054                    1      0.3770820675729                  nan                  nan           11.4337841                  nan
               MQDRNE5          781.6020054                    1     -0.2541398050453                  nan                  nan           11.7122452                  nan
               MQEAE13           881.197528                    1       1.520108101376                  nan                  nan           12.8899378                  nan
               MQD3E12          947.4355886                    1     0.08650071547522                  nan                  nan           13.8650143                  nan
               MQEAE16          983.8943327                    1     -0.4414929978312                  nan                  nan           14.3286622                  nan
               MQD3E14         1023.1059944                    1     -0.1679785485731                  nan                  nan           14.9882786                  nan
               MQEAE18         1059.5647385                    1       0.807522386093                  nan                  nan           15.4519265                  nan
              MQTANFE1         1107.5016074                    1     -0.1435380763268                  nan                  nan           16.1739407                  nan
               MQD3E16         1189.3444407                    1       1.400465894722                  nan                  nan           17.1895078                  nan
               MQEAE20         1225.8031848                    1     -0.2579481847655                  nan                  nan           17.6531557                  nan
               MQD3E18         1265.0148465                    1       1.444669791496                  nan                  nan            18.312772                  nan
               MQEAE22         1301.4735906                    1      0.2441227597737                  nan                  nan           18.7764199                  nan
               MQEAE23         1350.1175975                    1     0.08697402957824                  nan                  nan           19.5842239                  nan
                 MQI6E         1404.3012987                    1      0.1095673784331                  nan                  nan           20.2018289                  nan
