@ ErrorsFrom: %s "Analytical N-BPM method"
@ RCond %le 1e-10
@ RangeOfBPMs %d 11
@ Measure_optics:version %s "0.2.0"
@ FILENAME %s "getbetax.out"
@ Model_directory %s "model/"
@ CALCULATION_TIME %s "1.29 s"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_20_58.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_20_58.sdds/'"
@ RMS_BETABEAT %s "3.381 %"
@ Date %s "14. June 2019, 13:52:39"
@ BetaAlgorithmVersion %s "2018.7.a"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
*                 NAME                    S              BETXMDL              ALFXMDL                 BETX             STATBETX              SYSBETX              ERRBETX                 ALFX             STATALFX              SYSALFX              ERRALFX                 CORR                NCOMB               BBEATX            DELTABETX
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                  %le                   %d                  %le                  %le
                MQC1LE            0.5300002            2.9087358           -5.2990847       3.021110401066                    0                    0       3.788119521761      -5.534075600824                    0                    0       13.96462782787                    0                   45     0.03863348505758     0.03863348505758
                MQC2LE            2.2500008          142.9688048         -106.7116067       145.6470782026                    0                    0       202.5031522066      -108.7020895355                    0                    0       300.9923144784                    0                   36      0.0187332712641      0.0187332712641
               MQLC3LE           12.9355133           26.9933253            1.1608736       28.17396106415                    0                    0       43.27172062008       1.212341031752                    0                    0       4.751542009183                    0                   36     0.04373806305931     0.04373806305931
               MQLC7LE           27.2720861            9.3764221           -1.0647787       9.310556233101                    0                    0       14.56649537724      -1.041465243424                    0                    0       4.317307344435                    0                   45   -0.007024626898937   -0.007024626898937
               MQLB1LE           55.2235731           12.5617527           -1.9840866       13.23552724482                    0                    0       15.60210332444      -2.100533615597                    0                    0        5.47106373747                    0                   45     0.05363698529289     0.05363698529289
               MQLB4LE           77.1787307           35.3516866            4.2598365       35.15901443612                    0                    0       32.36839707869       4.230471242301                    0                    0        7.79757852033                    0                   28   -0.005450154784993   -0.005450154784993
               MQLA2LE           98.9121927           36.8830728           -6.1504106       35.54806122591                    0                    0       32.61916408879      -5.989915175547                    0                    0       10.61847429151                    0                   36     -0.0361957796013     -0.0361957796013
               MQLA5LE          119.0986538           10.0415612           -3.1555304       9.687596952014                    0                    0       9.448682026715      -3.085631233238                    0                    0       5.670181651018                    0                   36    -0.03524992189324    -0.03524992189324
                MQD3E1          164.5639584            7.4403317            0.2028379       7.845948389827                    0                    0       7.176324180874       0.223399667168                    0                    0      0.9997373881879                    0                   45     0.05451594178611     0.05451594178611
                MQEAE4          230.8020191           48.5050151           -5.6463304        49.6144917414                    0                    0       44.01186006863        -5.7344091536                    0                    0       10.29598260831                    0                   36     0.02287344183104     0.02287344183104
                MQD3E4          270.0136808            7.4403317           -0.2028379       7.145851182209                    0                    0       6.239750408005      -0.166883969776                    0                    0       1.039633093727                    0                   36    -0.03957895019534    -0.03957895019534
                MQEAE6          306.4724249           48.5050151           -5.6463304       47.18958818182                    0                    0       43.00353162842      -5.476900758441                    0                    0       10.00656959743                    0                   36    -0.02711940024082    -0.02711940024082
              MQTATNE1          354.4092937           45.9537751            4.4063204       47.10002973488                    0                    0        44.2402592318        4.52977055819                    0                    0       8.467563166122                    0                   45     0.02494364461639     0.02494364461639
              MQTATNE2          397.7476034           45.9537751           -4.4063204       46.38744764214                    0                    0       46.68595545704      -4.447866077718                    0                    0       9.005505855425                    0                   36    0.009437147246333    0.009437147246333
                MQEAE8          472.7108711           48.5050151           -5.6463304       48.41390128497                    0                    0       36.76211815704      -5.635105317502                    0                    0       8.678127587957                    0                   36   -0.001878441122852   -0.001878441122852
                MQD3E8          511.9225329            7.4403317           -0.2028379       7.559659158307                    0                    0       8.183894426171     -0.2253776357113                    0                    0      0.9564122995274                    0                   36     0.01603792184527     0.01603792184527
               MQEAE10          548.3812769           48.5050151           -5.6463304       49.22572318911                    0                    0       48.75808216113      -5.743045665311                    0                    0        11.0450373166                    0                   36     0.01485842417783     0.01485842417783
               MQEAE11          597.0252838           48.5050151            5.6463304       48.31425035601                    0                    0       48.29571787187       5.636287776679                    0                    0       11.04411637882                    0                   36   -0.003932887013755   -0.003932887013755
               MQR2NE1          696.7698054           28.8232835            1.9137339       28.53931121219                    0                    0       26.81957171461       1.910268399505                    0                    0       3.474886000652                    0                   45   -0.009852183836546   -0.009852183836546
               MQFRNE3          753.3246054           28.8233021            1.9137359       28.47486318194                    0                    0       23.50978321488       1.866268068265                    0                    0       3.152281419172                    0                   45    -0.01208879249348    -0.01208879249348
               MQDRNE5          781.6020054            8.5241331            -0.615502       8.461854339427                    0                    0       6.991734343044     -0.5796974954618                    0                    0       1.797201129187                    0                   45   -0.007306169418307   -0.007306169418307
               MQEAE13           881.197528           48.5050151            5.6463304       49.94775411039                    0                    0       50.97713808989        5.81482136418                    0                    0       12.24319768151                    0                   45     0.02974412042588     0.02974412042588
               MQD3E12          947.4355886            7.4403317           -0.2028379       7.613290463645                    0                    0       6.825539645442     -0.1829774034032                    0                    0       1.160957432602                    0                   36     0.02324610926223     0.02324610926223
               MQEAE16          983.8943327           48.5050151           -5.6463304       49.11192591777                    0                    0       41.47756614525      -5.690366913016                    0                    0       9.493434465752                    0                   36     0.01251233128193     0.01251233128193
               MQD3E14         1023.1059944            7.4403317           -0.2028379       7.276133955127                    0                    0       7.069001258665     -0.1879304014964                    0                    0       1.429962046015                    0                   45    -0.02206860547269    -0.02206860547269
               MQEAE18         1059.5647385           48.5050151           -5.6463304       47.34813340561                    0                    0       52.19777460792      -5.506619111062                    0                    0       12.66666229174                    0                   36    -0.02385076454475    -0.02385076454475
              MQTANFE1         1107.5016074           45.9537751            4.4063204       47.10769534815                    0                    0        44.0013449254       4.498979317401                    0                    0       8.606482749091                    0                   45     0.02511045601017     0.02511045601017
               MQD3E16         1189.3444407            7.4403317           -0.2028379       7.655188244305                    0                    0       6.292033233317     -0.2034824467911                    0                    0       1.131170792929                    0                   36     0.02887728033751     0.02887728033751
               MQEAE20         1225.8031848           48.5050151           -5.6463304       49.70793370922                    0                    0       37.79342723646      -5.765668729212                    0                    0       8.802312764929                    0                   35     0.02479988114086     0.02479988114086
               MQD3E18         1265.0148465            7.4403317           -0.2028379        7.47326951933                    0                    0        7.46199193915     -0.1717199127098                    0                    0       1.238915063933                    0                   44    0.004426928886827    0.004426928886827
               MQEAE22         1301.4735906           48.5050151           -5.6463304       47.75650455129                    0                    0       45.67843779167      -5.542410290917                    0                    0         10.673220567                    0                   35    -0.01543161149756    -0.01543161149756
               MQEAE23         1350.1175975           48.5050151            5.6463304       48.36306467877                    0                    0       46.83723536619       5.606399058371                    0                    0       11.33931096674                    0                   27   -0.002926510195641   -0.002926510195641
                 MQI6E         1404.3012987           12.5196316           -1.2996081       12.75096085177                    0                    0       11.65501090696      -1.324379323653                    0                    0       2.413079595384                    0                   27     0.01847732099156     0.01847732099156
                 MQI5E         1418.7440064           36.6707357           -4.5163713       36.30249341991                    0                    0       28.77946833496      -4.480065091857                    0                    0       6.914717967204                    0                   44    -0.01004185689373    -0.01004185689373
                 MQI4E         1424.1361014          102.3414091           -7.6626934       100.5001870935                    0                    0       75.49063354121      -7.515822752816                    0                    0       11.09364005129                    0                   43    -0.01799097767662    -0.01799097767662
                MQX2RE         1494.6206604            79.143814            6.9773227       81.57171740484                    0                    0       77.18547403987        7.21242804207                    0                    0       13.25859487207                    0                   27     0.03067710895054     0.03067710895054
                 MQM2E         1564.3492168           29.3408767           -0.5146595       29.96853172439                    0                    0       27.92182411362     -0.4512827057086                    0                    0       1.490754508476                    0                   45     0.02139182924913     0.02139182924913
                 MQM7E         1608.8759522            5.5669757            0.5811089       5.486566161155                    0                    0       5.725418030598      0.5109739850634                    0                    0       1.473435748548                    0                   45    -0.01444402547779    -0.01444402547779
               MQEAE25         1634.7988225           48.5050151            5.6463304       46.96103082153                    0                    0       49.34075419519       5.432802191335                    0                    0       11.03155437121                    0                   45    -0.03183143588943    -0.03183143588943
               MQD3E21         1671.2575666            7.4403317            0.2028379       7.435444674308                    0                    0       7.457300301432      0.1531668952784                    0                    0       1.089433956543                    0                   45  -0.0006568290083319  -0.0006568290083319
               MQEAE27         1710.4692283           48.5050151            5.6463304       51.25887251611                    0                    0       36.38149964127       5.951891453679                    0                    0       8.361659575157                    0                   45     0.05677469454307     0.05677469454307
               MQD3E23         1746.9279724            7.4403317            0.2028379       7.849741383711                    0                    0       6.503147123372      0.2312221565002                    0                    0       0.983151853923                    0                   45     0.05502573006405     0.05502573006405
               MQEAE29         1786.1396341           48.5050151            5.6463304       48.18204685419                    0                    0       45.97970869548       5.659209292094                    0                    0       10.84122167232                    0                   45   -0.006658450577695   -0.006658450577695
               MQEAE30          1813.166033           48.5050151           -5.6463304       48.79286757425                    0                    0       43.77540018611      -5.629126098265                    0                    0       10.10590466135                    0                   45    0.005934488911141    0.005934488911141
              MQTAFOE1         1861.1278611           48.1181067            4.8487187       46.86168878869                    0                    0       43.26316550759       4.702276122895                    0                    0       8.558924445822                    0                   44    -0.02611112525992    -0.02611112525992
              MQTAFOE2         1905.3942301           48.1181067           -4.8487187       46.51581129636                    0                    0       44.28456726549       -4.69692851696                    0                    0       9.349827893173                    0                   44     -0.0332992196394     -0.0332992196394
               MQEAE32         1980.3824571           48.5050151           -5.6463304       49.54991901996                    0                    0       40.02104162258      -5.799334806178                    0                    0       9.268054436617                    0                   44     0.02154218317021     0.02154218317021
               MQD3E29         2065.4852081            7.4403317            0.2028379       7.501031817295                    0                    0       7.589374205322      0.2463728949417                    0                    0        1.83792355026                    0                   44    0.008158254193889    0.008158254193889
