@ Measure_optics:version %s "0.2.0"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_28_32.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_28_32.sdds/'"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
@ Date %s "14. June 2019, 13:56:43"
@ Model_directory %s "model/"
@ Q1 %le 0.5436733439516476
@ Q2 %le 0.6111203238554305
@ FILENAME %s "getphasetotx.out"
*                    S               MUXMDL                 NAME                NAME2                   S2               PHASEX               STDPHX               PHXMDL          DELTAPHASEX
$                  %le                  %le                   %s                   %s                  %le                  %le                  %le                  %le                  %le
             0.5300002            0.2203223               MQC1LE               MQC1LE            0.5300002                    0                  nan                    0                    0
             2.2500008            0.2410243               MQC2LE               MQC1LE            0.5300002      0.0184034513936                  nan             0.020702     -0.0022985486064
            12.9355133            0.2616968              MQLC3LE               MQC1LE            0.5300002      0.0387722397126                  nan            0.0413745     -0.0026022602874
            27.2720861            0.4721468              MQLC7LE               MQC1LE            0.5300002       0.259901267963                  nan            0.2518245       0.008076767963
            55.2235731            0.9879476              MQLB1LE               MQC1LE            0.5300002      0.7764288634524                  nan            0.7676253      0.0088035634524
            77.1787307            1.3202075              MQLB4LE               MQC1LE            0.5300002      0.1008209006303                  nan            0.0998852   0.0009357006303001
            98.9121927            1.8242478              MQLA2LE               MQC1LE            0.5300002      0.6050684403607                  nan            0.6039255      0.0011429403607
           119.0986538            2.3120774              MQLA5LE               MQC1LE            0.5300002      0.0924611060627                  nan            0.0917551   0.0007060060626996
           164.5639584            3.0072166               MQD3E1               MQC1LE            0.5300002      0.7941516785518                  nan            0.7868943      0.0072573785518
           230.8020191            4.0807687               MQEAE4               MQC1LE            0.5300002      0.8691689493365                  nan            0.8604464      0.0087225493365
           270.0136808            4.6861856               MQD3E4               MQC1LE            0.5300002      0.4721469373187                  nan            0.4658633     0.00628363731875
           306.4724249            5.2289045               MQEAE6               MQC1LE            0.5300002      0.0118325712964                  nan    0.008582199999999    0.003250371296401
           354.4092937            5.9292318             MQTATNE1               MQC1LE            0.5300002      0.7012841088895                  nan            0.7089095     -0.0076253911105
           397.7476034            6.4015278             MQTATNE2               MQC1LE            0.5300002      0.1742600544595                  nan            0.1812055     -0.0069454455405
           472.7108711            7.5699902               MQEAE8               MQC1LE            0.5300002       0.353300840955                  nan            0.3496679     0.00363294095497
           511.9225329            8.1754072               MQD3E8               MQC1LE            0.5300002      0.9614722518834                  nan            0.9550849      0.0063873518834
           548.3812769             8.718126              MQEAE10               MQC1LE            0.5300002      0.5040108484986                  nan            0.4978037    0.006207148498609
           597.0252838            9.3981267              MQEAE11               MQC1LE            0.5300002      0.1747973509675                  nan            0.1778044   -0.003007049032501
           696.7698054           10.9206195              MQR2NE1               MQC1LE            0.5300002      0.6975936040506                  nan            0.7002972   -0.002703595949402
           753.3246054           11.5379038              MQFRNE3               MQC1LE            0.5300002      0.3174701222028                  nan            0.3175815  -0.0001113777972011
           781.6020054            11.856421              MQDRNE5               MQC1LE            0.5300002      0.6352590122444                  nan            0.6360987  -0.0008396877555998
            881.197528           13.2020923              MQEAE13               MQC1LE            0.5300002      0.9833619434877                  nan              0.98177    0.001591943487699
           947.4355886           14.2756444              MQD3E12               MQC1LE            0.5300002      0.0535540128714                  nan            0.0553221     -0.0017680871286
           983.8943327           14.8183633              MQEAE16               MQC1LE            0.5300002      0.5972131141927                  nan             0.598041  -0.0008278858073003
          1023.1059944           15.4237802              MQD3E14               MQC1LE            0.5300002      0.2040806619869                  nan            0.2034579   0.0006227619868999
          1059.5647385           15.9664991              MQEAE18               MQC1LE            0.5300002      0.7495806667483                  nan            0.7461768    0.003403866748299
          1107.5016074           16.6668263             MQTANFE1               MQC1LE            0.5300002      0.4441220622421                  nan             0.446504   -0.002381937757904
          1189.3444407            17.764866              MQD3E16               MQC1LE            0.5300002      0.5332892634499                  nan            0.5445437    -0.01125443655007
          1225.8031848           18.3075848              MQEAE20               MQC1LE            0.5300002      0.0782717059738                  nan            0.0872625   -0.008990794026201
          1265.0148465           18.9130018              MQD3E18               MQC1LE            0.5300002        0.68559580026                  nan            0.6926795   -0.007083699740001
          1301.4735906           19.4557206              MQEAE22               MQC1LE            0.5300002      0.2311607589772                  nan            0.2353983     -0.0042375410228
          1350.1175975           20.1357212              MQEAE23               MQC1LE            0.5300002      0.9159078250744                  nan            0.9153989   0.0005089250744004
          1404.3012987             21.14351                MQI6E               MQC1LE            0.5300002      0.9230288674434                  nan            0.9231877  -0.0001588325565998
          1418.7440064           21.2614628                MQI5E               MQC1LE            0.5300002      0.0351595217414                  nan            0.0411405   -0.005980978258601
          1424.1361014           21.2754895                MQI4E               MQC1LE            0.5300002      0.0486686962811                  nan            0.0551672     -0.0064985037189
          1494.6206604           22.6372352               MQX2RE               MQC1LE            0.5300002      0.4191800619284                  nan            0.4169129     0.00226716192842
          1564.3492168           23.6951094                MQM2E               MQC1LE            0.5300002      0.4734674044504                  nan            0.4747871    -0.00131969554957
          1608.8759522           24.4296714                MQM7E               MQC1LE            0.5300002      0.2178314789897                  nan            0.2093491    0.008482378989699
          1634.7988225           24.9087078              MQEAE25               MQC1LE            0.5300002      0.6967470550494                  nan            0.6883855    0.008361555049401
          1671.2575666           25.4514267              MQD3E21               MQC1LE            0.5300002      0.2446330064009                  nan            0.2311044      0.0135286064009
          1710.4692283           26.0568436              MQEAE27               MQC1LE            0.5300002      0.8465949823035                  nan            0.8365213      0.0100736823035
          1746.9279724           26.5995625              MQD3E23               MQC1LE            0.5300002      0.3840506872447                  nan            0.3792402    0.004810487244688
          1786.1396341           27.2049794              MQEAE29               MQC1LE            0.5300002      0.9837343838817                  nan            0.9846571  -0.0009227161182997
           1813.166033           27.6731146              MQEAE30               MQC1LE            0.5300002      0.4539576566741                  nan            0.4527923    0.001165356674088
          1861.1278611           28.3637785             MQTAFOE1               MQC1LE            0.5300002      0.1362007322216                  nan            0.1434562   -0.007255467778399
          1905.3942301           28.8386941             MQTAFOE2               MQC1LE            0.5300002      0.6130898699402                  nan            0.6183718   -0.005281930059802
          1980.3824571           29.9974932              MQEAE32               MQC1LE            0.5300002      0.7743459821563                  nan            0.7771709   -0.002824917843702
          2065.4852081           31.2202127              MQD3E29               MQC1LE            0.5300002      0.0014884904138                  nan            0.9998904    0.001598090413798
          2104.6968698           31.8256296              MQEAE35               MQC1LE            0.5300002      0.6024608876591                  nan            0.6053073     -0.0028464123409
          2203.8099939           33.1656568              MQR2ORE               MQC1LE            0.5300002      0.9429719431706                  nan            0.9453345   -0.002362556829401
          2288.3421939           34.2378829              MQDROE5               MQC1LE            0.5300002      0.0164409476928                  nan            0.0175606   -0.001119652307203
          2389.8065079           35.8334041              MQEAE37               MQC1LE            0.5300002      0.6104165627826                  nan            0.6130818   -0.002665237217403
           2426.265252           36.3761229              MQD3E31               MQC1LE            0.5300002      0.1481934760869                  nan            0.1558006   -0.007607123913099
          2465.4769137           36.9815398              MQEAE39               MQC1LE            0.5300002      0.7597285117639                  nan            0.7612175   -0.001488988236101
          2501.9356578           37.5242587              MQD3E33               MQC1LE            0.5300002      0.3030007169678                  nan            0.3039364  -0.0009356830321978
