@ Measure_optics:version %s "0.2.0"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_28_32.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_28_32.sdds/'"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
@ Date %s "14. June 2019, 13:56:43"
@ Model_directory %s "model/"
@ Q1 %le 0.5436733439516476
@ Q2 %le 0.6111203238554305
@ FILENAME %s "getphasey.out"
*                    S               MUYMDL                 NAME                NAME2                   S2               PHASEY               STDPHY               PHYMDL          DELTAPHASEY
$                  %le                  %le                   %s                   %s                  %le                  %le                  %le                  %le                  %le
             0.5300002            0.2490992               MQC1LE               MQC2LE            2.2500008      0.7383730995334                  nan            0.0008786     -0.2625055004666
             2.2500008            0.2499778               MQC2LE              MQLC3LE           12.9355133      0.8231860392652                  nan            0.0454011     -0.2222150607348
            12.9355133            0.2953789              MQLC3LE              MQLC7LE           27.2720861      0.5452712791976                  nan            0.4539157      0.0913555791976
            27.2720861            0.7492946              MQLC7LE              MQLB1LE           55.2235731      0.3580078383975                  nan            0.5007448     -0.1427369616025
            55.2235731            1.2500394              MQLB1LE              MQLB4LE           77.1787307      0.1715225753078                  nan            0.6965572      0.4749653753078
            77.1787307            1.9465966              MQLB4LE              MQLA2LE           98.9121927      0.9877096306613                  nan            0.5067282      0.4809814306613
            98.9121927            2.4533248              MQLA2LE              MQLA5LE          119.0986538       0.926881376664                  nan            0.4959352       0.430946176664
           119.0986538              2.94926              MQLA5LE               MQD3E1          164.5639584      0.4466582592218                  nan            0.4571953     -0.0105370407782
           164.5639584            3.4064553               MQD3E1               MQEAE4          230.8020191      0.9263465417252                  nan            0.9750765     -0.0487299582748
           230.8020191            4.3815318               MQEAE4               MQD3E4          270.0136808      0.0057944122218                  nan            0.6596164      0.3461780122218
           270.0136808            5.0411482               MQD3E4               MQEAE6          306.4724249      0.1774161987051                  nan            0.4636479     -0.2862317012949
           306.4724249            5.5047961               MQEAE6             MQTATNE1          354.4092937      0.1336640224316                  nan            0.7220142      0.4116498224316
           354.4092937            6.2268103             MQTATNE1             MQTATNE2          397.7476034     0.02121442806483                  nan            0.4417405     -0.4205260719352
           397.7476034            6.6685508             MQTATNE2               MQEAE8          472.7108711      0.8819481466189                  nan            0.0374745     -0.1555263533811
           472.7108711            7.7060253               MQEAE8               MQD3E8          511.9225329      0.0821956525665                  nan            0.6596163      0.4225793525665
           511.9225329            8.3656416               MQD3E8              MQEAE10          548.3812769      0.7496838215541                  nan            0.4636479      0.2860359215541
           548.3812769            8.8292895              MQEAE10              MQEAE11          597.0252838      0.7423558879985                  nan             0.807804     -0.0654481120015
           597.0252838            9.6370935              MQEAE11              MQR2NE1          696.7698054      0.3179068876018                  nan            0.2218165      0.0960903876018
           696.7698054             10.85891              MQR2NE1              MQFRNE3          753.3246054      0.6139896811524                  nan            0.5748741      0.0391155811524
           753.3246054           11.4337841              MQFRNE3              MQDRNE5          781.6020054      0.6528948526716                  nan            0.2784611      0.3744337526717
           781.6020054           11.7122452              MQDRNE5              MQEAE13           881.197528      0.7370117358018                  nan            0.1776926     -0.4406808641983
            881.197528           12.8899378              MQEAE13              MQD3E12          947.4355886      0.7665778503785                  nan            0.9750765     -0.2084986496215
           947.4355886           13.8650143              MQD3E12              MQEAE16          983.8943327      0.2898481220067                  nan            0.4636479     -0.1737997779933
           983.8943327           14.3286622              MQEAE16              MQD3E14         1023.1059944      0.5371891630857                  nan            0.6596164     -0.1224272369143
          1023.1059944           14.9882786              MQD3E14              MQEAE18         1059.5647385      0.6467381664615                  nan            0.4636479      0.1830902664615
          1059.5647385           15.4519265              MQEAE18             MQTANFE1         1107.5016074      0.8335694192022                  nan            0.7220142      0.1115552192022
          1107.5016074           16.1739407             MQTANFE1              MQD3E16         1189.3444407      0.4739417986325                  nan            0.0155671      0.4583746986325
          1189.3444407           17.1895078              MQD3E16              MQEAE20         1225.8031848      0.9117739729319                  nan            0.4636479      0.4481260729319
          1225.8031848           17.6531557              MQEAE20              MQD3E18         1265.0148465       0.884241233888                  nan            0.6596163       0.224624933888
          1265.0148465            18.312772              MQD3E18              MQEAE22         1301.4735906      0.6622831184845                  nan            0.4636479      0.1986352184845
          1301.4735906           18.7764199              MQEAE22              MQEAE23         1350.1175975      0.1216007803972                  nan             0.807804      0.3137967803972
          1350.1175975           19.5842239              MQEAE23                MQI6E         1404.3012987      0.3805076414655                  nan             0.617605     -0.2370973585345
          1404.3012987           20.2018289                MQI6E                MQI5E         1418.7440064      0.8215236201767                  nan            0.0528115     -0.2312878798233
          1418.7440064           20.2546404                MQI5E                MQI4E         1424.1361014      0.3885162415155                  nan            0.0187699      0.3697463415155
          1424.1361014           20.2734103                MQI4E               MQX2RE         1494.6206604      0.5924745381491                  nan            0.9607692     -0.3682946618509
          1494.6206604           21.2341795               MQX2RE                MQM2E         1564.3492168      0.1800698667127                  nan            0.7945117      0.3855581667127
          1564.3492168           22.0286912                MQM2E                MQM7E         1608.8759522      0.1390739261566                  nan            0.6337436     -0.4946696738434
          1608.8759522           22.6624348                MQM7E              MQEAE25         1634.7988225      0.0900440060629                  nan            0.3240804     -0.2340363939371
          1634.7988225           22.9865152              MQEAE25              MQD3E21         1671.2575666      0.1097226319029                  nan            0.4636479     -0.3539252680971
          1671.2575666           23.4501631              MQD3E21              MQEAE27         1710.4692283      0.6919692257543                  nan            0.6596163      0.0323529257543
          1710.4692283           24.1097794              MQEAE27              MQD3E23         1746.9279724      0.5269037770005                  nan            0.4636479      0.0632558770005
          1746.9279724           24.5734273              MQD3E23              MQEAE29         1786.1396341      0.2581769514382                  nan            0.6596164     -0.4014394485618
          1786.1396341           25.2330437              MQEAE29              MQEAE30          1813.166033      0.6346123217749                  nan            0.3154602      0.3191521217749
           1813.166033           25.5485039              MQEAE30             MQTAFOE1         1861.1278611      0.1886247786775                  nan            0.7333279      0.4552968786775
          1861.1278611           26.2818318             MQTAFOE1             MQTAFOE2         1905.3942301       0.299648997558                  nan            0.4318095      -0.132160502442
          1905.3942301           26.7136413             MQTAFOE2              MQEAE32         1980.3824571      0.3290735275936                  nan            0.0487881      0.2802854275936
          1980.3824571           27.7624294              MQEAE32              MQD3E29         2065.4852081      0.4916057332625                  nan            0.2714519      0.2201538332625
          2065.4852081           29.0338813              MQD3E29              MQEAE35         2104.6968698      0.7275419528875                  nan            0.6596163      0.0679256528875
          2104.6968698           29.6934976              MQEAE35              MQR2ORE         2203.8099939      0.5960589573797                  nan            0.1620518      0.4340071573797
          2203.8099939           30.8555494              MQR2ORE              MQDROE5         2288.3421939      0.7344317393117                  nan            0.2404325      0.4939992393117
          2288.3421939           32.0959819              MQDROE5              MQEAE37         2389.8065079       0.980599515018                  nan            0.2549715      -0.274371984982
          2389.8065079           33.3509534              MQEAE37              MQD3E31          2426.265252        0.13528525739                  nan            0.4636479       -0.32836264261
           2426.265252           33.8146013              MQD3E31              MQEAE39         2465.4769137      0.4879478998627                  nan            0.6596164     -0.1716685001373
          2465.4769137           34.4742177              MQEAE39              MQD3E33         2501.9356578      0.0637386296744                  nan            0.4636479     -0.3999092703256
          2501.9356578           34.9378656              MQD3E33              MQEAE41         2541.1473195      0.4406708552661                  nan            0.6596163     -0.2189454447339
          2541.1473195           35.5974819              MQEAE41             MQTAOTE1         2616.1355465      0.9367568127669                  nan            0.0487881     -0.1120312872331
          2616.1355465             36.64627             MQTAOTE1             MQTAOTE2         2660.4019155       0.230271677519                  nan            0.4318095      -0.201537822481
          2660.4019155           37.0780795             MQTAOTE2              MQEAE44         2735.3901425      0.8469444888016                  nan            0.0487881     -0.2018436111984
          2735.3901425           38.1268676              MQEAE44              MQEAE45         2784.0341494      0.4038613043936                  nan             0.807804     -0.4039426956064
          2784.0341494           38.9346716              MQEAE45              MQD3E40           2850.27221      0.1497633509634                  nan            0.9750766      0.1746867509634
            2850.27221           39.9097482              MQD3E40              MQLA2RE         2920.9780873      0.3008467502501                  nan            0.1788197      0.1220270502501
          2920.9780873           41.0885679              MQLA2RE              MQLB1RE         2960.9918734      0.7968307605316                  nan            0.2655254     -0.4686946394684
          2960.9918734           42.3540933              MQLB1RE              MQLC7RE         2989.1433603      0.7954542742848                  nan            0.5006797      0.2947745742848
          2989.1433603            42.854773              MQLC7RE              MQLC3RE         3003.3799331      0.6997235767788                  nan            0.4736306      0.2260929767788
          3003.3799331           43.3284036              MQLC3RE               MQC2RE         3013.8146988       0.243924445073                  nan            0.0256067       0.218317745073
          3013.8146988           43.3540103               MQC2RE               MQC1RE         3015.7846995      0.8942509784312                  nan   0.0009905000000003     -0.1067395215688
